# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = m12.6_1.data.R
# init = 2 (Default)
# random
#   seed = 2734546146
# output
#   file = m12.6_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-35.7797,0.977019,0.0533396,6,63,0,42.6079,1.05133,-0.207045,0.131052,0.167801,0.361488,0.0663502,-0.339533,0.289286,-0.217004,0.358689,0.111832,0.262236,0.258669,-2.29843,-2.46917,-2.96564,-3.12926,-2.69911,-2.54815,-2.80685,-2.59067,-2.95796,-4.34294
-37.5247,0.843375,0.0533396,6,63,0,41.2787,0.652584,-0.379129,0.158549,-0.325163,0.44165,0.252872,-0.248663,0.176999,-0.0750845,0.29186,-0.202895,0.30964,0.33177,-2.30234,-2.47086,-3.58691,-2.84052,-3.16026,-3.0011,-2.78729,-3.06146,-2.96275,-3.20527
-34.9542,0.830405,0.0533396,6,63,0,43.5069,1.20087,-0.0644085,0.158056,0.0132516,0.365895,-0.0564949,-0.212184,0.189984,0.100914,0.313047,-0.010874,0.249213,0.193467,-2.93471,-2.56098,-2.58405,-2.94381,-2.94431,-3.23958,-2.7764,-4.29837,-3.0168,-3.13663
-36.8562,0.999495,0.0533396,5,63,0,42.4169,0.592503,-0.0680914,0.0789419,0.16986,0.397222,-0.0499415,-0.261482,0.366748,-0.0310375,0.438118,-0.0382722,0.304994,0.34075,-2.26885,-2.83796,-2.59399,-3.50712,-3.52521,-2.55708,-2.82494,-2.79219,-2.92438,-3.50932
-38.9932,0.994522,0.0533396,6,63,0,43.0988,1.14486,-0.0913778,0.336863,0.138012,0.48427,-0.0635548,-0.0517056,0.301321,-0.350101,0.408499,-0.0863721,0.246746,0.239591,-2.53575,-2.91597,-2.7081,-2.83717,-3.39268,-3.84094,-2.76721,-3.11296,-2.9749,-3.49437
-41.4588,0.777427,0.0533396,6,63,0,48.7022,1.91745,-0.361159,-0.350955,-0.26971,0.0950507,0.172243,-0.557267,0.00729484,0.0606707,0.220763,-0.126411,0.177779,0.284068,-2.60127,-2.98298,-2.57648,-3.96592,-3.21894,-2.39728,-3.14794,-4.29475,-3.38441,-5.01912
-38.6767,0.863017,0.0533396,6,63,0,46.4899,2.19172,-0.452651,-0.261199,-0.196814,0.172592,0.173252,-0.485998,0.101358,-0.102473,0.21638,-0.0466557,0.148576,0.313653,-2.52979,-2.52696,-2.52505,-3.19153,-3.31995,-2.48704,-2.79666,-2.98829,-3.49524,-5.20401
-37.5642,0.915973,0.0533396,6,63,0,45.2079,1.2053,-0.428818,-0.160196,-0.157662,0.434921,-0.222503,-0.538779,0.237635,-0.124216,0.290388,-0.187162,0.252971,0.348444,-2.20967,-2.86414,-2.55228,-2.81276,-3.6939,-2.39573,-2.84631,-2.89801,-2.96781,-3.25243
-36.531,0.995156,0.0533396,6,127,0,42.9312,0.390605,0.0510379,-0.025477,0.242387,0.368836,0.0393039,-0.2465,0.20103,-0.121587,0.423553,-0.230211,0.327095,0.293667,-2.40049,-3.56814,-2.73488,-3.85458,-3.03433,-2.58886,-3.00663,-2.60566,-2.9243,-3.05255
-37.5272,0.938708,0.0533396,6,63,0,40.0724,0.471656,-0.0367854,0.104662,0.0757048,0.411036,0.259212,-0.209858,0.435627,-0.130385,0.384829,-0.177785,0.325712,0.214012,-2.36358,-2.65371,-2.52759,-3.09066,-2.99021,-3.01324,-3.54523,-2.71691,-2.95142,-3.50201
-38.512,0.990583,0.0533396,6,63,0,42.7461,1.55054,-0.315697,-0.342111,-0.218759,0.081183,-0.0443482,-0.323992,-0.0553027,-0.165339,0.0812789,0.0150547,0.219231,0.153732,-2.5012,-3.25187,-2.54219,-4.25315,-2.69219,-3.05496,-3.46283,-2.83408,-4.31483,-3.13696
-40.1497,0.9975,0.0533396,6,63,0,47.2058,1.23671,-0.108379,0.236234,0.329734,0.509068,0.0129084,-0.203398,0.286253,-0.442665,0.448925,0.0326608,0.230645,0.404122,-2.42809,-2.52132,-3.524,-2.87941,-3.24092,-2.65799,-2.83798,-4.14687,-3.04954,-3.42655
-37.0859,0.996919,0.0533396,6,63,0,46.8861,0.970085,-0.250644,-0.0365669,-0.37761,0.357932,0.0880077,-0.32772,0.059433,-0.0324343,0.0945867,-0.206615,0.277079,0.207901,-2.26825,-2.64953,-3.59717,-2.95277,-2.68487,-2.75375,-3.09157,-3.38982,-4.33752,-3.08086
-36.6716,0.997009,0.0533396,5,31,0,42.5674,1.47279,-0.235896,0.149691,-0.0841011,0.209452,0.0999206,-0.418584,0.0820707,-0.123166,0.131821,-0.199827,0.232668,0.327571,-2.8621,-3.11463,-2.67901,-3.03998,-3.05548,-2.8056,-2.76764,-3.328,-3.3664,-3.24959
-39.9108,0.97077,0.0533396,6,63,0,42.7837,1.21948,-0.225658,0.143346,-0.394994,0.196249,0.0421622,-0.383234,0.0607509,-0.126387,0.0807492,0.151743,0.25476,0.20299,-2.52473,-2.67772,-3.29797,-3.505,-2.68999,-2.72787,-2.90101,-3.03837,-4.14226,-6.57371
-41.4565,0.95002,0.0533396,5,63,0,49.669,1.08842,-0.0974623,0.144192,-0.407566,0.114266,0.0369271,-0.354157,0.0467174,-0.232235,0.13582,0.187838,0.259456,0.23583,-2.62472,-2.48523,-3.98834,-5.2783,-2.72718,-2.54192,-3.41431,-2.59266,-4.48649,-5.74034
-37.5901,0.962248,0.0533396,6,63,0,47.5487,1.65293,-0.301368,-0.0464321,-0.400392,0.251066,-0.0636573,-0.360047,0.0431678,-0.221685,0.0973316,-0.0589691,0.211416,0.156935,-2.71602,-2.51083,-2.9365,-2.89191,-2.6789,-3.03383,-2.84369,-2.7379,-3.8717,-3.06676
-40.104,0.999895,0.0533396,6,127,0,42.3288,0.801372,-0.229394,0.147884,0.371819,0.659544,0.316427,-0.243336,0.378242,-0.06506,0.618131,0.0358053,0.272325,0.255703,-2.2544,-2.70448,-3.16791,-2.8027,-2.70754,-2.43166,-2.77667,-2.59169,-3.07334,-3.05915
-36.6757,0.98319,0.0533396,6,63,0,43.7611,0.656362,-0.0940286,0.0346911,0.139482,0.642167,0.274586,-0.272582,0.400293,-0.0688656,0.412885,0.0497806,0.292207,0.314365,-2.22043,-3.16666,-2.51278,-2.80549,-2.69356,-2.43715,-2.78987,-2.59566,-3.10949,-3.44297
-38.0024,0.969236,0.0533396,5,31,0,41.8175,0.412755,-0.150887,0.0811196,0.0408188,0.7284,0.310741,-0.12017,0.374122,-0.041525,0.448429,-0.105702,0.314752,0.267812,-2.2693,-3.33973,-2.75874,-2.85038,-2.68593,-2.71111,-2.78244,-2.59399,-3.05966,-3.0579
-39.354,0.908133,0.0533396,6,63,0,43.5105,1.16386,-0.193066,0.387369,-0.18765,0.13852,0.0338841,-0.482277,0.153491,-0.284536,0.184189,-0.363047,0.271923,0.322087,-2.903,-5.05635,-2.51891,-3.28871,-2.93363,-2.72631,-3.01798,-2.80865,-2.92431,-3.16136
-38.8035,0.957517,0.0533396,6,63,0,46.6221,0.977094,-0.0420457,-0.410123,-0.0778522,0.368915,-0.0279134,-0.105353,0.00401859,-0.174603,0.209083,-0.311252,0.281733,0.269303,-3.06852,-4.50656,-2.52108,-2.81776,-2.69239,-4.74512,-3.1212,-2.87175,-3.05075,-3.21318
-36.9666,0.999741,0.0533396,6,63,0,43.1576,1.80344,-0.239133,0.162727,-0.053894,0.0520826,0.0596176,0.000260624,0.0784107,0.0133773,0.239768,0.0505559,0.186441,0.193155,-2.87904,-3.14748,-2.63105,-4.85327,-2.6824,-5.67003,-2.97998,-3.54645,-3.45766,-3.23908
-38.9146,0.800856,0.0533396,5,63,0,49.3565,1.43556,-0.344863,0.279598,0.176853,0.133798,0.0528894,-0.396416,-0.00700535,-0.288777,0.158628,-0.0757631,0.223534,0.24015,-2.26354,-3.27336,-3.43242,-4.52891,-2.67421,-2.50123,-3.66729,-2.65121,-4.26471,-3.417
-36.9431,0.751655,0.0533396,6,63,0,43.9321,0.613318,-0.0872962,-0.123283,-0.0810974,0.404386,-0.0605777,-0.377453,0.277364,-0.10181,0.358491,-0.305213,0.306665,0.250883,-2.28743,-3.72586,-2.71957,-3.23052,-3.35916,-2.4173,-2.76547,-2.69023,-2.96631,-3.49384
-36.9751,0.942633,0.0533396,6,127,0,48.5701,1.3111,-0.230197,-0.439819,-0.0924978,0.322444,0.0419984,-0.193862,0.148193,-0.159826,0.198387,-0.102643,0.246452,0.262685,-2.6207,-4.14372,-2.55356,-2.83392,-2.71563,-4.02754,-2.77333,-2.93609,-3.14042,-3.0893
-36.6716,0.999326,0.0533396,6,63,0,43.1965,1.22312,-0.22634,0.288373,-0.01828,0.176356,-0.0798932,-0.476236,0.0360733,-0.300976,0.195413,-0.124352,0.258742,0.188507,-2.62766,-3.66524,-2.77845,-3.38244,-2.70726,-2.55757,-2.85628,-2.6118,-3.02406,-3.26583
-36.2688,0.976786,0.0533396,6,63,0,43.5202,1.78737,-0.215564,-0.162223,-0.218692,0.315398,0.119355,-0.0256178,0.0766275,-0.0712001,0.380192,0.156289,0.179863,0.249078,-2.71314,-2.70543,-2.72531,-3.17187,-2.67237,-4.47215,-3.3981,-2.69904,-3.10635,-3.20424
-35.9821,0.840306,0.0533396,6,63,0,40.9224,1.25512,-0.132453,0.0842852,0.0279833,0.31231,-0.226413,-0.501414,0.162744,-0.261985,0.19011,-0.194571,0.253205,0.215735,-3.00511,-2.58224,-2.9174,-2.85021,-3.36119,-2.46594,-2.79784,-2.63851,-3.1324,-3.08492
-38.5837,0.960069,0.0533396,6,95,0,40.6075,1.34962,-0.282163,0.0217681,-0.0374167,0.428875,0.418367,-0.00816063,0.262607,0.0462,0.583676,0.140368,0.213059,0.268744,-2.20801,-2.74032,-2.68072,-3.43794,-3.17281,-3.42329,-3.09943,-2.68446,-2.92569,-3.42401
-36.3822,0.994246,0.0533396,6,63,0,44.2301,1.86561,-0.131387,-0.0591319,-0.194704,0.313684,-0.209682,-0.559,0.111204,-0.221323,0.184836,0.0274824,0.185899,0.237055,-3.90663,-2.53162,-2.5142,-2.80238,-3.1976,-2.40593,-2.77016,-2.66458,-3.44359,-3.11115
-42.6189,0.836631,0.0533396,6,63,0,46.5467,2.43246,-0.788977,-0.284242,-0.315695,0.174298,0.353046,-0.516325,0.127389,-0.0514333,0.498189,0.326287,0.121334,0.575979,-2.2405,-2.50149,-2.56525,-3.12993,-5.23482,-2.43301,-2.77474,-3.17608,-3.26142,-3.06027
-44.8236,0.995998,0.0533396,6,63,0,49.5697,3.68931,-0.401174,-0.269146,-0.446093,0.391127,-0.275414,-0.256752,0.300867,-0.0992568,0.473755,0.918439,-0.0349053,0.475198,-3.96676,-2.52975,-3.05503,-2.81338,-4.92098,-2.70212,-2.7714,-2.66044,-3.81254,-3.34354
-44.2866,0.916584,0.0533396,5,31,0,50.0819,3.96715,-0.644932,-0.315228,-0.389752,0.173564,-0.251695,-0.288319,0.289309,-0.16549,0.587858,1.0627,-0.0502312,0.566029,-3.43699,-2.90815,-2.51315,-2.84661,-3.46968,-3.23326,-3.01252,-2.58858,-3.01493,-3.76028
-47.1746,0.999883,0.0533396,6,63,0,51.2274,4.1055,-0.802726,-0.613926,-0.210136,0.617758,-0.158028,-0.517706,0.112467,-0.0407752,0.740338,1.09818,-0.0858445,0.529453,-2.33492,-2.99572,-2.51392,-4.08262,-4.13749,-2.5451,-3.95685,-2.67671,-2.92412,-3.6628
-45.6428,0.946877,0.0533396,7,191,0,52.5017,-1.29116,0.461546,0.028177,0.135906,0.406216,-0.0959799,-0.419746,0.0204565,-0.373234,0.206369,-1.19997,0.525874,0.595142,-2.8034,-4.88327,-2.52016,-3.52794,-3.27895,-2.44429,-3.25093,-2.59121,-2.98229,-3.99394
-46.8995,0.988173,0.0533396,6,127,0,53.9037,-0.721577,-0.177036,0.408866,0.360165,0.834858,0.367351,-0.592109,0.228443,-0.402033,-0.105834,-0.592609,0.455027,0.395994,-2.66347,-2.53027,-2.95655,-3.80166,-3.39965,-2.65136,-2.78212,-2.87046,-6.5972,-3.60318
-40.8789,0.999028,0.0533396,6,63,0,52.1506,0.201319,0.273693,0.429716,0.16676,0.304768,0.213896,-0.510576,-0.0308752,-0.105267,0.341604,-0.424641,0.356108,0.448869,-3.4267,-2.70869,-2.65139,-3.92162,-2.81172,-2.42204,-4.08414,-2.86384,-2.93013,-3.07509
-39.4309,0.753679,0.0533396,6,63,0,46.571,-0.118588,-0.0352032,0.169162,-0.0459666,0.57452,-0.0490252,-0.705596,0.173091,-0.197344,0.435377,-0.493867,0.390377,0.40905,-2.20931,-2.82462,-2.75501,-2.80167,-3.20766,-2.98653,-2.8651,-2.6233,-3.36079,-3.05859
-39.7209,0.991427,0.0533396,6,63,0,46.1303,0.968867,-0.0630655,0.215232,0.192875,0.250493,0.274244,0.136508,0.178468,-0.0405147,0.108287,0.0413712,0.262928,0.220587,-2.43721,-2.47105,-2.74635,-4.7118,-2.80467,-5.52517,-3.1493,-2.69659,-6.11931,-3.1108
-36.3364,0.821454,0.0533396,6,63,0,45.6204,1.03364,-0.174948,-0.00852539,-0.159807,0.346823,-0.150607,-0.657,0.129323,-0.17088,0.346234,-0.100211,0.270735,0.303597,-2.45729,-2.5473,-2.60021,-2.95745,-3.29646,-2.56032,-2.82472,-2.71887,-2.93269,-3.18884
-36.8207,0.637758,0.0533396,6,63,0,42.2317,1.38379,0.153706,0.0680195,-0.0328787,0.284338,0.0785324,-0.235153,-0.00165646,-0.0797937,0.215559,-0.0424402,0.2391,0.115219,-5.62407,-2.60474,-2.72592,-2.89536,-2.82683,-3.73217,-3.06292,-3.43828,-3.06325,-3.24688
-40.3327,0.91547,0.0533396,6,63,0,44.4905,1.27002,-0.0746202,-0.0119956,-0.274235,0.141123,-0.0199716,0.107228,0.204164,-0.0208178,0.298801,0.0716814,0.249606,0.197258,-3.26831,-2.46888,-2.73079,-3.89891,-2.67812,-7.90686,-2.84772,-3.8088,-2.92412,-4.65439
-37.6168,0.975143,0.0533396,5,31,0,44.3607,1.77625,-0.355759,0.0962108,0.000539274,0.349918,0.134554,-0.295681,0.00537922,-0.156811,0.313669,-0.0180757,0.200933,0.187337,-2.69834,-3.22233,-3.28842,-2.90249,-3.40893,-3.6446,-2.87048,-3.13058,-2.98241,-3.05665
-36.6778,0.921265,0.0533396,5,31,0,42.3866,1.70741,-0.299143,0.146582,0.0994202,0.267682,0.129093,-0.185349,-0.0640562,0.0251783,0.301848,-0.00490444,0.19449,0.2082,-2.50166,-2.87038,-3.14553,-3.1922,-2.7592,-3.52107,-4.10467,-3.48384,-3.17939,-3.57776
-38.2134,0.897249,0.0533396,6,63,0,41.9482,1.80698,-0.290523,0.187802,-0.00415474,0.462125,0.108103,-0.172379,-0.0220453,0.0337685,0.202027,0.0776771,0.18848,0.200816,-2.73321,-3.43236,-2.87069,-3.04788,-2.83277,-3.99492,-3.40085,-3.92558,-3.56693,-3.06214
-36.2973,0.997581,0.0533396,6,63,0,43.7809,1.49886,-0.111982,-0.141139,-0.269967,0.0737732,0.033284,-0.3115,0.199516,-0.304132,0.317592,-0.0731998,0.230785,0.210518,-3.65961,-2.49072,-2.55286,-3.88113,-2.81297,-3.4598,-3.04461,-2.62174,-3.03875,-3.15471
-36.521,0.998911,0.0533396,6,63,0,42.3579,1.18123,-0.243805,-0.155228,-0.0408358,0.358082,-0.020694,-0.557165,0.0041473,-0.166031,0.100122,-0.298727,0.26876,0.355451,-2.66737,-2.57372,-2.84886,-2.86947,-2.72724,-2.4841,-2.81571,-3.38068,-3.19129,-3.05847
-40.9374,0.950342,0.0533396,6,63,0,43.7772,1.05462,-0.436079,-0.167941,-0.092088,0.173781,-0.011521,-0.885354,0.259602,-0.551293,0.164538,-0.271824,0.275757,0.467677,-2.20933,-2.83261,-2.53349,-3.57522,-2.66991,-3.15584,-3.18954,-3.20048,-3.15987,-3.07553
-42.38,0.965042,0.0533396,6,63,0,47.2371,1.54283,-0.853833,-0.224236,-0.177682,0.14583,-0.2182,-0.283495,-0.302682,-0.361494,-0.0342894,-0.314231,0.23649,0.344784,-2.50004,-2.48824,-2.70269,-2.89982,-2.73779,-4.53995,-4.29895,-2.70315,-3.84067,-3.23188
-43.8572,0.989201,0.0533396,6,63,0,47.845,2.48121,-0.204528,-0.228516,-0.57473,0.212145,-0.0778669,-0.888469,0.299424,-0.347519,0.41167,0.275803,0.119601,0.59252,-4.5835,-2.48293,-3.44309,-2.86371,-2.68218,-3.06076,-3.48083,-2.64691,-3.00591,-3.05356
-41.3113,0.998606,0.0533396,6,127,0,51.8632,3.34475,-0.703389,-0.506396,-0.389733,-0.114835,-0.106827,-0.433638,0.0706363,-0.207823,0.43305,0.577308,0.0287415,0.526552,-2.75887,-2.48783,-2.51327,-4.42212,-2.66982,-2.91459,-2.76795,-2.67316,-2.99767,-3.06484
-39.8896,0.768913,0.0533396,6,63,0,46.6155,3.07916,-0.606695,-0.251604,-0.257244,0.0863089,-0.192996,-0.435027,0.0647872,-0.202664,0.344317,0.531121,0.0445931,0.402802,-2.5462,-2.51232,-2.51242,-3.75139,-3.36819,-2.49472,-3.12905,-2.60336,-3.4992,-3.35482
-42.0947,0.998842,0.0533396,6,63,0,45.2264,3.50395,-1.02874,-0.485579,-0.200717,0.357023,0.191591,-0.504186,0.24844,-0.0989281,0.560774,0.819015,3.23211e-05,0.556573,-2.25839,-2.52459,-2.70842,-3.02404,-3.37106,-2.42548,-2.84864,-2.66473,-3.01748,-3.18489
-42.1357,0.981018,0.0533396,6,63,0,45.4957,3.57544,-0.993853,-0.456324,-0.219129,0.345452,0.192053,-0.501292,0.260373,-0.0949016,0.510965,0.77739,-0.0215018,0.512223,-2.31939,-2.64412,-2.5115,-2.8123,-2.77662,-2.43308,-2.8133,-2.63011,-3.37607,-4.12565
-40.6338,0.994921,0.0533396,6,127,0,48.0994,3.07093,-0.456093,-0.398413,-0.402206,0.0079838,-0.322297,-0.421202,-0.110002,-0.216369,0.294444,0.35485,0.0685949,0.318222,-4.40637,-2.54641,-2.54494,-3.01349,-2.96464,-3.49369,-2.96619,-3.02774,-2.94622,-3.06912
-36.6986,0.935762,0.0533396,6,63,0,46.0052,1.06521,-0.383802,-0.0368715,-0.202636,0.416601,0.223429,-0.42573,0.292457,-0.264413,0.259411,0.0218914,0.26401,0.279129,-2.21554,-2.6516,-2.78056,-2.83895,-3.0302,-2.44015,-2.89164,-2.60093,-3.20799,-3.68834
-40.5019,0.755678,0.0533396,5,31,0,44.5058,1.07874,-0.296723,0.370011,-0.122591,0.358368,0.0615977,-0.0258046,0.287165,-0.121772,0.264021,-0.0708937,0.269714,0.386106,-2.28335,-3.81117,-2.51355,-2.83278,-2.70639,-5.63818,-3.16862,-3.06838,-2.94778,-3.61319
-39.7623,0.999607,0.0533396,6,63,0,44.0223,0.5901,-0.0893172,0.157995,-0.179898,0.466867,0.034112,-0.300751,0.253552,0.0450184,0.537909,-0.126567,0.31416,0.199338,-2.33353,-2.49061,-2.94071,-2.83867,-2.7564,-2.68048,-2.7753,-3.78537,-3.98293,-3.73433
-39.4747,0.999807,0.0533396,6,63,0,44.5797,2.07414,-0.44938,-0.0824934,0.0592313,0.402916,0.24393,-0.431235,0.22699,-0.19856,0.229465,0.335594,0.141424,0.236129,-2.22448,-2.51392,-2.67172,-2.9548,-2.78246,-2.40431,-2.94765,-2.77229,-5.49294,-3.282
-42.0797,0.993125,0.0533396,6,63,0,47.2382,1.51832,0.0113469,-0.392537,-0.143893,0.287082,0.0273145,-0.356517,-0.215556,-0.209106,0.330566,-0.0601381,0.228866,0.458789,-4.76019,-3.31845,-2.57248,-2.80714,-2.80177,-3.17998,-4.36996,-2.89707,-3.09392,-3.1905
-42.2477,0.950503,0.0533396,5,63,0,47.278,1.58495,-0.0516082,-0.358213,0.0406216,0.347141,0.0744365,-0.316483,-0.232256,-0.234722,0.517709,0.1758,0.200722,0.330494,-3.24215,-3.98917,-2.61427,-3.13967,-2.70845,-2.55793,-7.09314,-2.67657,-3.01316,-3.0566
-44.8674,0.714904,0.0533396,6,63,0,53.5046,0.893611,-0.687192,0.36872,-0.0594344,0.446,0.0903198,-0.442368,0.48989,-0.153889,0.248374,0.0389075,0.264486,0.24527,-3.6252,-2.59518,-2.87038,-3.45955,-3.05217,-2.51901,-3.01,-2.69117,-4.91016,-3.06238
-40.6141,0.842828,0.0533396,6,63,0,47.7814,0.85229,0.275053,-0.24005,0.0756697,0.383265,0.070031,-0.243735,-0.100458,-0.0886409,0.411469,-0.117514,0.281675,0.305192,-4.44949,-4.15461,-2.55041,-3.196,-2.73728,-2.78385,-5.14816,-2.73183,-2.92606,-3.05145
-44.7941,0.93858,0.0533396,6,63,0,50.741,1.39536,-0.627511,0.437573,-0.289036,0.310265,0.15115,-0.188025,0.515358,-0.0804272,0.252467,0.248664,0.213618,0.553925,-2.74226,-3.5971,-3.6354,-3.99537,-2.70535,-2.73294,-3.38893,-2.58857,-4.79234,-3.16818
-44.0617,0.983944,0.0533396,6,127,0,49.9147,2.09197,-0.565576,0.309246,-0.42631,0.273009,-0.0121676,-0.259202,0.448867,-0.126618,0.338997,0.0611241,0.151829,0.504415,-2.21183,-4.71752,-3.30751,-3.05032,-2.73593,-3.05749,-3.99056,-2.66108,-3.15477,-4.48612
-35.9737,0.970791,0.0533396,6,63,0,48.4559,1.09962,-0.177944,0.0206237,-0.0610218,0.216199,0.0393091,-0.365387,0.119127,-0.345695,0.30249,0.0648555,0.256805,0.168952,-2.37272,-2.55996,-2.52728,-4.22745,-2.7479,-2.48937,-3.07136,-2.87104,-3.17085,-3.56726
-35.7117,0.999761,0.0533396,6,63,0,39.6407,0.656585,0.0155551,0.0235895,0.0382227,0.204466,-0.00963191,-0.0753843,-0.0421608,-0.117128,0.0612023,-0.251975,0.316643,0.210706,-2.97353,-2.56483,-2.66112,-3.74247,-2.683,-5.01022,-3.40606,-3.2297,-3.91441,-3.47866
-34.7355,0.997542,0.0533396,5,63,0,39.1533,0.809877,-0.224538,0.105694,0.0221383,0.196553,-0.0254373,-0.315409,0.14096,-0.0230768,0.234125,-0.0657686,0.290872,0.131529,-2.22964,-2.49346,-2.52702,-4.44444,-2.90043,-2.66612,-2.90037,-3.25058,-3.31431,-3.62486
-38.0142,0.988437,0.0533396,5,31,0,39.8293,1.53585,0.0968872,0.0373442,0.0563944,0.201771,0.102389,0.123347,0.036503,-0.159585,0.269802,-0.0522408,0.210172,0.159722,-4.49249,-2.47232,-2.74108,-3.96935,-2.67306,-6.67243,-3.50241,-2.60532,-3.50021,-3.78011
-39.9939,0.883704,0.0533396,6,63,0,49.1175,1.36709,-0.344916,-0.148262,-0.0408264,0.359229,0.240116,-0.297335,0.0532833,0.108985,0.0848568,0.110084,0.222354,0.164293,-2.20917,-3.08299,-2.52286,-3.2652,-2.8128,-2.54697,-3.82286,-3.542,-6.48886,-3.05147
-39.6736,0.998537,0.0533396,6,63,0,46.3805,0.561681,-0.167097,0.311748,-0.110286,0.108507,-0.200015,-0.305455,0.251844,-0.428462,0.172469,-0.526837,0.339389,0.315528,-2.5048,-3.30982,-2.54509,-3.72661,-2.8662,-3.80485,-3.83066,-2.5916,-2.97482,-3.07013
-43.3172,0.964121,0.0533396,6,63,0,46.5636,0.238922,-0.292779,-0.215964,0.18968,0.457768,0.04621,-0.792114,-0.119755,-0.192342,-0.11213,-0.564976,0.37126,0.354562,-2.21012,-3.69082,-3.63118,-2.94908,-2.82765,-2.62923,-3.38447,-3.3976,-4.54917,-3.1868
-38.6591,0.91915,0.0533396,6,63,0,48.7548,0.369936,-0.102338,0.284238,-0.00722739,0.327148,-0.10762,-0.124534,0.376332,-0.327403,0.449155,-0.331754,0.34093,0.270468,-2.26234,-2.50394,-2.51806,-3.4225,-3.26864,-3.83003,-3.37056,-2.63766,-3.51111,-3.12603
-40.8821,0.982738,0.0533396,6,63,0,45.9908,0.442367,0.0340176,0.142833,0.0301932,0.289845,-0.214433,-0.00828161,0.181038,-0.278711,0.327572,-0.0254324,0.329214,0.304019,-2.53712,-2.57099,-2.51255,-3.93791,-4.33583,-4.62579,-2.8378,-2.62244,-2.93615,-6.05672
-41.4356,0.98481,0.0533396,6,63,0,47.5495,1.14743,-0.423221,-0.253697,-0.196491,0.224756,0.152473,-0.706424,-0.0375926,-0.217788,0.0371293,0.0101006,0.271078,0.325083,-2.22983,-2.94156,-2.51208,-2.97712,-3.51804,-2.4375,-2.97815,-2.99242,-3.71358,-6.34715
-40.2151,1,0.0533396,6,63,0,46.4126,1.87997,-0.411493,0.00455007,-0.520545,0.35033,-0.0571455,-0.24994,0.280355,-0.13379,0.552,0.013307,0.174721,0.344977,-2.31745,-2.52545,-4.10447,-2.85481,-2.8872,-3.07401,-2.85487,-2.65636,-3.42244,-4.14851
-43.6853,0.977414,0.0533396,6,63,0,49.9751,2.36274,-0.256986,0.125586,-0.595633,0.374078,-0.246375,-0.287446,0.0190641,-0.137496,0.388804,0.457346,0.125999,0.440079,-3.55502,-3.71464,-4.0379,-2.84256,-3.67628,-3.11558,-3.23414,-2.69608,-2.94087,-3.73354
-38.8415,0.877127,0.0533396,6,63,0,49.2107,1.9832,-0.130915,-0.0376453,-0.208489,0.393738,0.14775,-0.132911,0.039733,-0.30785,0.591251,0.221881,0.155167,0.286322,-3.24172,-2.46951,-2.71378,-2.90237,-2.67444,-3.34533,-3.91518,-3.04843,-3.11939,-3.49729
-39.0759,0.997545,0.0533396,6,63,0,48.0098,1.82322,-0.32143,-0.196916,-0.326081,0.0921798,-0.17346,-0.251545,0.0868272,0.0415415,0.397401,0.241289,0.180708,0.217157,-2.49285,-2.68339,-2.96604,-4.72041,-3.52593,-3.049,-3.08697,-3.49632,-2.9364,-3.20524
-42.0086,0.999276,0.0533396,6,63,0,47.3416,2.28679,-0.529291,0.152863,-0.279053,0.538764,0.0624566,-0.252865,-0.114981,-0.185963,0.477527,0.109353,0.134255,0.330006,-2.32761,-3.81341,-2.57043,-3.74189,-2.70974,-3.3169,-4.31345,-2.61116,-3.05675,-4.19551
-38.3293,0.999679,0.0533396,5,31,0,45.1081,1.25825,-0.496961,0.0708374,-0.236597,0.397155,-0.0531133,-0.192955,0.179111,-0.159979,0.439678,0.239656,0.233427,0.312234,-2.38335,-2.50074,-3.17602,-3.1372,-3.35974,-2.885,-3.04699,-2.59521,-2.94676,-3.9959
-36.0148,0.995886,0.0533396,6,127,0,44.2867,0.551084,-0.0350155,-0.103125,-0.0224027,0.247197,0.0386981,-0.377991,0.1447,-0.316843,0.00827074,-0.404235,0.329892,0.272565,-2.69325,-3.01028,-2.54447,-3.3707,-2.68719,-2.77519,-2.77185,-2.59832,-4.21689,-3.06049
