# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = m12.6_4.data.R
# init = 2 (Default)
# random
#   seed = 2734546159
# output
#   file = m12.6_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-40.8882,0.884194,0.0546569,6,63,0,44.9277,0.695057,-0.551219,-0.17037,-0.0769884,0.564045,-0.0299658,-0.51814,0.049308,-0.289091,-0.021279,-0.575248,0.327584,0.413318,-2.30839,-2.77115,-2.6991,-4.57388,-2.79863,-2.70985,-2.80719,-3.05298,-3.39019,-3.1076
-42.9089,0.704594,0.0546569,6,63,0,48.928,0.0455317,-0.613824,-0.200667,-0.161821,0.262674,-0.068947,-0.485568,0.0993528,-0.132212,0.112797,-0.409264,0.381924,0.453308,-3.38781,-4.42069,-2.8278,-3.73926,-2.88801,-2.41774,-2.83188,-3.18094,-3.29008,-3.97426
-40.9145,0.99575,0.0546569,6,63,0,47.7706,1.18005,-0.099856,-0.138583,-0.110172,0.391109,0.0387284,-0.581876,-0.301216,-0.371346,0.0368875,-0.42002,0.268734,0.283777,-3.38377,-2.5442,-2.61713,-2.97039,-2.90256,-2.4417,-5.0402,-2.59493,-3.63222,-3.68727
-40.3832,0.99948,0.0546569,6,63,0,49.0382,0.842389,-0.160976,0.0513032,0.0840963,0.133468,-0.371528,-0.47587,-0.187863,-0.267822,0.231677,-0.144147,0.299345,0.256993,-2.5242,-2.46898,-3.02338,-4.02611,-4.5602,-2.52008,-4.42152,-2.67538,-2.92619,-4.34089
-35.4929,0.942915,0.0546569,6,63,0,44.5496,1.31692,-0.273894,0.0221397,-0.128807,0.19512,0.114473,-0.183548,0.169092,-0.161351,0.0703007,-0.268674,0.248026,0.216416,-2.5311,-2.51127,-2.53196,-3.24564,-3.03204,-4.31301,-2.84107,-3.03146,-3.92365,-3.45115
-38.8625,0.963162,0.0546569,4,31,0,47.274,1.30804,-0.168249,-0.149529,-0.0707679,0.0317099,0.110161,-0.10314,0.0132462,-0.170586,0.368478,-0.291252,0.249638,0.266497,-2.96567,-2.58952,-2.64436,-4.62282,-3.03808,-5.27099,-2.9198,-3.01658,-3.25766,-3.53708
-38.8652,0.998989,0.0546569,6,127,0,50.748,0.295742,-0.0229891,0.358558,-0.0852212,0.54057,-0.112043,-0.366566,0.170301,-0.0500388,-0.0040706,-0.389553,0.353794,0.25335,-2.44584,-2.73085,-2.56958,-2.91999,-3.07425,-2.66681,-2.76624,-3.6631,-4.62078,-3.25408
-36.283,0.964069,0.0546569,6,63,0,42.8502,0.812502,-0.217939,-0.125521,-0.00750697,0.127396,0.103989,-0.33931,0.017415,-0.44493,0.25595,-0.273948,0.300917,0.274424,-2.3355,-2.89395,-2.61402,-4.24887,-2.84357,-2.95455,-3.00939,-2.76365,-2.92415,-3.1235
-38.6329,0.937216,0.0546569,6,63,0,46.1493,0.655218,-0.393649,0.18575,-0.263065,0.324871,-0.313897,-0.634251,0.0597336,-0.260324,0.0946299,-0.449326,0.326503,0.459071,-2.20966,-2.68678,-2.65718,-2.80577,-3.59327,-2.39667,-2.7662,-2.94506,-3.04688,-3.08938
-37.6863,0.790019,0.0546569,6,63,0,42.0363,0.867936,-0.272365,-0.126474,-0.0806143,0.245684,0.175602,-0.359449,0.0335862,-0.470705,0.189092,-0.248226,0.303929,0.21701,-2.38134,-2.63808,-2.63066,-2.91012,-3.83807,-3.31331,-2.76904,-2.63103,-2.93418,-4.05555
-41.2716,0.752687,0.0546569,6,95,0,48.4146,1.66364,-0.235384,0.0690532,-0.09015,0.255782,-0.290407,-0.407684,0.0779942,0.0248734,0.251747,-0.0405285,0.221985,0.175161,-3.519,-3.31424,-3.09782,-2.83535,-3.00295,-3.38688,-2.89298,-6.0475,-3.09072,-3.78824
-39.5844,0.999986,0.0546569,6,63,0,47.8696,1.19093,-0.377052,-0.194089,-0.213675,0.260898,0.103127,-0.454502,0.00644189,-0.68175,0.101609,-0.379205,0.266455,0.40636,-2.29707,-2.69039,-2.51569,-2.8571,-3.18376,-2.74819,-2.83507,-3.72348,-3.25387,-3.4937
-42.0636,0.952674,0.0546569,6,63,0,47.5407,1.56896,-0.781549,0.000593439,-0.117168,-0.0393346,-0.350218,-0.672548,-0.184156,-0.17364,0.138108,-0.309515,0.2406,0.342175,-2.26188,-3.14425,-3.28725,-3.5503,-2.95405,-2.5245,-2.99111,-4.4321,-2.99511,-3.05513
-39.4978,0.806022,0.0546569,6,63,0,48.6704,0.80963,-0.66936,-0.0507022,-0.274692,0.293173,-0.0731785,-0.274286,-0.0236269,-0.531699,0.0450907,-0.396822,0.316958,0.395529,-2.46323,-2.47043,-2.53825,-2.81809,-2.73833,-4.53145,-2.76746,-2.62497,-3.0086,-3.58266
-38.6843,0.999582,0.0546569,5,63,0,51.3371,0.80199,-0.648336,-0.0247147,-0.255291,0.268877,-0.0486437,-0.293147,-0.0828143,-0.498738,0.0884321,-0.381576,0.31082,0.397654,-2.53916,-2.4862,-2.59799,-2.86834,-2.68098,-3.7708,-3.10338,-2.68556,-3.09642,-3.14393
-36.1818,0.990314,0.0546569,6,63,0,43.5306,1.22358,-0.312705,0.202456,-0.130605,0.473441,-0.072954,-0.267701,0.340963,-0.276433,0.385973,-0.0258039,0.246641,0.299532,-2.24349,-2.69012,-2.56167,-2.81612,-3.01618,-2.92945,-3.1008,-2.62068,-2.92803,-3.07235
-41.4177,0.726294,0.0546569,6,63,0,46.2568,1.3742,-0.123073,0.225334,-0.109147,0.556044,0.234836,-0.30287,-0.050763,-0.0234985,0.545926,0.0544141,0.233707,0.369313,-2.96453,-3.02928,-2.51144,-3.30757,-3.33776,-2.92562,-3.76663,-3.40587,-4.05439,-3.36832
-43.4831,0.999503,0.0546569,6,63,0,50.1793,0.816857,-0.085908,0.113828,-0.0993131,0.433275,-0.318446,-0.34246,-0.167681,-0.00384049,0.40236,-0.084662,0.278615,0.343148,-2.30063,-2.6275,-2.87405,-3.26159,-6.39351,-2.4066,-6.97636,-2.79811,-3.04152,-3.11021
-39.9579,0.993841,0.0546569,5,63,0,53.1998,1.24396,-0.34715,-0.187829,-0.3044,0.390124,-0.0107231,-0.434753,0.165261,-0.652872,0.08754,-0.368132,0.262343,0.46068,-2.40455,-2.61152,-2.6063,-3.00659,-2.76236,-2.90275,-3.03912,-3.4321,-3.26095,-3.40258
-39.122,0.990419,0.0546569,6,63,0,44.5273,0.995275,-0.374759,0.135631,-0.0263641,0.146012,-0.184169,-0.644957,-0.168366,-0.129191,0.119798,-0.4645,0.290059,0.337067,-2.25832,-2.7698,-2.86144,-3.33524,-2.83314,-2.39708,-3.62416,-3.80945,-3.01611,-3.38857
-41.0074,0.99484,0.0546569,7,127,0,46.8142,0.515061,-0.24583,0.0332868,0.0397041,0.179415,-0.150282,-0.652907,-0.238952,-0.102236,-0.058671,-0.667131,0.348854,0.348287,-2.35609,-2.46905,-3.21889,-3.05399,-2.67892,-2.42263,-3.73696,-4.95993,-3.4581,-3.12392
-42.8683,0.968105,0.0546569,6,63,0,46.6305,0.403828,-0.287764,-0.130769,-0.161151,0.0525244,-0.13613,-0.629737,-0.394991,-0.159605,-0.00927375,-0.657319,0.365213,0.277103,-2.28752,-2.69502,-2.54873,-3.68542,-2.68008,-2.51904,-4.91489,-4.78431,-2.97818,-3.17298
-41.2773,0.999953,0.0546569,7,191,0,48.6583,1.84791,-0.172318,0.152761,0.0199749,0.538989,0.203125,-0.0574987,0.62476,-0.327958,0.534084,0.466981,0.155721,0.314246,-2.48943,-2.49449,-2.52598,-2.86452,-2.72438,-3.01783,-3.66694,-4.01467,-3.21123,-3.05168
-43.2375,0.977966,0.0546569,6,63,0,50.8248,2.52263,-0.208951,-0.183049,0.137156,0.399844,0.151296,-0.536682,0.269981,-0.237838,0.748567,0.500694,0.0944341,0.684458,-3.46683,-2.50816,-3.36268,-2.83285,-2.67556,-2.50598,-2.78882,-2.89912,-3.94276,-3.16311
-41.7513,0.998062,0.0546569,6,63,0,52.5409,2.47198,-0.35298,-0.0173989,-0.262848,0.114365,0.208517,-0.211471,0.379877,0.0763803,0.18489,0.161515,0.114557,0.246028,-3.14041,-2.94557,-2.52274,-3.63867,-3.4101,-3.6732,-3.69896,-3.99706,-4.28756,-4.31029
-35.5606,1,0.0546569,6,63,0,45.7949,0.908435,-0.0504669,-0.0171703,-0.0518321,0.413379,0.083589,-0.210344,-0.00649455,-0.224881,0.449941,-0.200028,0.278719,0.237954,-2.63155,-2.74014,-2.52956,-2.92697,-2.67716,-3.08907,-3.85705,-2.58901,-3.07897,-3.19141
-37.3732,0.999036,0.0546569,6,63,0,43.9963,1.39459,-0.191265,-0.0379841,-0.0293049,0.267809,-0.2571,-0.158129,-0.0403153,-0.248395,-0.0477643,-0.0294698,0.23697,0.195408,-2.84645,-2.46827,-2.71575,-2.97274,-3.60411,-4.34991,-3.32329,-2.63728,-5.85637,-3.23148
-37.576,0.999624,0.0546569,6,63,0,41.0883,1.22102,0.0410981,0.189791,-0.00981933,0.384215,0.302064,-0.459232,0.402682,-0.0752533,0.490889,0.0221274,0.236741,0.384355,-3.13362,-2.49747,-2.52093,-3.26015,-2.98806,-2.42377,-2.95401,-2.63298,-2.93262,-3.15486
-39.0774,0.900325,0.0546569,5,63,0,44.6747,1.47352,-0.442208,0.302253,0.054115,0.113079,0.241774,-0.505921,0.158018,-0.0877161,0.257458,0.134555,0.217522,0.251984,-2.20851,-3.3855,-2.72598,-4.91992,-3.0971,-2.40008,-2.86678,-2.77747,-3.52213,-3.22825
-36.6945,0.952376,0.0546569,6,63,0,44.5318,0.828564,-0.181108,0.137111,0.0878813,0.21632,-0.224571,-0.285885,0.0371542,-0.144709,0.343261,-0.312787,0.296785,0.304021,-2.38553,-2.49095,-2.87288,-3.61636,-3.60838,-3.12866,-3.01757,-2.98109,-3.03946,-3.08268
-38.4886,0.999486,0.0546569,6,127,0,43.637,0.121707,0.195563,0.17156,0.216597,0.733743,0.283757,-0.280292,0.181641,-0.0343692,0.406435,-0.125453,0.348407,0.272465,-2.46419,-3.10088,-2.51355,-2.84936,-2.67252,-2.40316,-3.55607,-2.63193,-3.07609,-3.39804
-40.8328,0.933375,0.0546569,6,63,0,44.9848,0.922185,-0.202743,0.506805,0.196071,0.668274,0.33242,-0.123157,0.649919,0.03893,0.653369,0.170585,0.24414,0.322832,-2.32241,-2.64286,-2.55464,-3.01681,-2.74173,-2.41847,-3.02353,-2.63488,-2.98277,-3.48186
-37.8117,0.978896,0.0546569,6,63,0,48.526,1.35565,-0.20569,0.0196876,0.135648,0.601871,0.287048,-0.258341,0.217105,0.0380492,0.599479,0.150705,0.209421,0.27454,-2.22543,-2.81943,-2.52102,-2.81931,-2.67209,-2.4073,-3.54948,-2.61716,-2.92517,-3.65626
-37.5607,0.999325,0.0546569,5,63,0,45.6143,1.50768,-0.113409,0.256457,0.222154,0.515522,0.326276,-0.193896,0.231039,-0.112634,0.554318,0.279487,0.200254,0.338813,-2.58542,-2.68641,-2.98151,-2.83703,-2.92373,-2.68308,-3.05345,-2.61035,-2.92755,-3.08954
-40.6538,0.961015,0.0546569,6,63,0,44.9909,2.11076,-0.621747,-0.18766,-0.183133,0.418253,0.0472839,-0.742542,0.410321,0.00715872,0.426357,0.164465,0.155238,0.423731,-2.20864,-2.47985,-2.51665,-2.9552,-2.70302,-2.68901,-4.11581,-3.59109,-2.98441,-3.11665
-41.9539,0.922645,0.0546569,6,63,0,44.3679,1.81456,-0.855074,-0.171669,-0.203307,0.43114,-0.0476676,-0.638867,0.39464,-0.0511496,0.341189,0.157023,0.173395,0.400506,-3.08446,-2.80447,-2.75824,-2.84641,-3.20003,-2.78812,-2.98464,-2.66602,-3.57202,-3.53804
-40.3074,0.960719,0.0546569,6,63,0,45.5148,1.34844,-0.563706,-0.069652,-0.257189,0.422613,-0.00321458,-0.567367,0.123018,-0.0504325,0.487296,-0.0445087,0.224169,0.463691,-2.47628,-2.7788,-3.20882,-2.97213,-3.04223,-2.59563,-3.32113,-2.70302,-2.93361,-3.82309
-41.2907,0.899796,0.0546569,6,63,0,47.7113,1.62859,-0.0446297,0.0288159,0.156663,0.290878,0.112034,0.00536952,0.153826,-0.0862921,0.467977,0.389719,0.172564,0.260633,-2.57121,-2.77455,-2.5164,-5.53861,-3.40293,-2.99125,-4.73913,-2.9087,-4.21562,-3.28991
-37.5309,0.999456,0.0546569,6,63,0,44.1036,0.722511,-0.205325,0.0575788,-0.192173,0.599268,0.135903,-0.578252,0.241772,-0.104574,0.241223,-0.292203,0.301197,0.394908,-2.23295,-2.59257,-2.88309,-3.08703,-2.70416,-2.47566,-2.77749,-2.87102,-3.19498,-3.1768
-36.5226,0.988828,0.0546569,6,63,0,43.1824,0.77982,0.00847632,0.227587,0.06543,0.16052,-0.0735396,-0.0687462,0.0423948,-0.240192,0.298618,-0.156413,0.298867,0.127027,-2.93261,-2.58679,-2.67501,-4.42646,-2.92711,-4.67175,-3.13417,-2.60904,-2.92633,-3.44825
-40.6429,0.996847,0.0546569,6,63,0,45.1513,-0.0127313,-0.120627,-0.0184226,-0.0277881,0.679866,0.112283,-0.669204,0.334373,-0.196172,0.194141,-0.555254,0.386216,0.519768,-2.20809,-3.35327,-2.54834,-3.53267,-2.70203,-2.61346,-3.29031,-2.78875,-2.99893,-3.05296
-38.2489,0.91258,0.0546569,6,63,0,48.6699,0.992748,-0.0315331,-0.22038,-0.028728,0.316251,0.0285646,-0.0649885,-0.0525369,-0.118483,0.161079,-0.293379,0.283826,0.29277,-3.30123,-3.06817,-2.66248,-2.84807,-2.71777,-5.66031,-3.2406,-3.39364,-3.09779,-3.05402
-35.6277,0.951343,0.0546569,5,31,0,44.1676,0.659532,-0.0569161,0.0560961,-0.0523637,0.284221,-0.0165623,-0.142601,0.0027919,-0.171029,0.214081,-0.171654,0.313318,0.293615,-2.58589,-2.54382,-2.51176,-3.33795,-2.73208,-4.03321,-3.29291,-2.81346,-3.06568,-3.88435
-36.6293,0.983938,0.0546569,5,47,0,43.866,0.895915,-0.0800678,0.128338,-0.106017,0.0939216,-0.0760744,-0.0408718,-0.0755698,-0.158295,-0.00489295,-0.229464,0.297811,0.174328,-3.03376,-2.60937,-2.54259,-4.01687,-2.67868,-6.417,-3.19616,-3.36362,-4.02224,-3.7154
-36.0077,0.999293,0.0546569,6,63,0,43.2694,0.978779,-0.205889,-0.118069,-0.0455375,0.36817,0.0515591,-0.573005,0.230939,-0.351069,0.305733,-0.209237,0.276711,0.366728,-2.35289,-2.90739,-2.51681,-2.90229,-2.66973,-2.42061,-2.80913,-2.68251,-2.93437,-3.07799
-37.5415,0.977763,0.0546569,6,63,0,40.6816,0.957294,-0.115792,-0.180961,-0.0408655,0.237237,0.0571703,-0.588177,0.191888,-0.206889,0.480438,-0.223853,0.281162,0.299084,-2.63387,-3.14391,-2.53161,-3.48647,-2.67843,-2.4175,-2.77958,-2.68374,-3.84242,-3.05362
-34.6569,0.999085,0.0546569,6,63,0,40.7407,0.921955,-0.181681,0.0940534,0.0216438,0.231481,-0.0351111,0.0352937,-0.022183,-0.140657,0.125013,-0.0748475,0.280991,0.163205,-2.34756,-2.47265,-2.56569,-3.82576,-2.84955,-5.71433,-3.70218,-2.76655,-4.10989,-3.44683
-38.4939,0.967342,0.0546569,5,31,0,41.0342,0.848184,0.208078,-0.107948,-0.0126923,0.33688,-0.0396818,-0.269267,0.0835224,0.0237297,0.123094,-0.158299,0.292922,0.120572,-4.52075,-2.91531,-2.54989,-2.98477,-2.76828,-3.13743,-2.90172,-4.12977,-3.71243,-3.38869
-44.5144,0.996495,0.0546569,6,63,0,48.8843,1.45076,-0.821142,0.283872,0.112213,0.774585,0.0533089,-0.337378,0.202076,-0.277459,0.475134,0.414481,0.207392,0.432389,-3.50666,-2.76661,-2.59683,-3.94072,-2.99927,-2.40589,-3.15661,-3.08411,-3.00647,-4.5718
-49.7762,0.846964,0.0546569,6,127,0,58.7391,2.10837,-0.454323,-0.407531,-0.62791,-0.187002,0.0623134,-0.637485,0.202195,-0.0421752,0.288049,0.393778,0.166445,0.493764,-2.6678,-2.77909,-3.71696,-6.25268,-3.09902,-2.40031,-3.18141,-4.09086,-2.93055,-7.2187
-48.5344,0.905713,0.0546569,5,31,0,55.8163,2.53344,-0.385086,-0.317074,-0.549311,-0.0699198,0.0372834,-0.397708,0.408072,0.0197408,0.405263,0.00614352,0.104599,0.410797,-2.93063,-2.59595,-3.73595,-5.98659,-2.67034,-2.56686,-3.68758,-3.26293,-2.98317,-8.35345
-39.3899,1,0.0546569,5,31,0,51.1519,1.9481,-0.47741,-0.152792,-0.137674,0.172078,-0.224119,-0.292703,-0.0507218,-0.16862,0.308945,0.356693,0.1708,0.218699,-2.27762,-2.4918,-2.52309,-3.55755,-3.62618,-3.0205,-3.76839,-2.64888,-3.10225,-4.29223
-38.881,0.986443,0.0546569,5,31,0,47.84,2.41239,-0.558421,-0.0303454,-0.0190472,0.195748,-0.152842,-0.304761,0.0328765,-0.202356,0.0571672,0.0985261,0.131969,0.196847,-2.52544,-3.25554,-3.67419,-2.82707,-2.73032,-3.70158,-2.79571,-2.82722,-4.48938,-3.38767
-37.1173,0.828142,0.0546569,6,63,0,48.2766,0.703596,0.258839,0.0966623,-0.0240599,0.208473,0.185266,-0.248704,0.155108,-0.0447793,0.295474,-0.154789,0.296546,0.14859,-3.93083,-2.62571,-2.5692,-4.97891,-2.68942,-2.7063,-3.05884,-2.85791,-3.25087,-3.05145
-41.7193,0.998034,0.0546569,6,63,0,45.7769,0.462486,-0.345577,0.254912,-0.402251,0.610187,0.129678,-0.269248,0.179863,-0.456182,0.281758,-0.429944,0.331726,0.58554,-2.30519,-2.49892,-4.21033,-3.13874,-2.71352,-2.93938,-2.77254,-3.03213,-2.9375,-3.24841
-36.9408,0.931091,0.0546569,6,63,0,48.5329,1.13066,-0.301407,0.254621,-0.0821087,0.394291,0.156399,-0.430084,0.291036,-0.0550273,0.484012,-0.196191,0.25383,0.297031,-2.21939,-2.73058,-2.54208,-2.95308,-2.71509,-2.40897,-2.81532,-2.90988,-3.13969,-3.80291
-41.0268,0.64968,0.0546569,5,63,0,48.4985,0.314215,-0.224503,0.00901397,-0.063389,0.70511,0.0537554,-0.330164,0.0425717,-0.110245,0.495581,-0.0389024,0.331914,0.250879,-2.34852,-3.61008,-3.00223,-2.91224,-3.12811,-2.40043,-4.42659,-2.59157,-2.98128,-4.1341
-38.9617,0.999996,0.0546569,6,63,0,47.635,0.42256,-0.278288,-0.00588597,-0.0382602,0.489645,-0.0075969,-0.389341,0.101243,-0.0883354,0.572904,-0.164278,0.326355,0.247744,-2.32144,-3.29713,-2.68116,-2.9466,-3.14135,-2.40009,-3.41943,-2.71428,-3.83465,-3.30321
-38.8425,0.993267,0.0546569,6,63,0,45.8867,1.23056,-0.144409,0.297656,0.0131733,0.158292,-0.211947,-0.272996,0.100038,-0.304239,0.0496838,-0.201634,0.256479,0.328694,-2.93753,-3.66663,-2.86081,-3.59767,-3.2458,-3.46781,-2.77148,-2.59592,-4.17676,-3.0677
-38.889,0.930609,0.0546569,6,63,0,44.4718,1.45539,-0.690256,-0.112375,-0.121505,0.0361603,-0.154578,-0.336834,0.0307469,-0.113981,0.245483,-0.0835789,0.228353,0.228829,-2.45283,-2.53351,-2.51946,-4.95952,-3.07653,-2.92129,-3.03584,-3.02873,-3.07683,-3.08489
-37.4598,0.994968,0.0546569,6,63,0,43.3894,0.39281,0.264173,0.204935,-0.0100547,0.384289,0.142638,-0.252313,0.131135,-0.275105,0.245845,-0.146096,0.336523,0.190613,-3.73647,-2.47955,-2.53003,-3.16142,-2.69271,-2.89312,-2.935,-2.59792,-3.0992,-4.55258
-39.5704,0.916433,0.0546569,6,63,0,46.1673,0.944547,-0.368046,-0.289033,-2.99201e-05,0.222883,-0.0451198,-0.703684,-0.0734304,-0.266939,0.269576,-0.483868,0.302254,0.421129,-2.31947,-2.98595,-3.27139,-2.8237,-2.826,-2.39712,-2.83397,-3.24165,-3.66528,-3.06096
-40.665,0.859628,0.0546569,6,127,0,47.5551,2.7119,-0.405689,0.237025,-0.0921398,0.459422,0.0593602,-0.317218,0.395365,-0.189161,0.461585,0.519937,0.0762305,0.308928,-2.74816,-4.6586,-2.56477,-2.87051,-2.70424,-2.57768,-3.0362,-2.69181,-3.13601,-3.25189
-42.5759,0.898722,0.0546569,6,63,0,46.6335,2.15339,-0.471611,-0.222075,0.0726799,0.671623,0.263135,-0.0638757,0.41708,-0.128832,0.657387,0.782884,0.111674,0.613642,-2.27209,-3.62647,-2.52812,-2.80372,-2.78576,-2.61646,-2.95578,-3.39314,-3.21973,-3.24137
-41.7213,0.999681,0.0546569,6,63,0,45.5754,2.18442,-0.506215,-0.214096,0.0673374,0.684024,0.269532,-0.07866,0.408644,-0.11819,0.67899,0.750129,0.115321,0.591496,-2.24748,-3.24128,-2.51537,-2.95955,-2.67347,-2.79275,-2.80239,-2.98639,-2.93224,-3.55006
-40.8663,0.986923,0.0546569,6,63,0,49.553,2.66847,-0.696975,0.211085,-0.128595,0.19969,-0.0654485,-0.317079,0.0276105,-0.104848,0.465604,0.533041,0.0848453,0.330872,-2.20783,-4.58712,-2.5506,-3.4164,-2.9682,-2.68447,-3.6538,-2.6055,-2.97737,-3.05153
-40.5376,0.838645,0.0546569,6,63,0,44.8878,2.20022,-0.224394,-0.621539,-0.131217,0.366433,-0.00971427,-0.662201,0.142248,-0.146827,0.339278,0.149135,0.144873,0.355151,-3.57047,-4.41903,-2.58496,-2.82541,-2.67356,-2.49561,-2.77705,-2.71439,-2.99842,-3.38726
-40.2846,0.999261,0.0546569,6,63,0,46.9204,2.32644,-0.468928,0.110222,-0.0609481,0.277721,0.423906,-0.494294,0.349281,-0.10401,0.397607,0.537476,0.114116,0.352757,-2.26423,-2.84781,-2.51724,-3.53042,-3.99396,-2.46494,-2.78172,-2.5995,-3.66176,-3.08479
-43.8584,0.874335,0.0546569,6,63,0,48.9993,2.23453,-0.288249,0.0585221,0.0947276,0.557488,0.116519,-0.52478,0.387587,0.123842,1.01942,0.686088,0.103894,0.548864,-2.28779,-2.48409,-2.51148,-2.96588,-3.41185,-3.17592,-3.03568,-2.58951,-4.98237,-3.10988
-42.4358,0.987812,0.0546569,6,63,0,47.0102,2.05851,-0.330374,0.205602,0.281028,0.589872,0.541047,-0.075262,0.464818,0.317403,0.538197,0.759797,0.115424,0.429612,-2.21305,-2.47152,-2.65293,-3.1744,-2.96746,-2.45206,-3.00757,-2.86356,-4.93186,-3.05151
-40.953,0.964826,0.0546569,6,127,0,48.6899,1.38925,-0.512214,0.176434,0.284517,0.478991,0.116112,-0.187793,0.499196,-0.231509,0.734489,0.298937,0.209239,0.447168,-2.50726,-2.46851,-3.07473,-3.09789,-2.92485,-2.58366,-3.01328,-3.07457,-3.6736,-3.12818
-38.6602,0.936804,0.0546569,6,63,0,45.3586,1.27381,-0.0100355,-0.0168052,-0.261893,0.391995,0.155064,-0.282493,0.0605968,0.133487,0.153174,0.049608,0.241324,0.310993,-3.33138,-2.51969,-2.91847,-2.85495,-2.78485,-2.87116,-3.2045,-4.65449,-4.19124,-3.30424
-44.8133,0.676342,0.0546569,5,31,0,51.7892,1.18085,-0.426465,-0.00429085,-0.0969379,0.291313,0.154022,0.295421,-0.0904206,-0.0481558,0.427654,-0.0712673,0.244831,0.188584,-2.26585,-2.63056,-2.60434,-3.72128,-2.67611,-8.99658,-5.11977,-2.79686,-2.92541,-3.31079
-36.7325,0.649757,0.0546569,5,31,0,52.1555,1.03512,-0.230642,0.117754,-0.2418,0.389094,0.243569,-0.115664,0.0953732,-0.200563,0.143526,0.0302772,0.264424,0.253533,-2.26371,-2.46846,-3.04925,-2.99391,-2.99892,-3.71942,-3.16632,-2.58874,-4.45112,-3.53522
-35.7802,0.985243,0.0546569,5,63,0,39.4542,0.9742,-0.195991,0.0401064,-0.152877,0.358369,0.273657,-0.165018,0.105378,-0.219066,0.165912,-0.16497,0.274055,0.289069,-2.32712,-2.52471,-2.65798,-3.0354,-3.32564,-3.53715,-2.99061,-2.59309,-3.85416,-3.06706
-35.2641,0.977038,0.0546569,6,63,0,42.0956,0.525729,-0.00269448,0.101604,-0.0177645,0.157498,-0.0857628,-0.264326,0.0820673,-0.237044,0.268964,-0.41989,0.332661,0.187297,-2.80151,-2.47863,-2.54703,-4.12527,-2.80747,-3.38768,-2.80518,-2.75634,-2.96317,-3.05472
-32.7546,0.999098,0.0546569,5,63,0,39.564,1.28706,-0.0386237,0.0360385,-0.151398,0.234232,-0.00381732,-0.196407,0.109307,-0.152301,0.307705,-0.0711829,0.241729,0.182897,-3.25562,-2.46825,-2.558,-3.54098,-2.72726,-3.47156,-2.91008,-2.71127,-2.99413,-3.06453
-34.8491,0.983138,0.0546569,5,31,0,37.3072,1.54588,-0.115592,0.110546,-0.0844755,0.3115,-0.0647674,-0.0112687,0.236721,-0.114491,0.315212,0.0191134,0.211435,0.181964,-3.08421,-2.61062,-2.51405,-3.06146,-2.94364,-5.10408,-2.77657,-2.73888,-3.09778,-3.13725
-40.1394,0.994806,0.0546569,6,127,0,44.8795,0.0387804,-0.149467,0.155816,-0.185514,0.399023,0.156093,-0.667882,0.129857,-0.185014,-0.00450814,-0.814126,0.395111,0.386722,-2.26376,-2.46877,-2.60444,-2.81499,-3.51815,-2.40036,-2.91743,-3.65842,-3.26148,-3.32719
-41.5103,0.924584,0.0546569,6,63,0,46.1718,-0.367277,-0.292916,0.206012,0.0833306,0.121203,-0.069599,-0.637088,-0.0646087,-0.587742,0.215245,-0.815456,0.437182,0.523345,-2.37254,-2.50104,-2.68515,-4.58322,-2.69377,-2.39923,-3.09231,-2.87215,-3.28159,-3.08392
-42.8332,0.994893,0.0546569,6,127,0,48.7861,-0.67797,-0.145105,0.198146,0.0801801,0.182643,-0.0291109,-0.866501,-0.0523131,-0.561043,-0.133666,-1.26092,0.492169,0.443328,-2.23064,-2.47725,-3.35819,-2.95476,-3.24615,-2.43565,-2.87422,-2.70744,-2.92714,-3.10045
-44.0061,0.999177,0.0546569,6,127,0,51.7545,0.446625,-0.0260135,-0.204166,-0.23426,0.288813,-0.360629,-0.265219,-0.183623,-0.768282,0.0663084,-0.50869,0.354031,0.469113,-3.02586,-3.14875,-2.56356,-2.81537,-3.66714,-4.32007,-3.47638,-3.73261,-2.95844,-3.49163
-43.3657,0.999573,0.0546569,6,63,0,51.7687,1.02912,-0.649069,0.103974,0.0794075,0.272205,0.33303,-0.790822,0.203036,-0.0750126,0.290783,0.109743,0.260557,0.292447,-2.9584,-2.49797,-2.5618,-4.05695,-3.28446,-3.51717,-2.88594,-2.70511,-3.45183,-3.77597
