# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = m12.6_2.data.R
# init = 2 (Default)
# random
#   seed = 2734546146
# output
#   file = m12.6_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-35.0096,0.999724,0.0469778,6,63,0,41.5698,1.16923,-0.117872,0.284857,-0.0394635,0.233642,0.182899,-0.176229,0.136653,-0.111486,0.295205,-0.0624326,0.248663,0.150281,-2.57231,-2.85389,-2.51318,-4.04975,-2.75495,-3.2357,-3.01345,-2.68253,-3.26517,-3.11174
-37.7022,0.812312,0.0469778,6,63,0,41.1503,1.16448,-0.0575747,-0.203149,0.132513,0.268932,-0.0618826,-0.212159,0.169435,-0.0166996,0.308896,-0.06862,0.242125,0.268426,-2.60556,-3.73046,-2.63968,-4.29739,-3.52576,-2.73749,-3.16688,-2.76107,-3.66203,-3.66418
-39.5696,0.994616,0.0469778,6,63,0,43.4074,1.31311,-0.393952,-0.0511128,0.027416,0.369965,0.0330571,-0.206353,0.449403,-0.292542,0.532819,0.0827625,0.217945,0.270068,-2.29706,-3.03156,-2.54436,-3.8666,-3.34037,-2.5405,-2.84604,-3.37661,-2.95214,-3.6897
-39.3978,0.964977,0.0469778,6,63,0,44.802,1.09432,-0.0440358,0.385374,0.14338,0.665143,0.291186,-0.149834,0.134917,-0.158176,0.409748,0.0324772,0.241711,0.45363,-2.4267,-2.7517,-2.52988,-2.84899,-2.69989,-2.69469,-3.94912,-2.74103,-3.4515,-3.45511
-36.8272,0.999974,0.0469778,6,127,0,42.7079,1.1649,-0.260713,0.169755,-0.0537255,0.451371,0.0795345,-0.0958084,0.195602,-0.388174,0.394653,0.135358,0.241503,0.28912,-2.21393,-2.4693,-2.60432,-3.00264,-2.83082,-3.31052,-3.06153,-3.50806,-3.13239,-3.1921
-39.7183,0.698876,0.0469778,6,63,0,47.389,1.07613,-0.528035,0.133007,-0.033768,0.428336,-0.0639785,-0.173328,0.491179,-0.256398,0.360284,0.0486877,0.246863,0.304659,-2.69891,-2.53108,-2.66217,-3.35393,-3.89117,-2.71141,-3.12718,-2.9884,-3.58458,-3.12551
-42.6174,0.974041,0.0469778,6,127,0,46.9879,1.08817,0.141686,0.04565,0.129894,0.49733,0.262274,-0.298205,0.120708,0.222865,0.582954,0.389537,0.22611,0.349402,-2.64416,-3.38704,-2.64759,-4.13206,-2.94331,-2.53218,-5.79678,-2.80046,-3.35027,-3.13095
-39.9985,0.978056,0.0469778,6,127,0,47.1626,1.62787,-0.643826,-0.0177245,-0.169735,0.255366,-0.0265627,-0.246331,0.305261,-0.38617,0.23662,0.0385768,0.219192,0.237097,-2.22131,-2.63911,-2.5806,-2.81039,-2.72558,-4.20646,-4.0681,-2.59082,-2.92417,-3.88062
-40.2925,0.999061,0.0469778,6,63,0,44.1854,1.50415,-0.258849,-0.379143,0.01846,0.352098,-0.12683,-0.419012,0.119501,-0.0988857,0.387191,-0.131347,0.233641,0.402292,-2.93372,-3.13815,-3.38198,-2.92564,-2.69278,-2.99176,-2.85786,-3.85318,-3.73237,-3.09899
-41.4487,0.875798,0.0469778,6,63,0,48.2343,1.23955,-0.0644799,0.0636723,-0.182311,0.639011,-0.0453954,-0.342722,0.0596961,-0.255558,0.402081,0.0943323,0.254584,0.296591,-3.35722,-2.53002,-2.52689,-4.58506,-2.6888,-2.99129,-2.85083,-2.64548,-3.34758,-5.66824
-41.3358,0.932104,0.0469778,6,63,0,48.5659,0.152201,-0.383118,0.122118,0.193972,0.176908,0.236755,-0.407193,0.308252,-0.105197,0.193357,-0.402197,0.37413,0.378512,-2.39745,-2.53787,-3.20878,-4.15176,-3.5769,-2.66208,-3.50436,-3.61231,-2.92529,-4.17968
-37.7339,0.989807,0.0469778,6,63,0,46.9619,0.751922,-0.261273,-0.0389365,-0.0611743,0.411556,0.301043,-0.496313,0.380584,-0.00917428,0.355561,-0.0720469,0.285779,0.357717,-2.24161,-3.29952,-2.75899,-3.42929,-2.84925,-2.52806,-2.82032,-2.7896,-3.23253,-3.0519
-40.6911,0.929206,0.0469778,6,127,0,46.463,2.29569,-0.510455,-0.0691718,0.0384295,0.387632,-0.170865,-0.579264,0.287183,0.180567,0.452453,0.297913,0.131271,0.333057,-2.34056,-2.57181,-3.20405,-2.82747,-3.30084,-2.41732,-2.94042,-4.99073,-2.93919,-3.07341
-37.9697,0.84496,0.0469778,6,127,0,50.772,1.12592,-0.287704,-0.0536882,-0.322549,0.500392,0.223086,-0.380628,0.134923,-0.12418,0.190302,0.0523603,0.257743,0.360764,-2.24869,-2.65688,-3.27936,-2.85473,-3.05384,-2.53139,-2.87701,-2.76728,-3.70142,-3.82109
-40.6556,0.95431,0.0469778,6,63,0,47.6803,2.06782,-0.189588,0.0131357,0.128278,0.444074,-0.0836602,-0.328128,0.0153209,-0.244538,0.640658,0.478028,0.14525,0.31072,-3.00285,-2.4987,-3.06553,-2.8087,-3.40166,-2.49509,-4.19725,-2.82507,-3.33809,-3.43642
-37.7353,0.984379,0.0469778,6,63,0,44.8482,1.77828,-0.437711,0.0727788,-0.155121,0.464945,-0.0852313,-0.391375,0.331965,-0.14141,0.342683,0.3423,0.177516,0.414175,-2.21013,-2.50628,-2.63045,-2.80544,-3.42542,-2.40932,-2.80047,-2.59066,-3.52881,-3.29203
-35.043,0.987871,0.0469778,7,127,0,43.195,0.328061,-0.218791,0.153847,-0.0713266,0.395502,-0.0485946,-0.348832,0.127542,-0.10379,0.154637,-0.252442,0.34352,0.228487,-2.2238,-2.56827,-2.64734,-3.13137,-3.05376,-2.54304,-2.95136,-2.90207,-3.66252,-3.5426
-36.0783,0.907908,0.0469778,6,127,0,40.356,1.76031,-0.217309,0.0206975,-0.112505,0.284813,0.220529,-0.12811,0.0676997,-0.247262,0.255924,0.0900975,0.197303,0.234117,-3.15985,-2.67139,-2.60151,-2.84256,-3.72028,-4.76363,-2.83626,-2.62337,-3.03256,-3.17686
-35.3984,0.999969,0.0469778,6,63,0,40.0518,1.50081,-0.268142,-0.0610332,-0.0303353,0.26696,-0.0777564,-0.445472,0.177043,-0.0703614,0.348529,0.0023424,0.224552,0.178576,-2.61501,-2.46915,-2.72735,-2.97225,-2.75524,-2.56063,-2.79541,-3.35557,-2.95992,-3.15248
-36.5619,0.894401,0.0469778,6,63,0,41.0888,1.16484,0.0328846,0.069497,-0.1001,0.1819,0.113693,0.00192675,-0.0347252,-0.0120258,0.0257541,0.0111931,0.259525,0.15572,-3.74774,-2.48724,-2.51313,-3.72868,-2.82085,-5.94371,-3.44441,-3.7868,-4.90816,-4.058
-39.2454,0.995143,0.0469778,5,31,0,42.1104,1.70533,-0.168171,-0.0833835,-0.0489638,0.0907138,-0.127888,-0.288583,0.202435,-0.275908,0.123835,-0.0223736,0.211208,0.101351,-3.75556,-2.53257,-3.06757,-3.42507,-2.69248,-3.8765,-3.21687,-2.72675,-3.27236,-3.20737
-33.4102,0.995345,0.0469778,5,31,0,42.6439,1.52279,-0.0107185,-0.019289,-0.104723,0.177252,0.0510541,-0.178369,0.220433,-0.163481,0.157686,0.0277157,0.211834,0.14785,-3.60644,-2.48422,-2.51908,-4.19606,-2.69013,-3.36815,-2.76845,-2.60414,-4.59745,-3.17284
-33.6582,0.998746,0.0469778,6,63,0,37.102,1.49163,-0.00944651,0.0521014,-0.112036,0.213622,0.00900787,-0.198115,0.192658,-0.122817,0.156254,-0.104956,0.21818,0.136926,-3.71035,-2.49431,-2.51312,-3.66223,-2.71367,-3.40991,-2.76897,-2.74287,-4.24923,-3.74789
-36.457,0.986518,0.0469778,6,63,0,38.4363,1.4873,-0.290713,-0.00243866,0.0875487,0.1501,0.107988,-0.194489,0.093178,-0.156627,0.282642,0.261668,0.217818,0.225428,-2.37682,-2.47017,-2.92671,-4.31829,-2.69563,-3.3828,-3.04405,-2.64258,-3.24114,-4.80559
-37.6844,0.999835,0.0469778,6,63,0,41.9275,1.22589,-0.486656,0.189925,0.10315,0.245509,0.0785436,-0.334717,0.171582,-0.0373603,0.235121,-0.231207,0.248157,0.197615,-2.25655,-2.69295,-2.93931,-3.50706,-2.6756,-2.71142,-2.77937,-3.23181,-3.31627,-3.91314
-41.0704,0.684909,0.0469778,6,95,0,47.6106,0.609774,-0.377596,-0.0903107,-0.255559,0.195093,-0.0341472,-0.30924,0.0780667,-0.422587,-0.0337016,-0.304365,0.319355,0.43759,-2.26622,-3.03573,-2.99975,-4.03956,-2.76187,-2.92044,-2.91022,-2.78136,-5.33101,-3.11648
-41.7124,0.966299,0.0469778,5,31,0,46.8425,0.900053,-0.339184,-0.29107,-0.378222,0.177873,0.0871826,-0.670049,0.0627747,-0.299234,0.241351,-0.575366,0.299732,0.274445,-2.26834,-3.31034,-2.96888,-3.22203,-3.12197,-2.39958,-2.76731,-2.757,-3.0336,-4.18277
-46.139,0.978905,0.0469778,6,63,0,50.3035,1.85074,-0.44055,0.429354,-0.180449,0.571242,0.247046,-0.688896,0.105156,-0.462941,0.342666,0.105923,0.182139,0.688033,-2.30657,-6.04901,-2.5146,-3.7634,-3.56304,-2.5877,-2.86287,-3.21334,-2.95636,-3.07313
-42.8188,0.692297,0.0469778,6,63,0,51.1449,1.91126,-0.407935,0.235582,-0.168635,0.507293,0.209227,-0.608552,0.146841,-0.405981,0.236444,0.230968,0.165567,0.636063,-2.27213,-3.32458,-2.5856,-2.88163,-2.83706,-2.60905,-3.04076,-3.44829,-4.41287,-3.12805
-38.5888,0.999349,0.0469778,6,63,0,45.8302,1.66012,-0.328463,0.132924,-0.280826,0.395437,0.277778,-0.394011,0.414176,-0.228478,0.405175,0.211104,0.196027,0.431666,-2.3404,-2.67993,-2.93336,-2.84327,-3.29013,-2.4635,-3.41183,-2.61432,-2.94379,-3.19855
-39.5785,0.840674,0.0469778,6,63,0,46.5246,0.792433,-0.251857,0.210844,-0.0129421,0.517213,0.311266,-0.254956,0.32237,0.0604791,0.279173,0.260359,0.268378,0.290805,-2.33794,-2.63332,-2.96488,-3.43829,-2.66977,-2.39578,-3.06345,-2.64472,-5.36798,-3.90811
-41.403,0.994474,0.0469778,7,255,0,48.3613,3.31635,-0.46895,-0.222356,-0.151097,0.149394,-0.145182,-0.484768,0.0109418,-0.284107,0.546265,0.612972,0.01632,0.446091,-3.38079,-2.6397,-2.69393,-3.30572,-3.17333,-2.40653,-3.60893,-2.87004,-2.93011,-3.61726
-46.1886,0.689075,0.0469778,6,63,0,52.88,2.55522,-0.585297,-0.546761,-0.521431,0.473121,-0.0425775,-0.542099,0.548383,-0.203063,0.584274,0.526792,0.101394,0.630458,-2.29725,-3.61395,-3.57975,-3.15996,-2.77388,-2.39934,-5.36572,-2.59334,-3.35617,-3.34281
-41.3448,0.99051,0.0469778,6,63,0,51.358,2.06495,-0.429004,0.172703,0.150993,0.0856288,0.0859222,-0.0513807,-0.0341647,-0.0729357,0.20502,0.316451,0.146633,0.221389,-2.27217,-3.03635,-3.25244,-5.38632,-2.69481,-4.02063,-4.60907,-2.62193,-5.23758,-3.12157
-39.3951,0.999352,0.0469778,6,63,0,47.3975,2.13958,-0.364699,-0.196246,-0.260163,0.313603,-0.0989118,0.0133761,0.254396,-0.0851918,0.177442,0.147531,0.144377,0.206895,-2.55005,-2.55828,-2.66786,-2.95076,-3.11837,-5.29646,-2.77595,-2.70442,-4.88902,-3.99215
-40.4085,0.994663,0.0469778,6,63,0,44.0269,1.50249,-0.091333,-0.310854,-0.257701,0.386899,-0.110979,-0.0171065,0.286574,-0.140599,0.16474,0.144958,0.208766,0.272013,-2.89394,-3.8225,-3.06976,-3.02034,-3.58431,-4.30486,-2.76609,-2.58876,-5.17575,-3.05146
-36.5218,0.999374,0.0469778,6,63,0,49.1014,0.60538,-0.119293,0.19389,0.123319,0.191398,0.222737,-0.420614,0.213887,-0.263368,0.24964,-0.326578,0.320314,0.212686,-2.39335,-2.49707,-2.89495,-4.03914,-3.27338,-2.53571,-2.82459,-2.61559,-2.93838,-3.07936
-37.9704,0.982946,0.0469778,6,63,0,42.6376,1.63012,-0.336415,-0.139347,-0.256747,0.414789,-0.181113,-0.112828,-0.0137849,-0.0712218,0.312851,0.059967,0.202081,0.187192,-2.3492,-2.62655,-2.76811,-2.80178,-3.5992,-4.03906,-3.73175,-2.87967,-3.14054,-3.11212
-39.8039,0.975316,0.0469778,6,63,0,45.4651,1.1611,-0.140313,0.129463,-0.0549054,0.053059,0.31539,-0.477931,-0.0250591,-0.208533,-0.0173956,-0.187279,0.26806,0.214632,-3.01617,-2.76514,-2.70131,-4.29182,-5.20842,-2.61382,-2.98349,-2.96449,-4.44414,-3.22176
-40.1625,0.852575,0.0469778,6,63,0,45.6948,0.866317,-0.246257,0.0400159,0.0179416,0.688495,-0.179607,-0.169408,0.362556,-0.117481,0.591779,-0.0151773,0.268211,0.289855,-2.23601,-2.97775,-2.62189,-2.89889,-5.21499,-2.66203,-2.76836,-2.61316,-3.06679,-3.14697
-40.2447,0.998949,0.0469778,6,63,0,45.8418,0.651001,-0.202102,0.231189,0.0580982,0.141265,0.368099,-0.460781,-2.39842e-05,-0.231452,0.0020373,-0.27858,0.311899,0.253941,-2.23875,-2.52688,-2.60083,-4.85411,-4.33094,-2.41861,-3.45226,-2.61291,-5.27074,-3.06073
-39.6429,0.753965,0.0469778,6,63,0,48.0437,0.577662,0.107412,0.0143007,-0.00472329,0.570639,-0.196024,0.0108426,0.275766,-0.0868943,0.468687,-0.204307,0.304967,0.28975,-2.67196,-3.1963,-2.64609,-2.81872,-4.9669,-4.002,-2.81868,-2.62001,-2.93362,-3.22025
-40.9676,0.859466,0.0469778,6,63,0,50.6569,0.616623,-0.134763,0.269687,0.14606,0.240233,0.251548,-0.530017,-0.0703846,-0.066599,0.20517,-0.477284,0.311357,0.283268,-2.27149,-2.52715,-2.73769,-4.19382,-3.03722,-2.42863,-4.40747,-3.00224,-3.46494,-4.70308
-38.7256,0.997709,0.0469778,6,63,0,45.5006,-0.309841,-0.00588066,0.283968,-0.0648137,0.478013,0.204973,-0.421558,0.0984725,-0.263903,0.313807,-0.373736,0.400996,0.267218,-2.24115,-2.82012,-3.30733,-3.5668,-2.68328,-2.44365,-3.8338,-2.74398,-3.12025,-3.26193
-40.9304,0.998542,0.0469778,6,63,0,43.8355,0.121891,0.104007,0.54847,0.16863,0.557066,-0.151702,-0.116891,0.20285,-0.302985,0.265032,-0.488024,0.372517,0.377345,-2.7262,-3.5932,-2.84788,-2.92433,-3.3333,-4.22016,-2.79142,-2.59138,-2.93418,-3.1001
-39.9882,0.997483,0.0469778,7,127,0,44.4111,-0.0253884,-0.0134657,0.00885788,0.186208,0.45318,0.443037,-0.254199,0.357058,-0.0960742,0.324692,-0.504898,0.381015,0.314162,-2.23543,-3.49034,-2.64265,-3.0283,-4.50171,-2.80315,-3.06684,-2.94513,-2.9299,-3.06691
-39.8581,0.997213,0.0469778,6,63,0,46.0801,0.703006,0.306064,0.150969,0.0682285,0.796844,0.137027,-0.275676,0.194358,-0.0466496,0.424074,-0.171673,0.291044,0.35883,-3.99542,-2.59341,-2.51804,-3.77102,-2.73486,-2.49093,-3.11496,-2.68269,-2.96085,-3.30759
-39.5607,0.971341,0.0469778,6,63,0,43.4878,0.807153,-0.145564,0.304112,0.172767,0.285511,0.287133,-0.513198,0.391654,-0.282998,0.465641,-0.291524,0.288384,0.335208,-2.29911,-2.66015,-2.84981,-3.80946,-3.15696,-2.42767,-3.1885,-2.66743,-3.11872,-3.67189
-41.4642,0.992754,0.0469778,6,63,0,45.4741,-0.154725,0.248906,0.0460194,-0.0411384,0.714634,0.221058,-0.114351,0.0266711,-0.0845153,0.172188,-0.604961,0.397178,0.308954,-2.90565,-3.33847,-2.68175,-3.41727,-2.87074,-3.75614,-3.45705,-3.13235,-3.24188,-3.1316
-38.9569,0.925166,0.0469778,6,63,0,46.5928,0.151486,0.199362,0.143079,0.0121124,0.0686006,0.22728,-0.300437,0.185413,-0.180957,0.276444,-0.434047,0.368247,0.302345,-3.18809,-2.58192,-2.51145,-6.12053,-3.13324,-2.87301,-2.76708,-2.82224,-2.93344,-3.21381
-36.6512,0.993268,0.0469778,6,63,0,42.9829,0.437102,0.0421807,0.144813,-0.262718,0.425744,0.00983136,-0.203066,0.27545,-0.170534,0.338551,-0.26304,0.326227,0.208971,-2.48297,-2.62896,-3.70115,-3.16947,-2.99222,-2.89787,-2.76549,-2.59657,-2.97767,-3.05173
-37.7684,0.998821,0.0469778,6,63,0,42.2506,0.100911,-0.0712716,0.134737,0.0742592,0.269204,-0.1253,-0.347967,0.199726,-0.194964,0.383242,-0.434013,0.369706,0.400678,-2.22695,-2.70892,-2.51871,-4.11724,-3.45979,-2.56626,-2.76934,-2.67065,-3.14767,-3.09446
-39.3374,0.909687,0.0469778,6,63,0,42.2034,0.105486,-0.0778029,0.149636,0.0828995,0.23973,-0.143419,-0.361168,0.195182,-0.243221,0.404734,-0.493748,0.379148,0.423263,-2.30188,-2.51118,-2.67656,-3.62964,-3.05367,-2.83377,-2.87244,-2.80374,-4.18999,-3.40166
-40.0994,0.971105,0.0469778,6,63,0,44.467,1.50267,-0.0797918,0.0393872,-0.27009,0.363656,0.210359,-0.308187,-0.126279,-0.220937,0.0998956,0.01113,0.230664,0.151989,-3.92349,-2.68743,-2.54921,-2.88015,-4.00459,-3.50309,-3.56793,-2.8532,-3.52219,-3.78174
-36.9308,0.999858,0.0469778,5,63,0,45.4084,1.37885,-0.18875,0.0768451,-0.0677727,0.427489,0.252635,-0.390996,0.0741173,-0.234503,0.194316,-0.129523,0.225473,0.262728,-2.49814,-2.47029,-2.51652,-2.84268,-3.02769,-2.4429,-3.36338,-2.62526,-4.28833,-4.24839
-35.7661,0.971138,0.0469778,6,63,0,39.9653,1.1334,-0.213654,-0.107486,-0.151496,0.176877,-0.168404,-0.0846656,0.143291,-0.125363,0.196602,-0.18742,0.256479,0.157873,-2.36364,-2.83923,-2.61841,-4.31293,-3.59462,-4.22855,-2.86481,-2.7491,-3.68902,-3.42542
-35.6484,0.989325,0.0469778,6,127,0,40.2496,1.33539,-0.309956,0.043916,0.00338233,0.253787,-0.143538,-0.0898378,0.286839,-0.151578,0.277817,0.0120107,0.239275,0.174382,-2.33396,-2.48445,-2.69158,-3.22829,-3.13571,-4.66001,-3.05126,-2.79153,-3.01002,-3.29397
-36.5737,0.986762,0.0469778,5,63,0,40.7316,1.14866,-0.192749,0.142173,0.00460153,0.302001,-0.160413,-0.0370352,0.335509,-0.169281,0.277131,0.0963166,0.249211,0.193745,-2.33407,-2.47377,-2.51449,-3.59604,-3.9157,-4.2053,-2.86529,-2.58889,-3.48851,-3.44554
-36.1569,0.997564,0.0469778,5,63,0,47.3459,1.32887,-0.259351,-0.0702085,0.0558375,-0.00142216,0.0757626,-0.0585274,-0.131784,-0.0467254,0.0940701,-0.108343,0.244847,0.120467,-2.54441,-2.48717,-3.08886,-5.26601,-2.80598,-5.55749,-3.981,-3.70094,-3.87843,-3.07282
-37.2881,0.997536,0.0469778,5,63,0,43.068,1.35289,-0.294962,-0.0219417,-0.0932026,0.113721,0.0837745,-0.221034,-0.170331,-0.0322433,0.0964833,-0.293588,0.247986,0.170738,-2.57841,-2.50028,-2.66864,-3.55346,-3.0577,-4.2945,-3.856,-4.37877,-3.40453,-3.37803
-39.0222,0.801357,0.0469778,6,63,0,43.5315,1.14818,-0.0745864,0.0990426,-0.071548,0.52431,0.0676363,-0.408621,0.403974,-0.356129,0.44713,-0.0766588,0.238912,0.303942,-2.43618,-2.56768,-2.75213,-2.88784,-3.03313,-2.42661,-2.80441,-3.56965,-3.08662,-4.36727
-40.3022,0.935102,0.0469778,7,127,0,45.5749,0.892712,-0.31053,0.0491067,-0.0992672,0.329821,0.114633,-0.357066,0.428954,-0.111067,0.405546,0.0867798,0.285499,0.348506,-2.20962,-2.50876,-2.53726,-3.09522,-2.71947,-2.64259,-3.99945,-2.93723,-3.10599,-6.409
-39.6348,0.999915,0.0469778,6,63,0,44.4243,1.06171,0.10057,-0.151126,0.0349746,0.698219,0.130073,-0.430241,0.178632,-0.16416,0.319714,-0.119635,0.26798,0.306709,-3.92922,-2.96653,-2.67071,-4.5163,-2.78596,-2.48486,-2.76561,-2.74435,-2.92577,-3.0973
-38.3162,0.99346,0.0469778,6,63,0,41.5217,0.889331,0.214876,-0.142307,0.0521037,0.643943,0.141331,-0.33274,0.223552,-0.188535,0.345201,-0.0609068,0.271279,0.295227,-3.66615,-3.73776,-2.5142,-2.91255,-2.70863,-2.41988,-2.95913,-2.64017,-3.31991,-3.09847
-40.7284,0.999655,0.0469778,6,127,0,45.8765,1.14826,-0.608334,0.39286,0.14822,0.624757,0.19137,-0.161694,0.563105,0.0338701,0.630436,0.143256,0.227482,0.508903,-3.26332,-2.61601,-2.51565,-2.87832,-2.93761,-2.46881,-2.96689,-2.58834,-2.92516,-3.55947
-41.3663,0.970438,0.0469778,6,127,0,46.5358,1.63195,-0.512782,0.355598,0.0864759,0.542134,0.0985767,-0.230599,0.603423,-0.0881669,0.615287,0.178353,0.189473,0.460399,-2.29616,-3.43257,-2.61598,-2.80894,-2.76734,-2.65141,-4.43693,-2.58859,-3.15917,-3.26899
-42.1083,0.980353,0.0469778,7,127,0,46.3582,0.888202,0.118619,0.0105445,0.0246268,0.69812,0.476287,-0.173022,0.181551,0.193771,0.630466,0.320243,0.257605,0.371547,-2.63514,-3.41457,-2.78809,-2.80292,-3.13318,-2.46767,-4.08157,-3.1269,-2.94608,-4.16649
-39.6161,0.975402,0.0469778,6,63,0,48.0306,0.926203,-0.0714904,0.0916302,0.241288,0.381696,-0.0661933,0.0170425,0.267218,-0.0485559,0.472449,-0.300234,0.276789,0.258281,-2.57337,-2.49423,-3.36931,-3.04196,-3.12336,-5.05602,-2.7846,-3.00307,-3.18327,-4.02238
-41.9327,0.803472,0.0469778,6,63,0,50.8594,0.912871,-0.0370696,0.387031,-0.0170505,0.571754,0.417498,-0.469494,0.315375,-0.160908,0.215723,-0.292718,0.281592,0.461,-2.7806,-3.33528,-2.5182,-3.07032,-4.84833,-2.40399,-3.01402,-2.69763,-3.35338,-3.509
-44.098,0.986017,0.0469778,6,63,0,48.9244,0.105701,0.0499928,0.362661,0.0408428,0.290922,0.118978,-0.674894,0.452687,0.057949,0.643073,-0.308784,0.34841,0.327301,-2.21401,-2.5281,-2.87196,-5.99708,-3.10917,-3.62336,-2.81515,-2.84239,-3.53468,-3.40917
-40.6737,0.975121,0.0469778,6,63,0,48.7289,0.833785,-0.180425,0.32905,0.303708,0.617447,0.422793,0.070538,0.23518,0.0533512,0.275122,0.0623688,0.268413,0.410812,-2.21436,-2.48169,-2.82493,-2.82796,-3.06791,-3.89101,-3.31279,-2.72563,-4.83935,-3.05226
-41.7419,0.993774,0.0469778,6,63,0,46.2288,0.48509,-0.343885,0.386872,0.258398,0.744065,0.201901,-0.574434,0.486576,0.115101,0.595695,-0.225389,0.309502,0.403919,-2.6005,-2.49023,-2.63515,-2.98432,-2.71373,-2.95218,-3.00552,-3.18607,-3.19294,-3.59732
-44.4701,0.993451,0.0469778,6,63,0,49.0365,0.86914,0.1749,0.420158,0.271159,0.502279,0.280954,0.400957,0.267641,0.0560549,0.447713,0.0344062,0.258211,0.36445,-2.79989,-2.55319,-2.58378,-3.61921,-2.70403,-7.37584,-3.48181,-2.60953,-3.65664,-3.58511
-37.0159,0.977067,0.0469778,6,63,0,50.0099,0.14692,-0.0776228,0.0871482,-0.00805056,0.466831,-0.0814876,-0.441385,0.244851,-0.181214,0.44119,-0.350802,0.357828,0.327635,-2.20851,-3.05453,-2.64908,-3.07541,-3.57041,-2.40055,-2.78476,-2.59554,-3.09029,-3.05955
-36.2642,0.883133,0.0469778,6,95,0,43.3515,0.81799,0.0422381,0.164811,-0.0923232,0.289486,0.0569812,-0.0341967,0.0630262,-0.205716,0.380069,-0.268235,0.293042,0.259226,-3.09197,-2.48175,-2.54426,-3.39138,-2.67162,-4.89951,-3.10548,-2.6327,-3.00495,-3.11532
-35.382,0.828913,0.0469778,6,63,0,42.3768,1.19046,-0.116722,-0.0438286,0.0333472,0.157748,-0.00562458,-0.275095,0.115454,-0.0108104,-0.0472333,-0.0903504,0.248396,0.133829,-2.64396,-2.64061,-2.5899,-4.64648,-2.82517,-2.81622,-3.02391,-3.1899,-7.49331,-3.14414
-38.5066,0.99639,0.0469778,6,63,0,41.9128,0.377263,-0.12766,0.229053,-0.116745,0.478994,-0.0851189,-0.292232,0.0760535,-0.337206,0.472723,-0.430156,0.348122,0.357144,-2.3096,-2.51026,-2.56392,-2.84611,-2.83845,-3.15038,-2.83205,-2.58844,-4.69993,-3.12279
-36.867,0.998571,0.0469778,6,63,0,42.6574,1.14423,-0.313023,-0.00159535,0.0329078,0.105522,0.194794,-0.400696,0.139107,-0.0840501,0.0343515,-0.220771,0.26019,0.20875,-2.26012,-2.49076,-2.7223,-4.62948,-3.11905,-2.58359,-2.78425,-3.14279,-4.98331,-3.27528
-38.2681,0.99796,0.0469778,6,63,0,42.4581,1.72596,-0.336011,-0.105382,-0.273763,0.488375,-0.139324,-0.445891,-0.0691479,-0.0680563,0.361608,-0.0451018,0.194838,0.334345,-2.45662,-2.49075,-2.70686,-3.04367,-3.14158,-2.46903,-3.95121,-3.02356,-2.9313,-3.73047
-37.8998,0.630534,0.0469778,6,63,0,45.7109,1.84115,-0.2908,-0.180684,-0.255804,0.400189,-0.103928,-0.467949,-0.0953332,-0.0411268,0.375519,-0.042091,0.186736,0.333298,-2.82513,-2.51364,-2.55894,-2.8876,-2.81586,-2.50828,-3.81977,-3.43822,-2.95578,-3.58241
-42.4996,0.991258,0.0469778,6,63,0,46.88,2.3218,-0.50408,-0.00194544,-0.443511,0.00211716,-0.412656,-0.589613,-0.0880163,-0.124569,0.235691,0.227177,0.144163,0.259815,-2.69705,-3.43934,-2.67552,-3.73254,-4.04233,-2.46345,-3.13628,-3.39345,-2.97056,-3.36046
-39.3867,0.978714,0.0469778,6,63,0,45.7012,1.12788,-0.390634,-0.407097,-0.0263275,0.280809,0.161552,-0.342968,0.0452094,-0.459887,0.118849,-0.088688,0.265969,0.245557,-2.21583,-4.2025,-2.63918,-3.00364,-3.13002,-2.94281,-2.91693,-2.86777,-3.60923,-3.47797
-41.5408,0.966687,0.0469778,6,127,0,46.7172,0.952363,0.0575438,0.520639,0.0570468,0.453142,0.0617007,-0.271216,0.390186,0.251812,0.622441,0.305229,0.244205,0.339229,-2.37269,-2.7964,-2.83536,-4.40566,-4.07509,-2.43921,-3.03098,-3.0996,-2.98305,-3.15478
