# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = MedianAgeDivorce_4.data.R
# init = 2 (Default)
# random
#   seed = 2734688130
# output
#   file = MedianAgeDivorce_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-44.2286,1,0.761644,2,3,0,45.2963,9.61501,-1.25157,1.44324
-44.2963,0.975571,0.761644,2,7,0,44.7643,9.85726,-0.879564,1.44682
-44.2993,0.976747,0.761644,3,11,0,44.8518,9.51101,-1.19488,1.51404
-43.7652,1,0.761644,2,3,0,44.3518,9.70405,-1.13737,1.42633
-44.3189,0.950584,0.761644,2,3,0,44.459,9.6229,-0.980362,1.31746
-45.5094,0.850347,0.761644,2,3,0,46.112,9.52247,-1.08027,1.77565
-44.3816,0.98653,0.761644,4,27,0,45.8039,9.63208,-1.06799,1.65731
-46.281,0.76826,0.761644,2,3,0,47.6944,9.90496,-0.662085,1.70729
-45.579,0.977558,0.761644,3,7,0,47.2861,9.49323,-1.34971,1.37031
-44.1195,0.988265,0.761644,3,7,0,46.0157,9.51685,-1.13702,1.51775
-43.9363,0.865764,0.761644,1,3,0,45.769,9.83966,-0.980488,1.47755
-44.0006,0.983404,0.761644,6,111,0,44.4301,9.57278,-0.999386,1.37874
-46.1386,0.782737,0.761644,2,3,0,46.4979,9.36672,-0.980353,1.78085
-44.9158,0.936645,0.761644,3,7,0,47.4094,9.85671,-1.15483,1.30122
-44.6834,0.990644,0.761644,6,107,0,45.6815,9.89975,-1.23547,1.41947
-44.3032,0.936049,0.761644,2,3,0,45.5304,9.74836,-1.24771,1.39729
-44.2201,0.804007,0.761644,2,3,0,46.7421,9.58731,-0.858098,1.42344
-46.6084,0.766121,0.761644,2,3,0,47.4687,9.26462,-0.765032,1.46964
-45.0577,1,0.761644,2,3,0,47.4962,10.0107,-0.967561,1.4135
-46.4377,0.925847,0.761644,2,3,0,46.6567,10.1168,-0.835857,1.42956
-45.0443,1,0.761644,2,3,0,46.2782,9.37602,-1.13433,1.59631
-46.2509,0.932321,0.761644,2,7,0,46.8207,9.97815,-0.659995,1.49304
-45.4962,0.987769,0.761644,2,7,0,47.0734,9.73418,-0.809116,1.7561
-46.6624,0.954227,0.761644,2,7,0,47.0213,9.60066,-1.41226,1.28132
-46.8824,0.863133,0.761644,2,3,0,49.3285,9.51487,-0.989805,1.91868
-45.4629,1,0.761644,2,3,0,47.545,9.38869,-0.782633,1.58015
-44.2815,1,0.761644,2,3,0,45.4879,9.79518,-1.25171,1.47061
-46.0737,0.748388,0.761644,2,3,0,47.4751,9.67183,-1.11439,1.85334
-45.6031,0.913837,0.761644,2,3,0,47.4364,9.59468,-0.929008,1.23364
-44.5516,1,0.761644,2,3,0,45.9434,9.75822,-0.870297,1.33764
-46.2328,0.779918,0.761644,7,135,0,47.6362,9.76819,-1.02756,1.87194
-46.4462,0.975093,0.761644,5,47,0,48.2435,9.27514,-0.932357,1.74114
-45.981,0.921832,0.761644,3,7,0,49.4418,9.6185,-0.78627,1.8022
-45.4964,0.993389,0.761644,3,7,0,46.7293,9.59749,-1.16135,1.23516
-46.5556,0.923707,0.761644,5,51,0,47.4713,9.55503,-0.986991,1.89527
-45.2157,1,0.761644,2,3,0,47.3389,9.83915,-0.763213,1.37254
-46.6424,0.918295,0.761644,3,7,0,47.438,9.47564,-1.06184,1.88372
-44.793,1,0.761644,2,3,0,46.917,9.48935,-1.19082,1.631
-45.6339,0.898651,0.761644,3,7,0,47.1713,9.71589,-0.668208,1.66893
-48.2897,0.780848,0.761644,2,3,0,49.6681,10.0551,-0.543188,1.78796
-48.2474,0.983286,0.761644,3,15,0,49.0156,10.0517,-0.661759,1.89481
-46.9031,0.984746,0.761644,3,7,0,49.1535,9.40953,-1.12224,1.21504
-45.1997,1,0.761644,3,7,0,48.0579,9.47399,-0.76651,1.60862
-44.0561,0.989878,0.761644,2,3,0,45.4358,9.87086,-1.07268,1.4351
-44.6224,0.938911,0.761644,2,3,0,45.0066,9.71086,-0.766909,1.56986
-44.8688,0.99227,0.761644,2,3,0,45.1434,9.59186,-0.775499,1.62471
-43.7838,0.87891,0.761644,1,3,0,47.0765,9.67323,-1.05935,1.38266
-43.8135,0.915355,0.761644,1,3,0,44.5529,9.68808,-1.0881,1.54913
-44.0224,0.939337,0.761644,5,39,0,44.731,9.86271,-1.04194,1.51687
-46.0601,0.776652,0.761644,2,3,0,46.4361,9.47132,-1.3566,1.70573
-44.2744,0.918689,0.761644,5,39,0,47.8847,9.5881,-1.16541,1.35007
-43.9617,0.971397,0.761644,6,123,0,44.8561,9.80611,-0.989492,1.55148
-44.2782,0.983015,0.761644,2,3,0,44.3303,9.56912,-1.09208,1.33426
-44.0695,0.982033,0.761644,2,3,0,44.7316,9.76252,-1.00544,1.34683
-45.7791,0.762554,0.761644,2,3,0,46.6077,9.87471,-1.30026,1.30116
-46.0064,0.998731,0.761644,3,7,0,46.5697,9.38924,-0.904462,1.76539
-45.5811,1,0.761644,2,3,0,46.3828,9.47237,-0.784363,1.70154
-45.0397,0.986632,0.761644,4,27,0,46.3606,9.64059,-1.24264,1.28992
-44.8886,0.915778,0.761644,2,3,0,46.1218,9.90822,-0.816935,1.58187
-44.7352,1,0.761644,2,3,0,45.008,9.87175,-0.798459,1.54429
-44.9655,0.979636,0.761644,2,3,0,45.5841,9.69631,-0.773958,1.65899
-44.9442,0.998744,0.761644,2,7,0,45.2211,9.60269,-0.791657,1.65812
-46.1453,0.935033,0.761644,2,3,0,46.4558,9.70158,-0.612474,1.69262
-46.7358,0.917976,0.761644,2,3,0,47.9601,9.49628,-0.548333,1.60152
-44.0833,1,0.761644,2,3,0,47.0882,9.55389,-1.10248,1.37675
-44.609,0.919791,0.761644,2,3,0,45.1439,9.42019,-1.14321,1.52735
-44.3223,0.962817,0.761644,2,3,0,45.3588,9.52127,-1.0035,1.3552
-46.3578,0.735712,0.761644,2,3,0,47.3631,9.60091,-1.5025,1.43166
-45.949,1,0.761644,4,23,0,47.9294,9.66593,-0.615379,1.65441
-46.6419,0.878791,0.761644,2,3,0,48.3526,10.0279,-0.666247,1.46703
-46.906,0.994585,0.761644,3,7,0,47.9176,9.3635,-1.47125,1.54883
-46.8075,0.980666,0.761644,5,47,0,48.1841,9.35813,-1.45523,1.51849
-45.4834,0.978775,0.761644,3,7,0,47.8555,9.91795,-0.71198,1.56419
-44.2145,0.874786,0.761644,3,7,0,47.9207,9.51314,-0.913365,1.52606
-45.312,0.838991,0.761644,2,3,0,46.2119,9.94217,-0.897617,1.69432
-44.6914,0.922912,0.761644,4,23,0,47.0562,9.75367,-1.16749,1.29253
-44.676,0.743417,0.761644,2,3,0,47.311,9.50104,-1.27053,1.52041
-44.1901,1,0.761644,2,3,0,44.8642,9.60089,-1.16923,1.58427
-43.8338,0.996466,0.761644,2,3,0,44.2825,9.68913,-1.132,1.53406
-44.3085,0.953741,0.761644,2,3,0,44.4848,9.73164,-0.827546,1.41264
-44.6067,0.938784,0.761644,2,3,0,45.8363,9.64367,-1.30316,1.39917
-44.2352,0.979045,0.761644,3,7,0,45.2973,9.59305,-0.837611,1.513
-45.4466,0.84413,0.761644,2,3,0,47.8708,9.44477,-1.14473,1.29208
-45.5791,0.962441,0.761644,4,31,0,46.7614,9.87753,-1.30928,1.68663
-46.397,0.940247,0.761644,3,7,0,47.9767,9.2294,-0.961006,1.41442
-44.7476,1,0.761644,2,3,0,46.5749,9.43998,-0.851003,1.49872
-44.2163,0.949999,0.761644,2,3,0,45.4412,9.49698,-1.0124,1.39508
-44.5445,0.931595,0.761644,2,3,0,45.3096,9.72365,-0.868284,1.33354
-48.1592,0.570331,0.761644,2,3,0,49.4542,10.2136,-1.41261,1.61338
-47.2249,1,0.761644,2,3,0,48.2315,10.1134,-1.40702,1.6234
-44.0911,1,0.761644,2,3,0,47.2015,9.60042,-0.884854,1.54141
-45.7642,0.859037,0.761644,2,3,0,46.0257,10.0266,-0.765166,1.53787
-47.3966,0.850114,0.761644,3,7,0,50.1649,9.48079,-1.54994,1.42537
-45.265,0.740093,0.761644,2,3,0,50.769,9.59474,-1.04613,1.23845
-43.7739,1,0.761644,2,3,0,45.1099,9.77402,-1.11038,1.48142
-44.3988,0.928296,0.761644,6,67,0,44.847,9.76959,-1.28122,1.44876
-46.0179,0.838062,0.761644,3,7,0,46.7375,9.79903,-0.93202,1.84052
-44.3127,0.977106,0.761644,2,3,0,46.9258,9.62486,-0.807586,1.48581
-45.1206,0.94133,0.761644,2,3,0,45.4739,9.84803,-1.3406,1.41217
-43.9934,0.996415,0.761644,2,3,0,45.3212,9.78934,-1.17464,1.50918
-44.0348,0.793802,0.761644,2,3,0,46.7882,9.69293,-0.932242,1.36652
-43.7467,1,0.761644,2,3,0,44.1091,9.59134,-1.01419,1.47865
-45.4138,0.606783,0.761644,1,3,0,48.0553,9.88588,-1.35955,1.58789
-44.7998,1,0.761644,2,3,0,45.862,9.90703,-1.26706,1.45536
-44.3644,0.997368,0.761644,3,7,0,45.2603,9.48706,-0.925926,1.41385
-44.0056,1,0.761644,2,3,0,44.5798,9.86233,-0.992592,1.47859
-43.79,0.996293,0.761644,5,47,0,44.1641,9.67909,-1.15867,1.45281
-44.288,0.868863,0.761644,2,3,0,45.5979,9.802,-0.843368,1.4379
-44.187,0.999091,0.761644,5,55,0,44.4358,9.72696,-0.828472,1.46225
-44.3741,0.990664,0.761644,5,35,0,44.6682,9.80353,-1.21822,1.37668
-44.5497,0.993791,0.761644,2,7,0,44.859,9.841,-1.27472,1.45755
-46.1898,0.686408,0.761644,3,7,0,49.0175,9.21903,-1.09169,1.60053
-45.7405,0.646045,0.761644,3,7,0,51.2045,10.0352,-0.970093,1.34405
-45.3457,1,0.761644,3,7,0,46.2587,9.38241,-0.928962,1.66821
-45.1823,0.982215,0.761644,3,7,0,46.1424,9.3573,-1.20264,1.51948
-44.2582,0.768297,0.761644,1,3,0,48.2903,9.84664,-1.09019,1.595
-43.7146,0.962911,0.761644,2,3,0,44.8188,9.6284,-1.06325,1.50639
-43.9165,0.979523,0.761644,2,3,0,43.9899,9.72762,-0.94645,1.55738
-44.1617,0.962139,0.761644,4,23,0,44.5796,9.65396,-1.14021,1.33781
-43.6706,1,0.761644,2,3,0,44.1495,9.67201,-1.10225,1.46027
-43.8294,0.973347,0.761644,4,19,0,43.9955,9.8191,-1.04106,1.48216
-45.3124,0.78116,0.761644,2,3,0,46.1186,9.66972,-1.29785,1.70141
-46.5868,0.941813,0.761644,2,3,0,46.7463,9.62188,-1.28888,1.85222
-46.4055,0.977712,0.761644,2,7,0,48.1787,10.0081,-1.39726,1.62237
-45.6334,0.989499,0.761644,2,7,0,47.3335,9.72913,-1.39136,1.66557
-45.4824,0.982809,0.761644,5,51,0,46.4596,9.46803,-0.770621,1.37487
-44.5185,0.864916,0.761644,2,3,0,47.2205,9.54407,-1.08792,1.31605
-44.0316,0.997808,0.761644,6,75,0,44.7059,9.73466,-1.14576,1.36316
-46.6585,0.695377,0.761644,2,3,0,47.3362,9.59323,-0.56951,1.71255
-45.8127,0.964634,0.761644,2,3,0,47.6886,9.75952,-0.607618,1.55453
-45.4451,1,0.761644,2,3,0,45.8817,9.76733,-0.656243,1.57822
-44.427,0.963938,0.761644,2,3,0,46.4997,9.51907,-0.865278,1.56005
-44.6909,0.955297,0.761644,5,39,0,45.3317,9.83225,-1.15099,1.6611
-43.8379,0.982676,0.761644,5,47,0,45.5243,9.66217,-1.1706,1.44447
-43.7117,0.9936,0.761644,2,3,0,43.9944,9.75384,-0.991467,1.44813
-44.218,0.846563,0.761644,1,3,0,45.2494,9.60462,-1.24887,1.46128
-44.1731,0.961725,0.761644,3,7,0,44.9966,9.7283,-0.834085,1.51531
-43.8787,0.99277,0.761644,2,3,0,44.4037,9.78039,-0.98175,1.39973
-46.6354,0.690813,0.761644,2,3,0,48.0235,10.0238,-1.16312,1.269
-44.1467,0.971046,0.761644,2,3,0,47.4902,9.70635,-0.871382,1.39237
-44.717,0.960244,0.761644,2,3,0,44.7368,9.6684,-1.32636,1.55905
-45.045,0.92355,0.761644,5,55,0,46.3507,9.63891,-1.37735,1.43714
-44.1685,1,0.761644,2,3,0,45.3862,9.69616,-0.921099,1.60749
-44.1515,0.962007,0.761644,3,15,0,45.0218,9.66627,-1.17757,1.35558
-43.9912,0.996097,0.761644,2,7,0,44.4586,9.61382,-0.99228,1.58202
-43.9125,0.928427,0.761644,3,7,0,45.1472,9.81708,-1.05312,1.40506
-44.7992,0.850312,0.761644,2,3,0,45.3932,9.77939,-1.11975,1.27665
-44.5319,0.732292,0.761644,3,7,0,47.3674,9.78164,-0.886562,1.64378
-45.0145,0.946358,0.761644,3,7,0,45.9592,9.34224,-1.08052,1.52137
-45.1932,0.95902,0.761644,6,107,0,46.4022,9.39583,-0.894025,1.38477
-47.9648,0.815391,0.761644,3,7,0,49.6064,9.76546,-1.54584,1.30982
-45.3787,1,0.761644,2,3,0,47.3762,9.73499,-1.39193,1.38551
-45.3034,0.901369,0.761644,2,3,0,46.7855,9.71816,-0.925091,1.77056
-47.2958,0.871928,0.761644,2,3,0,48.0733,10.0068,-1.09134,1.90719
-45.9695,0.979432,0.761644,5,35,0,47.3167,9.53854,-1.03403,1.21134
-44.1488,0.996042,0.761644,2,3,0,46.5551,9.49416,-1.10658,1.51534
-43.7643,0.918542,0.761644,1,3,0,45.233,9.77098,-1.04953,1.41387
-44.9453,0.62194,0.761644,1,3,0,47.6544,9.49155,-0.908161,1.67623
-43.6608,1,0.761644,2,3,0,44.8214,9.64507,-1.07652,1.45583
-43.8814,0.973098,0.761644,2,3,0,43.9335,9.59301,-1.11933,1.40673
-43.6864,0.639882,0.761644,2,3,0,48.5437,9.66713,-1.01135,1.50845
-43.8764,0.936314,0.761644,3,15,0,44.4288,9.72791,-0.938479,1.40267
-46.2488,0.717513,0.761644,2,3,0,46.5824,9.5168,-1.21288,1.8261
-44.9644,0.99035,0.761644,2,3,0,46.7109,9.62266,-1.27167,1.66286
-45.3766,0.941583,0.761644,7,143,0,46.7986,10.024,-1.24211,1.51022
-45.4943,0.90746,0.761644,3,7,0,47.6241,9.402,-0.752908,1.54046
-45.7022,0.960778,0.761644,6,67,0,47.6985,10.071,-0.894106,1.43392
-45.5411,0.997183,0.761644,2,7,0,46.3891,10.0552,-0.870763,1.58244
-44.6367,0.992702,0.761644,5,43,0,45.7447,9.43969,-0.971696,1.59783
-45.5868,0.927503,0.761644,5,63,0,46.4816,9.55733,-1.19959,1.24869
-43.994,0.966042,0.761644,2,3,0,46.1026,9.7429,-1.18838,1.40817
-46.0115,0.764886,0.761644,2,3,0,46.426,9.2876,-1.14715,1.67347
-46.3642,0.987648,0.761644,2,3,0,46.7136,9.21554,-1.04282,1.65462
-45.6263,0.691942,0.761644,2,7,0,50.9834,9.76528,-1.10956,1.8034
-45.8532,0.914773,0.761644,2,3,0,48.3058,10.0646,-1.22809,1.41909
-44.3517,0.886069,0.761644,2,3,0,47.8132,9.68045,-0.990734,1.65694
-43.9441,0.959257,0.761644,2,3,0,45.1701,9.84911,-1.05165,1.49767
-44.6375,0.913943,0.761644,2,3,0,45.0251,9.9237,-0.919617,1.39852
-44.0765,0.878567,0.761644,2,3,0,46.3518,9.60754,-1.21134,1.50749
-43.943,0.99617,0.761644,5,55,0,44.3798,9.55541,-1.02645,1.40073
-43.7656,0.726516,0.761644,4,23,0,46.7801,9.60378,-1.03685,1.41487
-44.6845,0.839792,0.761644,3,11,0,45.7207,9.84133,-1.2933,1.52653
-43.8988,0.9901,0.761644,5,39,0,44.8659,9.61512,-1.00064,1.56154
-47.7857,0.758273,0.761644,2,3,0,47.9922,9.18857,-0.772832,1.40904
-45.9616,1,0.761644,1,1,0,47.4742,9.3102,-0.809957,1.45588
-43.8654,1,0.761644,3,7,0,45.8646,9.65143,-1.13557,1.39201
-45.6448,0.802872,0.761644,2,3,0,45.882,9.85063,-1.31909,1.70141
-45.3491,0.996625,0.761644,6,75,0,46.4816,9.3651,-0.8628,1.42609
-44.4641,0.986595,0.761644,2,3,0,46.0769,9.90379,-0.97217,1.59249
-45.49,0.873839,0.761644,5,63,0,47.0288,9.73026,-0.833574,1.26813
-44.7311,1,0.761644,3,7,0,45.6301,9.65666,-0.977679,1.27436
-44.0119,0.810715,0.761644,2,3,0,46.6611,9.54463,-1.11533,1.53049
-44.4066,0.820469,0.761644,2,3,0,46.3418,9.69984,-1.29812,1.47155
-43.9952,0.953749,0.761644,2,3,0,45.3053,9.68893,-1.08284,1.59334
-43.9952,0.467405,0.761644,2,3,0,51.1676,9.68893,-1.08284,1.59334
-44.0173,0.998883,0.761644,6,75,0,44.202,9.668,-1.19179,1.53988
-46.5304,0.813703,0.761644,2,3,0,46.9906,9.8926,-1.39567,1.31764
-46.2204,1,0.761644,2,3,0,47.0774,9.9784,-1.34903,1.36646
-43.8172,1,0.761644,2,3,0,46.0409,9.59045,-1.12405,1.47086
-43.8606,0.941035,0.761644,2,7,0,44.5465,9.65346,-0.912057,1.4405
-44.0334,0.960387,0.761644,7,127,0,44.5586,9.80897,-1.17584,1.50195
-43.8087,0.95619,0.761644,6,111,0,44.778,9.79156,-1.00791,1.51236
-44.3664,0.844388,0.761644,1,3,0,45.5993,9.62399,-1.28119,1.49931
-44.4127,0.953705,0.761644,2,3,0,45.2034,9.70831,-1.21713,1.34073
-44.3135,0.996634,0.761644,5,39,0,44.7764,9.8322,-0.933444,1.6013
-44.316,0.926643,0.761644,4,31,0,45.7427,9.76731,-1.22948,1.56841
-43.9086,0.994425,0.761644,4,19,0,44.5925,9.79269,-1.07589,1.38862
-44.0184,0.974237,0.761644,2,3,0,44.328,9.7816,-1.19739,1.45457
-45.4076,0.844689,0.761644,3,7,0,46.0076,9.301,-1.01301,1.57697
-44.3071,0.960006,0.761644,4,31,0,46.2284,9.92044,-1.08153,1.43816
-44.6973,0.860642,0.761644,3,7,0,46.3366,9.44602,-0.977862,1.61963
-44.6869,0.978578,0.761644,4,31,0,45.5158,9.93697,-1.07162,1.36712
-43.778,0.981483,0.761644,4,31,0,44.9207,9.80224,-1.03624,1.45814
-44.0955,0.920592,0.761644,2,3,0,44.8307,9.56662,-1.10845,1.36767
-43.8424,0.986774,0.761644,2,3,0,44.3207,9.59379,-1.13965,1.46172
-43.9347,0.916232,0.761644,2,3,0,44.8651,9.70688,-0.922826,1.39514
-44.4999,0.805572,0.761644,2,3,0,45.8759,9.5125,-0.882269,1.59125
-45.9776,0.768122,0.761644,2,3,0,47.7675,9.42027,-1.069,1.79068
-46.5596,0.984444,0.761644,2,3,0,46.6287,9.39161,-1.07484,1.84194
-45.4113,0.984289,0.761644,2,3,0,47.1835,9.47561,-0.953969,1.74499
-44.7442,0.969615,0.761644,4,19,0,46.9002,9.58495,-1.29204,1.37803
-44.6025,0.994506,0.761644,4,23,0,45.5735,9.61973,-1.25775,1.35286
-44.0279,0.957716,0.761644,5,47,0,45.5192,9.79116,-1.16125,1.39922
-43.9105,0.996856,0.761644,5,43,0,44.1879,9.74551,-1.13893,1.38883
-43.9213,0.960805,0.761644,6,63,0,44.4855,9.68607,-1.19787,1.4817
-44.1856,0.879024,0.761644,6,91,0,45.5986,9.59306,-0.991421,1.61477
-45.6164,0.918855,0.761644,4,19,0,45.7405,9.73661,-0.974925,1.21766
-45.0301,0.817037,0.761644,2,3,0,48.0999,9.41851,-0.96005,1.35296
-45.0781,0.981731,0.761644,4,19,0,46.0445,9.40173,-0.940989,1.37058
-44.2869,1,0.761644,2,3,0,45.6127,9.64393,-0.850147,1.38898
-45.6422,0.808702,0.761644,2,3,0,46.6174,9.68981,-0.620007,1.52213
-44.0455,1,0.761644,2,3,0,45.6119,9.75974,-1.03535,1.59826
-44.8811,0.926546,0.761644,2,3,0,45.1537,9.35979,-1.00558,1.52363
-44.0306,0.997555,0.761644,4,31,0,44.8879,9.55953,-1.04978,1.56884
-44.9674,0.815707,0.761644,2,3,0,47.5602,9.7988,-0.918077,1.28485
-44.1968,1,0.761644,2,3,0,44.8114,9.7699,-0.97859,1.33714
-44.5111,0.980824,0.761644,2,3,0,44.7836,9.63086,-0.943104,1.30586
-46.584,0.649896,0.761644,2,3,0,48.344,10.1295,-1.07236,1.35441
-45.2916,1,0.761644,1,1,0,46.4221,10.0265,-1.11887,1.39179
-45.7698,0.987315,0.761644,2,3,0,46.1518,10.0874,-1.19265,1.45887
-44.256,0.990057,0.761644,3,7,0,45.9814,9.9174,-1.00213,1.49778
-43.9593,0.956976,0.761644,4,23,0,45.2052,9.72981,-1.20416,1.46062
-43.93,0.914602,0.761644,3,7,0,45.0768,9.64574,-0.8919,1.50324
-44.1079,0.864848,0.761644,1,3,0,45.829,9.78035,-1.20305,1.41239
-47.4026,0.736754,0.761644,2,3,0,47.906,9.77226,-1.59763,1.64643
-45.9765,1,0.761644,2,3,0,47.6282,9.84151,-1.39533,1.68615
-44.149,0.985801,0.761644,3,7,0,46.005,9.64832,-1.24329,1.50158
-44.409,0.966471,0.761644,2,3,0,44.804,9.89686,-0.914373,1.42327
-44.409,0.813525,0.761644,1,1,0,45.2556,9.89686,-0.914373,1.42327
-43.8176,0.981533,0.761644,2,3,0,44.6336,9.72411,-0.94508,1.41526
-45.0177,0.883183,0.761644,2,3,0,45.1539,9.73506,-0.868211,1.71826
-44.6377,0.939055,0.761644,2,3,0,46.5028,9.97337,-0.965718,1.51971
-46.5709,0.897286,0.761644,2,3,0,47.0682,9.36585,-1.22953,1.2843
-45.0526,1,0.761644,2,3,0,47.0592,9.65858,-1.27591,1.3062
-45.3679,0.982707,0.761644,3,7,0,46.171,9.70332,-0.765735,1.71689
-44.8284,0.775329,0.761644,2,3,0,50.8336,9.45593,-1.0858,1.33439
-44.5357,0.983594,0.761644,2,3,0,45.4147,9.96838,-1.06443,1.47921
-43.7426,0.913291,0.761644,2,3,0,45.8241,9.6121,-1.07061,1.42122
-43.8614,0.972207,0.761644,2,3,0,44.0896,9.64383,-1.01573,1.56307
-46.9892,0.721424,0.761644,2,3,0,47.1534,10.1121,-0.820153,1.77028
-43.8802,0.949412,0.761644,3,7,0,48.0087,9.70409,-0.90065,1.44578
-44.8232,0.856514,0.761644,2,3,0,45.2986,9.5086,-0.89835,1.33516
-46.4348,0.814643,0.761644,5,47,0,47.6066,10.0943,-0.857383,1.7195
-43.8451,1,0.761644,2,3,0,46.3244,9.58903,-1.01459,1.53347
-44.8261,0.896157,0.761644,3,7,0,45.3128,9.92248,-0.955506,1.34936
-43.9752,0.819042,0.761644,2,3,0,46.4357,9.6134,-0.898322,1.51894
-43.8522,0.965435,0.761644,2,3,0,44.5076,9.61476,-1.07134,1.54855
-44.0714,0.980926,0.761644,2,3,0,44.238,9.63804,-0.906552,1.57199
-44.5433,0.887969,0.761644,2,3,0,45.4709,9.89991,-0.978513,1.61523
-46.1381,0.905232,0.761644,2,3,0,46.4013,10.0048,-0.902469,1.77074
-46.8122,0.952923,0.761644,6,87,0,47.8876,9.3836,-1.45192,1.64457
-44.9241,0.962044,0.761644,2,3,0,47.4353,9.42821,-1.25274,1.49135
-44.962,0.909121,0.761644,3,7,0,46.4148,9.59148,-1.3618,1.45815
-44.8781,0.997857,0.761644,3,7,0,45.6788,9.61329,-1.06583,1.72274
-49.1938,0.783556,0.761644,3,7,0,49.4583,9.53605,-1.26675,2.08953
-46.4938,1,0.761644,2,3,0,50.0231,9.22908,-1.17699,1.66449
-43.8331,0.979694,0.761644,2,7,0,46.2873,9.57547,-0.970319,1.47216
-45.2453,0.86115,0.761644,2,3,0,45.4675,9.31017,-1.02502,1.51099
-44.8117,0.979185,0.761644,7,155,0,46.239,9.88031,-1.10238,1.67092
-44.6384,0.99225,0.761644,6,119,0,45.5553,9.94696,-1.15496,1.5512
-43.9314,0.840677,0.761644,3,7,0,47.6206,9.65174,-0.948089,1.56301
-44.7661,0.934018,0.761644,4,23,0,45.0737,9.73512,-0.731839,1.48877
-44.5226,0.992274,0.761644,5,35,0,45.4082,9.53409,-0.940408,1.33836
-44.8073,0.799811,0.761644,4,31,0,47.958,9.51885,-1.02643,1.29747
-45.0154,0.957519,0.761644,6,67,0,46.1231,9.34438,-0.999554,1.53926
-45.4092,0.979652,0.761644,2,3,0,46.0415,9.3882,-1.0825,1.69424
-44.7345,0.996963,0.761644,3,15,0,46.4978,9.71058,-0.777232,1.38563
-43.6882,0.956833,0.761644,2,3,0,45.2894,9.76008,-1.04472,1.45083
-44.2006,0.777199,0.761644,3,7,0,46.2859,9.67146,-1.12182,1.62136
-45.9405,0.900396,0.761644,2,3,0,46.2073,10.0653,-1.28329,1.56467
-46.3479,0.974199,0.761644,3,11,0,47.0804,10.0372,-1.28611,1.70833
-44.4075,0.992715,0.761644,2,3,0,46.7547,9.76164,-0.826483,1.40042
-47.1594,0.613941,0.761644,2,3,0,49.7483,9.57335,-0.485267,1.60025
-48.2985,0.876952,0.761644,1,1,0,48.4499,9.61544,-0.383824,1.61109
-48.4647,0.961897,0.761644,3,7,0,52.307,10.2183,-1.44345,1.56245
-45.7455,1,0.761644,3,7,0,51.6923,9.39508,-0.816024,1.69358
-47.2462,0.907924,0.761644,2,3,0,48.0148,9.44823,-0.533252,1.67769
-44.4347,0.987356,0.761644,2,3,0,47.272,9.74921,-1.26091,1.38357
-44.0155,0.979418,0.761644,2,3,0,44.7987,9.6717,-1.22174,1.47658
-45.1658,0.884556,0.761644,2,3,0,45.3698,9.61669,-0.705879,1.60902
-44.9353,0.997483,0.761644,3,7,0,46.0664,9.74818,-1.34501,1.39816
-44.7404,1,0.761644,1,1,0,45.0615,9.75681,-1.30932,1.38646
-44.8707,0.972494,0.761644,4,23,0,45.8132,9.40408,-1.20061,1.52537
-45.9855,0.940203,0.761644,2,3,0,46.2902,9.23391,-1.1039,1.55107
-44.3613,0.984451,0.761644,2,3,0,46.8972,9.789,-1.20597,1.59109
-45.1416,0.949949,0.761644,2,3,0,45.3808,9.7031,-1.35301,1.62325
-44.703,1,0.761644,1,1,0,45.1407,9.67428,-1.28295,1.61445
-46.3827,0.915651,0.761644,2,3,0,47.0912,9.24437,-0.969938,1.38907
-46.2146,1,0.761644,3,7,0,47.6412,10.1342,-1.0666,1.66848
-45.2655,0.880035,0.761644,2,7,0,48.4206,9.74893,-0.940222,1.76616
-45.6202,0.953377,0.761644,3,15,0,46.385,9.78511,-0.954455,1.80316
-46.4665,0.966868,0.761644,3,7,0,46.6164,9.859,-0.858806,1.86042
-45.8481,1,0.761644,1,1,0,46.5016,9.8438,-0.828752,1.78599
-44.8203,1,0.761644,2,3,0,46.1852,9.71474,-0.981807,1.72037
-44.1673,0.965536,0.761644,2,3,0,45.7252,9.49484,-1.13721,1.48056
-44.0977,0.983021,0.761644,6,79,0,44.7874,9.5106,-0.95715,1.44515
-44.2,0.993527,0.761644,4,27,0,44.2665,9.88476,-1.12056,1.52411
-44.6255,0.973051,0.761644,6,87,0,45.0338,9.48167,-1.24811,1.46851
