# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = MedianAgeDivorce_2.data.R
# init = 2 (Default)
# random
#   seed = 2734688115
# output
#   file = MedianAgeDivorce_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-44.1298,0.991562,0.676084,3,7,0,45.0364,9.7524,-1.09161,1.3352
-43.7271,0.962697,0.676084,2,3,0,44.6141,9.65812,-0.977922,1.50952
-45.9324,0.790594,0.676084,3,7,0,48.344,9.8578,-1.2834,1.27217
-48.5138,0.862544,0.676084,2,3,0,49.5181,10.048,-1.4744,1.32941
-46.1666,0.776347,0.676084,2,3,0,52.8655,9.6708,-0.834891,1.22468
-44.5973,1,0.676084,2,3,0,46.8254,9.85623,-1.27449,1.49748
-44.4149,0.949462,0.676084,2,7,0,45.5169,9.60329,-0.874619,1.61819
-44.3708,0.882628,0.676084,3,7,0,46.8312,9.92623,-0.966834,1.45037
-46.9069,0.705721,0.676084,2,3,0,47.8283,9.90718,-0.824933,1.23132
-44.4888,1,0.676084,2,3,0,47.2761,9.49198,-0.861736,1.53716
-44.6699,0.98718,0.676084,3,7,0,45.0154,9.41672,-0.920201,1.4582
-44.7928,0.997535,0.676084,3,7,0,45.4926,9.81735,-1.21156,1.31903
-44.124,0.99032,0.676084,3,11,0,45.263,9.68081,-1.20852,1.38368
-45.1524,0.895491,0.676084,2,3,0,45.6813,9.86372,-1.33745,1.41482
-45.7252,0.943244,0.676084,3,7,0,46.7257,10.0351,-1.17957,1.36365
-45.3868,0.98122,0.676084,3,7,0,46.9451,9.34877,-1.01614,1.6567
-47.8561,0.759525,0.676084,3,7,0,49.5128,9.14444,-0.837714,1.42194
-43.9818,0.970525,0.676084,3,7,0,48.5295,9.59162,-1.14311,1.39332
-44.078,0.993922,0.676084,3,7,0,44.3441,9.80019,-1.19154,1.5117
-45.0981,0.84635,0.676084,3,7,0,46.1049,9.54274,-0.715753,1.48817
-43.67,0.9441,0.676084,2,3,0,46.4801,9.64261,-1.02701,1.43416
-44.6882,0.914622,0.676084,2,3,0,44.7821,9.79554,-0.796426,1.39643
-45.4128,0.82632,0.676084,3,7,0,47.6553,10.0789,-0.974893,1.54559
-44.8494,0.925284,0.676084,2,3,0,46.6288,9.38896,-1.12055,1.57005
-44.8799,0.949528,0.676084,3,7,0,46.1587,10.0083,-1.00761,1.44244
-43.9084,1,0.676084,2,3,0,45.0419,9.67576,-0.901034,1.42783
-45.2625,0.84694,0.676084,2,3,0,45.894,9.88372,-0.743843,1.42443
-44.3966,0.983083,0.676084,2,3,0,45.7359,9.90893,-0.916644,1.52378
-44.2058,0.963057,0.676084,3,7,0,45.3305,9.51993,-1.18761,1.47287
-45.4993,0.945203,0.676084,3,7,0,45.6684,9.81568,-0.657362,1.50336
-44.9012,1,0.676084,1,1,0,45.4492,9.78028,-0.722218,1.49669
-43.8813,0.90982,0.676084,2,3,0,46.1351,9.65351,-0.919936,1.52624
-43.7149,0.97737,0.676084,3,7,0,44.3783,9.7065,-1.05862,1.52327
-45.7245,0.871316,0.676084,3,7,0,45.7324,10.1133,-1.06354,1.57858
-44.4334,0.988933,0.676084,3,7,0,46.4234,9.61898,-0.809112,1.56521
-43.8096,0.968923,0.676084,2,3,0,44.9656,9.71765,-0.924159,1.44858
-45.2864,0.87532,0.676084,2,3,0,45.6062,9.54005,-1.06507,1.25109
-43.8711,0.998719,0.676084,3,7,0,45.6716,9.79294,-1.13119,1.43346
-45.4624,0.855712,0.676084,2,3,0,45.6284,9.61763,-1.39605,1.62034
-44.1525,1,0.676084,2,3,0,45.5834,9.85505,-0.965144,1.40088
-44.2112,0.996477,0.676084,3,7,0,44.541,9.59245,-1.18091,1.5778
-43.7351,0.846112,0.676084,3,7,0,47.3459,9.64764,-1.0941,1.5133
-44.4258,0.93849,0.676084,2,3,0,44.5827,9.87051,-0.859264,1.45333
-43.9221,0.920755,0.676084,2,7,0,45.3974,9.68129,-0.989986,1.5783
-44.0858,0.981939,0.676084,2,3,0,44.3426,9.80739,-1.16774,1.40165
-44.4088,0.979794,0.676084,2,7,0,44.7334,9.5168,-0.846731,1.47841
-48.0763,0.699109,0.676084,2,3,0,48.7362,10.0266,-0.543038,1.7774
-47.3395,1,0.676084,2,3,0,48.1842,10.0033,-0.57042,1.69173
-47.2237,0.980183,0.676084,3,7,0,48.9954,9.48831,-1.38234,1.25644
-45.5424,1,0.676084,2,3,0,48.7073,9.85665,-1.333,1.34073
-45.7091,1,0.676084,3,7,0,46.4294,9.70487,-0.677438,1.69483
-44.6358,0.978859,0.676084,3,7,0,46.9662,9.65832,-0.769914,1.57847
-44.8351,0.98169,0.676084,1,1,0,44.8946,9.6825,-0.728859,1.5655
-43.725,0.939933,0.676084,1,3,0,45.9006,9.74781,-1.00007,1.50615
-44.671,0.926805,0.676084,2,3,0,44.7047,9.79652,-0.763393,1.52517
-44.8103,0.988046,0.676084,2,7,0,45.0487,9.89384,-0.794837,1.50332
-44.6406,1,0.676084,2,3,0,45.0357,9.90854,-0.870221,1.56928
-44.5577,0.996743,0.676084,3,7,0,44.9438,9.46608,-1.08707,1.36285
-43.8732,0.995155,0.676084,2,3,0,44.7675,9.56972,-1.12256,1.4842
-44.1717,0.872268,0.676084,1,3,0,45.7775,9.81757,-0.949616,1.3731
-43.8973,1,0.676084,2,3,0,44.1891,9.56806,-1.05753,1.53519
-44.0336,0.885459,0.676084,1,3,0,45.5216,9.86645,-0.995993,1.44848
-45.0629,0.896333,0.676084,2,3,0,45.5063,9.88697,-0.809949,1.37938
-44.9773,1,0.676084,3,7,0,45.9485,9.44033,-1.25828,1.42819
-43.9612,1,0.676084,2,3,0,45.1844,9.7848,-1.03938,1.37002
-47.4019,0.697899,0.676084,3,7,0,47.5941,9.65471,-1.16949,1.9682
-44.0619,0.996947,0.676084,3,7,0,47.1315,9.80247,-0.95753,1.38131
-44.0619,0.842521,0.676084,2,3,0,46.0127,9.80247,-0.95753,1.38131
-45.1584,0.853556,0.676084,3,7,0,45.8452,9.57699,-0.950854,1.26103
-47.1164,0.609159,0.676084,1,1,0,47.2174,9.49529,-0.967459,1.17626
-44.0068,1,0.676084,3,7,0,46.9123,9.85849,-0.985411,1.49315
-45.4147,0.786485,0.676084,3,7,0,46.6875,9.93365,-0.891033,1.31847
-45.4486,0.961395,0.676084,3,7,0,46.9203,9.47837,-1.14885,1.73931
-45.6888,0.996391,0.676084,2,3,0,46.0473,9.38595,-1.0691,1.7346
-44.4305,0.987966,0.676084,2,3,0,46.3853,9.77351,-1.28257,1.43834
-43.7786,0.958638,0.676084,2,7,0,45.4025,9.64043,-1.05435,1.39049
-46.1128,0.738339,0.676084,2,3,0,46.6371,9.96413,-0.936311,1.26756
-44.454,1,0.676084,2,3,0,46.0665,9.87164,-0.884827,1.4066
-44.4259,0.666787,0.676084,1,3,0,48.0454,9.47424,-1.0093,1.59287
-44.8717,0.976276,0.676084,3,9,0,44.9817,9.96128,-1.09469,1.36826
-44.7855,0.952328,0.676084,2,3,0,45.8181,9.40952,-1.18681,1.52177
-44.1616,0.990267,0.676084,3,7,0,45.3163,9.61407,-0.929427,1.35897
-47.7078,0.554989,0.676084,2,7,0,49.603,9.24381,-0.697471,1.41146
-45.4787,1,0.676084,2,3,0,49.0491,10.0816,-1.10787,1.46572
-44.9451,0.996649,0.676084,3,7,0,46.4283,9.91318,-1.16874,1.33702
-43.8823,1,0.676084,2,3,0,44.9312,9.55872,-1.0988,1.49933
-46.7327,0.615558,0.676084,1,3,0,49.5309,9.38405,-0.92981,1.85374
-44.3915,0.990715,0.676084,2,3,0,47.3576,9.60596,-0.985263,1.65294
-45.1271,0.95387,0.676084,2,7,0,45.5709,9.69969,-0.792802,1.69904
-44.4282,1,0.676084,2,3,0,45.4495,9.50224,-0.888913,1.56636
-44.4418,0.699796,0.676084,3,7,0,48.6626,9.86457,-0.965831,1.35396
-44.5845,1,0.676084,3,7,0,44.8098,9.49456,-1.17292,1.60396
-44.8568,0.991047,0.676084,2,3,0,44.9557,9.42796,-1.20252,1.57402
-43.8666,0.967577,0.676084,2,5,0,45.4014,9.59102,-1.03053,1.54383
-44.4753,0.950294,0.676084,2,3,0,44.673,9.81284,-1.17801,1.33853
-44.7362,0.842843,0.676084,3,7,0,46.8023,9.43571,-0.86681,1.5367
-45.7017,0.962217,0.676084,2,7,0,45.8085,9.96679,-1.34796,1.44382
-44.6311,0.947483,0.676084,2,3,0,46.4912,9.78382,-1.25389,1.61004
-44.6452,0.985654,0.676084,2,3,0,45.1857,9.72565,-1.31723,1.55003
-45.9394,0.785999,0.676084,2,7,0,48.3145,10.0201,-1.17764,1.32411
-43.9046,1,0.676084,2,3,0,45.8354,9.71232,-1.1782,1.51231
-45.1526,0.838631,0.676084,2,3,0,45.7357,9.39806,-0.876149,1.61995
-44.6555,0.904646,0.676084,3,7,0,46.961,9.95981,-1.15579,1.45293
-44.8162,0.947823,0.676084,2,3,0,45.6599,10.004,-1.09652,1.51997
-47.59,0.809216,0.676084,2,3,0,48.1969,10.1207,-1.44309,1.63555
-45.5639,0.977287,0.676084,2,3,0,49.3239,9.49821,-1.26744,1.7131
-47.9929,0.819946,0.676084,2,3,0,49.0783,9.45922,-1.4998,1.31024
-43.7033,0.885323,0.676084,2,3,0,50.3,9.73461,-1.07932,1.42181
-48.926,0.53668,0.676084,2,3,0,49.7006,10.0444,-0.664858,1.9777
-44.9273,0.992561,0.676084,3,7,0,49.6231,9.39304,-0.937694,1.59457
-44.583,0.982485,0.676084,2,3,0,45.4491,9.47189,-0.850851,1.49617
-45.0434,0.733038,0.676084,2,3,0,49.6175,10.0004,-1.00883,1.38783
-45.0817,0.971452,0.676084,2,3,0,46.198,10.0127,-1.01158,1.6111
-47.5422,0.77733,0.676084,2,3,0,48.25,10.2419,-0.877033,1.46117
-49.0305,0.832528,0.676084,3,7,0,52.2192,9.35725,-1.06973,1.14922
-46.1209,1,0.676084,3,7,0,50.3823,9.46913,-0.783108,1.30105
-44.6613,0.974359,0.676084,2,3,0,46.9024,9.91587,-1.11955,1.61615
-44.9235,0.973549,0.676084,1,1,0,44.9772,9.92117,-1.12223,1.65885
-44.3473,0.994579,0.676084,4,23,0,44.8895,9.83476,-1.08778,1.62015
-44.5215,0.998686,0.676084,3,7,0,45.0405,9.73755,-1.31189,1.49124
-44.4302,0.97069,0.676084,3,7,0,45.1873,9.73035,-1.24447,1.36223
-44.6272,0.920556,0.676084,2,3,0,45.5577,9.5797,-1.25094,1.35788
-46.0971,0.839846,0.676084,2,3,0,46.9653,9.34092,-1.1149,1.30768
-44.1367,1,0.676084,2,3,0,46.1988,9.8714,-0.96601,1.42871
-44.0755,0.963398,0.676084,2,3,0,44.9013,9.73089,-0.93313,1.58971
-43.8349,1,0.676084,2,3,0,44.1314,9.65778,-0.952068,1.53716
-49.2573,0.588578,0.676084,2,3,0,49.7648,10.1998,-1.54786,1.66112
-48.9685,0.80176,0.676084,2,3,0,53.2758,10.3647,-1.21422,1.52701
-44.1927,0.997758,0.676084,2,3,0,49.747,9.72424,-0.91798,1.35142
-44.7106,0.943639,0.676084,3,7,0,45.2795,9.52739,-0.780448,1.50555
-44.7221,0.985484,0.676084,3,7,0,45.6097,9.6095,-1.33538,1.50064
-43.8162,1,0.676084,2,3,0,44.7238,9.64772,-1.15261,1.42903
-44.4119,0.931551,0.676084,2,3,0,44.6156,9.62547,-0.859867,1.61417
-45.1379,0.904414,0.676084,2,3,0,46.4247,9.99815,-1.08508,1.36972
-45.1082,0.620507,0.676084,2,3,0,50.439,9.55574,-1.36557,1.54057
-44.7981,0.984135,0.676084,3,7,0,46.1307,9.80435,-0.749929,1.46448
-44.8078,0.997048,0.676084,3,7,0,45.7051,9.42381,-0.858584,1.50514
-44.5424,0.978432,0.676084,3,7,0,45.8382,9.58713,-0.863057,1.35327
-45.9419,0.819411,0.676084,2,7,0,47.5547,9.78578,-0.699062,1.73974
-46.9425,0.947203,0.676084,2,3,0,47.7723,9.49631,-0.612209,1.7757
-44.3678,0.999082,0.676084,2,3,0,47.4361,9.44349,-1.04734,1.43479
-44.1994,0.869145,0.676084,2,3,0,46.4842,9.77485,-0.871734,1.40143
-44.122,0.921994,0.676084,2,7,0,45.3454,9.51374,-0.9369,1.45223
-46.6011,0.768239,0.676084,2,3,0,47.1382,9.94614,-0.642092,1.71101
-46.2783,0.992542,0.676084,2,3,0,47.7793,9.6011,-0.565444,1.59666
-44.5074,0.997788,0.676084,2,7,0,46.8867,9.87867,-0.886317,1.40044
-44.7375,0.981398,0.676084,3,7,0,45.0024,9.46722,-1.22439,1.57121
-44.6394,0.991475,0.676084,3,7,0,45.4285,9.86679,-0.850326,1.59645
-44.229,0.831401,0.676084,1,3,0,47.4447,9.52706,-1.09454,1.58554
-43.7374,0.998797,0.676084,3,15,0,44.2185,9.59444,-1.06178,1.47994
-43.8201,0.867211,0.676084,3,7,0,45.6891,9.66158,-1.14296,1.51695
-44.8326,0.946934,0.676084,3,7,0,44.9187,9.70048,-0.718595,1.50499
-44.5959,0.970616,0.676084,2,3,0,45.4087,9.7762,-0.767118,1.48119
-43.9457,0.92671,0.676084,2,7,0,45.6925,9.74097,-1.01299,1.58101
-45.1798,0.908582,0.676084,2,3,0,45.317,9.93695,-0.80773,1.61578
-44.5221,0.987231,0.676084,3,7,0,46.0288,9.64091,-0.85414,1.63493
-45.0411,0.920742,0.676084,2,3,0,46.3019,10.0019,-1.00922,1.39028
-44.7632,1,0.676084,3,7,0,45.927,9.44477,-1.18752,1.39344
-44.1294,0.966683,0.676084,2,7,0,45.6467,9.49599,-1.00018,1.52747
-45.8622,0.899389,0.676084,3,7,0,46.572,9.54462,-0.662973,1.672
-44.2312,0.963785,0.676084,2,7,0,47.3305,9.49733,-0.963314,1.55221
-44.0585,0.877814,0.676084,3,7,0,46.362,9.51319,-1.07185,1.52743
-44.694,0.917913,0.676084,3,7,0,45.1589,9.90557,-1.01641,1.64415
-44.2588,0.986559,0.676084,3,7,0,44.9623,9.8666,-1.00768,1.58576
-46.7171,0.722925,0.676084,2,7,0,50.4855,9.7979,-0.534096,1.64173
-45.8049,0.991851,0.676084,3,7,0,48.4065,9.92489,-1.3813,1.41786
-45.8623,0.904867,0.676084,3,7,0,47.9337,9.68676,-1.46608,1.4325
-47.0552,0.778402,0.676084,1,1,0,47.2116,9.74831,-1.52896,1.3669
-47.8207,0.948489,0.676084,3,7,0,50.5887,9.7356,-0.516222,1.83952
-47.7001,0.912905,0.676084,3,7,0,51.1403,9.5754,-1.41007,1.22353
-45.7163,1,0.676084,2,3,0,47.9976,9.65909,-0.744548,1.75101
-45.426,0.999561,0.676084,3,7,0,46.403,9.52799,-1.12479,1.76062
-46.3404,0.946577,0.676084,2,3,0,46.7255,9.74928,-0.93244,1.19
-44.4352,1,0.676084,2,3,0,46.1143,9.80669,-1.00316,1.31591
-44.5611,0.938667,0.676084,2,3,0,45.5208,9.96104,-0.957381,1.49384
-44.5661,0.989192,0.676084,3,7,0,45.2554,9.55127,-1.16528,1.63817
-44.0863,0.94844,0.676084,3,7,0,45.5928,9.68364,-1.08819,1.60989
-43.68,0.857188,0.676084,3,7,0,46.5849,9.69745,-0.975563,1.47444
-45.1918,0.68151,0.676084,2,3,0,47.1549,10.0012,-1.12887,1.63173
-45.7052,0.951677,0.676084,2,3,0,46.4866,9.96479,-0.973638,1.75243
-44.2689,0.724759,0.676084,3,7,0,51.051,9.54551,-1.13405,1.35938
-44.811,0.936226,0.676084,3,7,0,45.438,9.97906,-0.910414,1.53287
-46.0848,0.929543,0.676084,2,3,0,46.4572,10.1284,-0.973543,1.64554
-45.029,0.953858,0.676084,2,3,0,47.0553,10.0188,-1.08052,1.42213
-45.5303,0.935549,0.676084,3,7,0,47.2335,9.33347,-1.19582,1.60886
-46.4168,0.937566,0.676084,3,7,0,46.954,9.22109,-1.21825,1.52252
-44.8284,0.978332,0.676084,2,7,0,47.4854,9.82091,-0.76646,1.42861
-44.8026,0.897368,0.676084,2,3,0,46.0796,9.47561,-1.22259,1.59929
-45.3648,0.909358,0.676084,2,3,0,47.4487,9.71916,-0.750607,1.33166
-46.7392,0.719851,0.676084,2,7,0,48.8095,9.38182,-1.38267,1.72494
-46.1224,0.988639,0.676084,3,7,0,47.2639,9.91776,-0.760878,1.3215
-45.1675,0.991417,0.676084,3,7,0,47.3253,9.36436,-1.16334,1.59151
-45.1366,0.952778,0.676084,2,3,0,46.2219,9.32564,-1.00905,1.4873
-45.554,0.912557,0.676084,3,7,0,48.1368,9.69784,-1.44267,1.55056
-46.1765,0.966808,0.676084,2,3,0,46.5302,9.81766,-1.48852,1.47398
-46.7314,0.831716,0.676084,3,7,0,49.3817,10.0327,-0.835281,1.80715
-45.0525,0.975934,0.676084,2,7,0,47.1219,9.76014,-0.699221,1.54457
-44.9487,0.956427,0.676084,3,7,0,47.0258,9.90429,-1.23329,1.61887
-45.439,0.983506,0.676084,2,3,0,45.6,9.85359,-1.27236,1.70299
-44.8512,0.921384,0.676084,3,11,0,47.4373,9.47955,-0.833616,1.40086
-45.2722,0.938183,0.676084,1,1,0,45.3974,9.4207,-0.809566,1.41526
-44.1481,0.932989,0.676084,2,3,0,45.9575,9.58155,-0.908207,1.39001
-44.0302,0.984557,0.676084,3,7,0,44.6352,9.67993,-1.2202,1.50081
-44.9039,0.909105,0.676084,2,3,0,45.46,9.51461,-1.2448,1.63175
-43.9621,0.989164,0.676084,3,7,0,45.1129,9.67057,-0.982329,1.58499
-44.1748,0.97574,0.676084,2,7,0,44.6577,9.60935,-1.13364,1.60178
-45.0799,0.950786,0.676084,2,3,0,45.3122,9.6886,-0.744348,1.37005
-45.9523,0.901527,0.676084,3,7,0,47.1428,10.0921,-1.24807,1.52772
-44.3127,0.874382,0.676084,2,3,0,48.1657,9.48516,-1.15896,1.43159
-45.5363,0.852203,0.676084,3,7,0,46.9459,9.66069,-0.63664,1.57225
-43.7985,1,0.676084,2,3,0,45.5631,9.6675,-1.11763,1.52977
-44.4078,0.848299,0.676084,1,3,0,45.6585,9.72923,-1.07624,1.29738
-45.7064,0.821277,0.676084,2,3,0,46.5328,10.0305,-0.96948,1.7035
-44.4649,0.960903,0.676084,2,3,0,46.8281,9.58776,-0.824457,1.57983
-48.2156,0.650834,0.676084,2,3,0,49.722,9.40294,-1.56135,1.75889
-46.3492,0.981978,0.676084,2,3,0,48.9487,9.54513,-1.50523,1.54901
-47.6724,0.818505,0.676084,3,7,0,49.7303,9.82071,-0.607504,1.29284
-47.3023,0.954009,0.676084,3,7,0,50.9957,9.14589,-0.848187,1.64758
-43.9127,0.828838,0.676084,2,3,0,51.1818,9.72338,-0.945311,1.55662
-44.7136,0.846322,0.676084,2,3,0,45.7698,9.78516,-1.16249,1.67573
-44.865,0.955868,0.676084,2,3,0,45.6385,9.50779,-1.05477,1.29661
-43.7551,1,0.676084,2,3,0,44.9121,9.61324,-0.968661,1.47538
-44.1929,0.960386,0.676084,3,7,0,44.3259,9.90748,-1.06463,1.49235
-44.2339,0.991232,0.676084,3,7,0,44.4646,9.46431,-1.0525,1.44348
-44.1543,0.964829,0.676084,2,3,0,44.7539,9.4792,-1.02136,1.44815
-45.7368,0.771172,0.676084,2,3,0,47.0045,9.45939,-1.08318,1.25415
-43.9468,0.97385,0.676084,3,7,0,47.0826,9.78958,-1.17183,1.47335
-44.8224,0.828647,0.676084,2,3,0,46.3845,9.43848,-1.24149,1.46826
-45.7066,0.929891,0.676084,3,7,0,46.6993,9.68737,-0.813765,1.78591
-45.3547,0.985591,0.676084,3,7,0,45.9926,9.7117,-0.922946,1.7764
-46.0569,0.939395,0.676084,2,7,0,48.0088,9.85024,-0.636398,1.66232
-45.5885,1,0.676084,2,3,0,46.5212,9.92302,-0.782002,1.68859
-47.2864,0.91999,0.676084,2,3,0,47.7424,9.90305,-0.642791,1.83935
-45.6261,0.967129,0.676084,2,7,0,47.9683,9.67103,-0.634172,1.45927
-46.2394,0.921668,0.676084,2,7,0,47.8762,9.34545,-1.0424,1.7808
-45.7796,0.981219,0.676084,3,7,0,48.138,9.97366,-1.1969,1.30793
-44.7471,1,0.676084,2,3,0,45.9551,9.93074,-1.04469,1.35106
-44.4647,1,0.676084,3,7,0,45.1445,9.46267,-0.971348,1.58144
-46.8901,0.678025,0.676084,2,3,0,48.6942,9.46694,-1.1623,1.89123
-46.9106,0.990576,0.676084,3,7,0,48.9517,10.2073,-1.17469,1.48243
-46.5431,0.986124,0.676084,3,15,0,48.423,9.8583,-1.24331,1.84714
-47.2676,0.971575,0.676084,3,7,0,48.9231,10.0988,-1.32786,1.3579
-44.8275,0.956502,0.676084,3,7,0,48.7066,9.643,-0.929514,1.7114
-44.6368,1,0.676084,1,1,0,44.8763,9.65858,-0.946838,1.69052
-45.961,0.669578,0.676084,2,3,0,50.8557,9.54469,-0.927553,1.22472
-44.7235,1,0.676084,2,3,0,46.6516,9.50827,-1.14332,1.32356
-43.9746,1,0.676084,3,7,0,44.8114,9.63283,-0.879398,1.4877
-43.8779,1,0.676084,2,3,0,43.9706,9.64916,-0.901113,1.47991
-44.6473,0.929663,0.676084,3,11,0,44.8512,9.74891,-1.16672,1.67196
-44.4129,0.868741,0.676084,2,3,0,47.5292,9.88728,-0.904472,1.41755
-44.7904,0.990732,0.676084,3,7,0,45.1728,9.56832,-1.33213,1.49946
-45.442,0.836895,0.676084,3,7,0,47.9638,10.0657,-0.934185,1.45808
-44.0904,1,0.676084,2,3,0,45.4862,9.83414,-0.956469,1.55373
-43.8979,0.901985,0.676084,2,7,0,45.2717,9.71407,-0.981674,1.37107
-43.8033,0.974232,0.676084,3,7,0,44.4509,9.7123,-1.13752,1.51556
-44.0652,0.975779,0.676084,2,3,0,44.1621,9.75673,-1.17191,1.55909
-44.7123,0.96173,0.676084,2,7,0,44.9347,9.59393,-1.28699,1.5942
-45.511,0.940703,0.676084,3,7,0,46.2654,9.88572,-0.853704,1.29991
-44.762,1,0.676084,3,7,0,45.6561,9.58429,-1.25538,1.6308
-44.1676,0.998157,0.676084,3,7,0,45.32,9.7562,-1.14795,1.34704
-45.073,0.81695,0.676084,2,3,0,46.0717,9.73834,-1.019,1.2457
-50.0202,0.642207,0.676084,3,15,0,50.2594,10.1246,-1.2187,2.09059
-43.8863,0.962739,0.676084,3,7,0,49.4088,9.58147,-1.02974,1.39383
-44.2742,0.947943,0.676084,3,7,0,44.7183,9.8877,-0.919755,1.51106
-45.3802,0.90158,0.676084,3,7,0,46.1432,9.78762,-1.24454,1.27243
-45.4587,0.947236,0.676084,3,15,0,46.971,9.64641,-0.857169,1.77063
-44.6906,0.886984,0.676084,2,3,0,47.5814,9.69755,-0.839406,1.65887
-46.0148,0.842963,0.676084,3,7,0,48.1936,9.58849,-0.799678,1.80728
-44.4561,1,0.676084,2,3,0,46.2947,9.62698,-0.918027,1.32182
-45.2128,0.956559,0.676084,2,3,0,45.4291,9.77002,-0.943752,1.75764
-46.1878,0.945919,0.676084,2,7,0,47.5162,9.8995,-1.41392,1.66742
-46.4065,0.986375,0.676084,1,1,0,46.5808,9.87445,-1.43641,1.69327
-45.3967,0.960133,0.676084,2,7,0,47.3164,9.89064,-1.34961,1.40917
-43.9973,0.772893,0.676084,1,3,0,48.4578,9.56609,-1.05913,1.5636
-43.6691,0.929016,0.676084,3,7,0,44.9918,9.74762,-1.04111,1.45008
-44.9595,0.742166,0.676084,1,3,0,46.3947,9.81793,-0.942927,1.71502
-44.989,0.9258,0.676084,3,11,0,46.9421,9.58231,-1.35058,1.56109
-44.3029,0.868849,0.676084,3,7,0,47.0262,9.58611,-0.89919,1.36479
-45.6165,0.799707,0.676084,3,7,0,47.3782,9.96925,-0.94293,1.7332
-44.2565,1,0.676084,2,3,0,46.0279,9.56539,-1.0483,1.61983
-44.2996,0.991837,0.676084,3,7,0,44.4638,9.79759,-1.01296,1.32679
-44.7521,0.924847,0.676084,2,3,0,45.5975,9.49269,-0.945233,1.33335
-44.7725,0.999808,0.676084,3,7,0,45.024,9.48357,-0.90539,1.35451
-46.3986,0.736164,0.676084,2,7,0,50.0138,9.71321,-1.31557,1.23015
-44.299,1,0.676084,2,3,0,46.7665,9.86964,-0.90089,1.53797
-43.8677,0.999883,0.676084,3,7,0,44.3644,9.74209,-0.909154,1.4778
-44.5976,0.901366,0.676084,2,3,0,44.8772,9.85937,-0.915249,1.3499
-45.0733,0.960343,0.676084,2,7,0,45.8968,9.95796,-0.852965,1.60811
-44.2153,1,0.676084,2,3,0,45.3295,9.60604,-0.889814,1.58563
-45.912,0.86744,0.676084,2,3,0,46.7952,9.50574,-1.42519,1.41976
-45.808,1,0.676084,3,7,0,46.9107,9.84612,-0.641938,1.60644
-45.9513,0.891784,0.676084,3,7,0,48.8561,10.1163,-0.926507,1.61473
-44.4546,0.966493,0.676084,2,7,0,46.3897,9.94457,-0.99634,1.44016
-44.3283,0.996777,0.676084,2,3,0,44.9005,9.86932,-0.977428,1.59372
-44.7212,0.914687,0.676084,3,7,0,46.6531,9.45671,-0.872235,1.58113
-45.0294,0.934609,0.676084,3,7,0,46.5247,9.96976,-1.12326,1.36133
-43.8681,1,0.676084,2,3,0,45.2657,9.76489,-1.01691,1.38257
-44.7802,0.921978,0.676084,3,7,0,45.2782,9.63731,-1.34071,1.54038
-45.8806,0.872168,0.676084,2,7,0,46.9599,9.85924,-1.18845,1.23933
-44.7275,1,0.676084,2,3,0,45.947,9.5643,-0.888814,1.66732
-45.4599,0.931594,0.676084,3,7,0,46.2033,9.75871,-1.11719,1.22662
-43.8451,0.98317,0.676084,3,7,0,45.7139,9.69633,-1.14145,1.39726
-43.8654,0.94784,0.676084,3,11,0,44.6066,9.59824,-1.14767,1.48883
-43.7065,0.966021,0.676084,2,3,0,44.32,9.76593,-1.07213,1.46799
-43.8075,0.992498,0.676084,2,7,0,43.8696,9.72143,-1.16117,1.45805
-45.3944,0.86798,0.676084,2,3,0,45.446,9.87985,-1.37583,1.54621
-44.7331,0.930456,0.676084,2,3,0,47.0633,9.53652,-1.29056,1.55565
-44.175,0.984766,0.676084,3,7,0,45.2959,9.83789,-0.92244,1.40648
-44.3919,0.972453,0.676084,3,7,0,45.0691,9.54885,-1.21254,1.57057
-43.9643,0.986717,0.676084,2,7,0,44.7881,9.68917,-1.21065,1.4624
-43.755,0.974208,0.676084,3,7,0,44.3896,9.77061,-1.01954,1.42093
-43.755,0.613486,0.676084,1,3,0,47.6869,9.77061,-1.01954,1.42093
-44.6813,0.91106,0.676084,2,3,0,44.8915,9.72986,-1.25825,1.33668
-44.9347,0.988141,0.676084,3,7,0,45.6295,9.57878,-0.89274,1.70411
-44.6836,1,0.676084,3,7,0,45.5048,9.54943,-0.796254,1.4198
-45.284,0.965753,0.676084,2,7,0,45.8626,9.45775,-0.828776,1.67203
-46.9805,0.861504,0.676084,2,7,0,48.0313,9.21563,-0.884821,1.39031
-46.075,1,0.676084,3,7,0,47.581,10.1002,-1.2102,1.62934
