# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = MedianAgeDivorce_3.data.R
# init = 2 (Default)
# random
#   seed = 2734688122
# output
#   file = MedianAgeDivorce_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-45.0166,0.944666,0.742088,2,3,0,45.5626,9.54383,-0.968763,1.27764
-45.5201,0.909215,0.742088,3,11,0,46.4846,9.85225,-1.16343,1.76125
-44.9919,0.738133,0.742088,3,7,0,53.5183,9.61456,-0.720731,1.43688
-45.5907,0.951476,0.742088,4,23,0,47.1162,9.62056,-0.644366,1.45536
-44.6392,0.952991,0.742088,4,31,0,46.6719,9.5546,-1.28349,1.55467
-44.8124,0.970003,0.742088,2,3,0,45.6108,9.80225,-1.04651,1.27575
-44.3206,0.900986,0.742088,4,23,0,46.5043,9.91371,-0.962138,1.44455
-44.2519,0.990371,0.742088,4,31,0,44.69,9.48002,-1.1299,1.51523
-44.8436,0.975858,0.742088,2,3,0,44.8879,9.41108,-1.16898,1.57408
-45.3343,0.932178,0.742088,1,1,0,45.3896,9.34764,-1.20795,1.56232
-45.8685,0.98943,0.742088,2,3,0,46.3759,9.42147,-1.34351,1.64814
-44.5281,0.992506,0.742088,2,7,0,46.6318,9.616,-1.00358,1.29327
-45.6257,0.796551,0.742088,5,39,0,47.0014,9.90595,-0.710258,1.42811
-45.0778,0.790142,0.742088,2,3,0,49.537,9.36516,-1.17498,1.5494
-46.0124,0.806467,0.742088,2,3,0,47.8464,9.45492,-1.37322,1.36835
-44.5315,0.879998,0.742088,2,3,0,47.8669,9.92933,-0.902088,1.51696
-45.5886,0.802931,0.742088,2,3,0,47.2743,10.0022,-1.04103,1.31938
-43.8844,0.924575,0.742088,2,3,0,46.6528,9.59302,-0.995009,1.3945
-46.945,0.619739,0.742088,2,3,0,47.9136,9.36158,-1.25231,1.82418
-44.1741,0.990771,0.742088,2,3,0,47.3048,9.86916,-1.15841,1.45561
-44.8708,0.942811,0.742088,2,3,0,45.336,9.82301,-1.33099,1.53503
-46.313,0.914709,0.742088,3,7,0,46.8553,9.92961,-1.39299,1.6941
-44.1884,0.970819,0.742088,2,3,0,47.3915,9.7379,-0.972585,1.62339
-44.4079,0.800954,0.742088,3,7,0,47.4141,9.84395,-1.24749,1.47881
-44.3402,0.989089,0.742088,4,23,0,44.9846,9.85355,-1.22311,1.45739
-43.8958,1,0.742088,2,3,0,44.5962,9.83567,-1.05119,1.44166
-45.3804,0.77193,0.742088,2,3,0,46.4366,9.8933,-1.12504,1.73857
-45.3178,0.981534,0.742088,4,31,0,46.7814,9.84492,-0.781751,1.34523
-46.7818,0.919112,0.742088,3,7,0,46.936,9.89218,-0.629092,1.36795
-45.8287,0.993427,0.742088,5,47,0,47.7872,10.0271,-1.3149,1.56072
-45.6955,0.98415,0.742088,2,3,0,46.9761,9.84147,-1.32745,1.70599
-45.6171,0.961641,0.742088,3,7,0,47.0706,9.63666,-1.45139,1.51275
-45.0057,0.976644,0.742088,2,7,0,46.7834,9.43728,-1.2368,1.5925
-44.0227,0.983691,0.742088,3,15,0,45.2216,9.73559,-0.868123,1.45128
-44.991,0.803267,0.742088,2,3,0,46.1147,9.42769,-0.961973,1.34885
-43.8197,0.995075,0.742088,2,3,0,45.201,9.7087,-0.95233,1.40453
-46.0748,0.794267,0.742088,3,15,0,46.1512,9.3301,-1.21166,1.70296
-44.9868,0.986295,0.742088,5,35,0,47.0816,9.36749,-0.988544,1.5881
-46.4173,0.825559,0.742088,2,7,0,47.9772,9.98393,-1.28863,1.75877
-45.92,0.974752,0.742088,3,11,0,47.2783,9.41651,-0.731016,1.40368
-45.1262,0.897822,0.742088,5,39,0,47.5931,9.88209,-0.801501,1.37431
-47.0493,0.728588,0.742088,3,7,0,49.3383,9.6319,-1.53431,1.71234
-46.7115,1,0.742088,1,1,0,47.204,9.6348,-1.50315,1.70176
-44.1757,0.987166,0.742088,2,3,0,46.9558,9.84899,-0.911243,1.43323
-44.1791,0.768069,0.742088,1,3,0,46.4186,9.59905,-1.13878,1.59711
-44.8379,0.937163,0.742088,2,3,0,45.1908,9.37988,-1.13839,1.51983
-44.1052,1,0.742088,2,3,0,44.7863,9.52696,-1.13513,1.52961
-44.2045,0.888088,0.742088,2,7,0,45.8112,9.52201,-0.926715,1.54988
-43.7678,0.961076,0.742088,2,7,0,44.7168,9.74301,-1.02311,1.53298
-43.7678,0.664767,0.742088,2,3,0,47.4174,9.74301,-1.02311,1.53298
-44.123,0.874839,0.742088,3,15,0,45.2399,9.88622,-0.987024,1.49776
-44.0914,0.993121,0.742088,3,7,0,44.4476,9.76277,-0.866281,1.52186
-44.4175,0.985342,0.742088,3,15,0,44.5842,9.7128,-1.26068,1.37836
-45.7117,0.760351,0.742088,2,7,0,47.1093,9.34994,-1.28892,1.45432
-45.7117,0.905604,0.742088,1,1,0,46.511,9.34994,-1.28892,1.45432
-44.9811,0.86861,0.742088,3,7,0,48.1941,9.59866,-0.846706,1.69707
-45.391,0.961737,0.742088,1,1,0,45.4321,9.56903,-0.845055,1.74536
-45.9497,0.976448,0.742088,3,7,0,46.1974,9.56274,-0.72218,1.75125
-47.3577,0.940547,0.742088,2,7,0,48.1944,9.91615,-0.635477,1.83751
-47.291,0.997168,0.742088,2,3,0,47.7636,9.90257,-0.711807,1.88192
-43.9712,0.992571,0.742088,2,3,0,47.5214,9.79284,-1.17478,1.44786
-44.3449,0.747063,0.742088,3,7,0,46.6936,9.8768,-1.08291,1.59312
-45.1575,0.950859,0.742088,2,7,0,45.642,9.74941,-0.758197,1.67329
-44.2138,0.993511,0.742088,2,3,0,45.4716,9.81621,-0.873935,1.53879
-44.7594,0.899069,0.742088,3,11,0,45.6924,9.43647,-1.22327,1.4611
-47.385,0.846836,0.742088,2,3,0,48.6316,9.66671,-0.674697,1.24461
-45.9524,1,0.742088,2,3,0,47.2316,9.70998,-1.43835,1.66403
-45.5792,0.96706,0.742088,3,7,0,46.6336,9.66586,-0.693587,1.36494
-45.4441,0.986758,0.742088,4,31,0,46.8402,9.91895,-0.723329,1.46881
-47.3226,0.826878,0.742088,2,3,0,48.4322,9.21751,-1.37439,1.53907
-46.446,0.971897,0.742088,3,15,0,48.3997,9.34443,-1.28263,1.73096
-44.1395,0.975438,0.742088,3,15,0,46.6807,9.88044,-1.12139,1.45255
-43.7215,0.927219,0.742088,1,3,0,44.9719,9.62397,-0.985483,1.48781
-44.1601,0.939803,0.742088,2,3,0,44.2988,9.50136,-0.96989,1.42278
-44.9822,0.939468,0.742088,2,3,0,45.4985,9.72089,-1.27044,1.30992
-44.6862,0.994807,0.742088,3,7,0,45.9579,9.68111,-1.22511,1.65526
-44.007,1,0.742088,2,3,0,44.9032,9.77738,-1.14062,1.38119
-44.0009,0.838882,0.742088,1,3,0,45.5561,9.57317,-0.904692,1.46912
-43.9068,0.757484,0.742088,2,3,0,46.9824,9.79673,-1.07368,1.39155
-45.2798,0.734531,0.742088,2,3,0,46.9434,9.63057,-0.689101,1.61443
-45.7378,0.902833,0.742088,2,3,0,47.0604,9.32344,-0.830944,1.45454
-46.229,0.838594,0.742088,2,7,0,47.948,10.0359,-1.33935,1.63016
-43.9395,0.844498,0.742088,1,3,0,49.1243,9.71975,-0.920417,1.54885
-44.4989,0.93394,0.742088,2,3,0,44.7799,9.69999,-1.23562,1.61613
-44.6385,0.964108,0.742088,5,59,0,45.5564,9.58963,-1.29831,1.40821
-44.7683,0.904547,0.742088,3,7,0,46.178,9.65732,-0.770039,1.61367
-46.7021,0.857219,0.742088,3,7,0,47.6359,9.2117,-1.13447,1.40178
-46.7021,0.608531,0.742088,1,1,0,48.389,9.2117,-1.13447,1.40178
-49.8189,0.786378,0.742088,2,3,0,52.184,10.1664,-1.59773,1.48755
-46.0377,1,0.742088,3,15,0,49.3924,9.31833,-0.759798,1.56106
-44.907,1,0.742088,2,3,0,47.1531,9.78591,-1.10569,1.71682
-45.3982,0.99079,0.742088,5,55,0,45.5055,9.53731,-1.0275,1.24518
-44.5261,0.963617,0.742088,2,3,0,46.2947,9.83033,-1.17194,1.62557
-47.4659,0.76456,0.742088,2,3,0,47.9991,9.50107,-0.478469,1.62521
-45.7877,0.875713,0.742088,3,7,0,50.2077,9.86563,-1.42106,1.58849
-43.7465,0.791085,0.742088,2,3,0,48.5641,9.65995,-0.983543,1.40991
-43.6852,0.997296,0.742088,2,3,0,43.8027,9.68901,-0.971141,1.45798
-43.916,0.959907,0.742088,5,55,0,44.2484,9.58248,-1.15821,1.46549
-45.9733,0.719958,0.742088,2,3,0,47.5267,9.65563,-0.58762,1.57403
-44.2929,0.984395,0.742088,2,3,0,46.2032,9.57952,-0.829214,1.49952
-43.7998,0.927861,0.742088,2,3,0,45.2121,9.80179,-0.996229,1.47074
-44.5349,0.928649,0.742088,2,3,0,44.7076,9.9434,-0.962993,1.55407
-45.8372,0.907112,0.742088,2,3,0,46.1539,9.37843,-1.33325,1.43714
-45.7304,0.977941,0.742088,4,23,0,46.7757,9.33843,-1.27118,1.44544
-44.6298,0.998521,0.742088,3,15,0,46.0724,9.89163,-0.982711,1.63883
-46.215,0.866425,0.742088,5,47,0,47.2353,9.76032,-1.251,1.82818
-43.8404,0.849608,0.742088,1,3,0,48.9317,9.75279,-1.14816,1.42621
-43.86,0.994,0.742088,3,15,0,44.068,9.71131,-1.03969,1.5674
-44.3363,0.928808,0.742088,2,3,0,44.9997,9.60559,-0.990836,1.31741
-43.8811,0.990772,0.742088,2,3,0,44.5175,9.75632,-1.03821,1.56216
-43.8811,0.709704,0.742088,1,3,0,47.6492,9.75632,-1.03821,1.56216
-43.8287,0.994634,0.742088,5,51,0,44.1062,9.68513,-1.04764,1.37152
-43.6623,0.58142,0.742088,3,7,0,48.6524,9.73975,-1.0492,1.44544
-44.0331,0.951255,0.742088,2,3,0,44.1676,9.66216,-0.944919,1.58793
-44.6416,0.888153,0.742088,2,3,0,45.4928,9.94475,-1.17803,1.44521
-44.5219,0.918667,0.742088,3,15,0,46.3276,9.71259,-1.19498,1.64467
-44.4861,0.896284,0.742088,3,7,0,46.4111,9.8559,-1.04052,1.32976
-44.2588,0.988055,0.742088,2,3,0,45.213,9.51947,-1.17689,1.53728
-45.4503,0.896423,0.742088,2,3,0,45.9578,9.87516,-0.728529,1.40328
-44.9322,0.994277,0.742088,2,7,0,46.2516,9.61305,-0.717947,1.46916
-44.7351,0.955603,0.742088,2,3,0,46.0214,9.38535,-0.975226,1.47364
-48.2873,0.54816,0.742088,2,3,0,50.7818,9.73635,-0.654188,1.21592
-46.6781,1,0.742088,2,3,0,49.1613,9.56634,-0.899116,1.19114
-43.6661,1,0.742088,3,7,0,46.2053,9.68574,-1.10075,1.4655
-45.3765,0.86391,0.742088,2,3,0,45.5158,9.81477,-1.17203,1.2538
-44.0306,0.960506,0.742088,3,15,0,45.9733,9.81225,-0.923816,1.42361
-44.5126,0.950539,0.742088,3,15,0,44.8007,9.78244,-1.07814,1.29774
-47.3465,0.670792,0.742088,3,7,0,48.5128,9.68026,-1.58833,1.67364
-45.5339,1,0.742088,2,3,0,47.3896,9.75869,-1.42339,1.58564
-44.5531,0.997318,0.742088,2,7,0,46.1365,9.82797,-0.798538,1.52316
-44.7809,0.960037,0.742088,2,7,0,45.5638,9.48844,-0.829927,1.41043
-46.3772,0.84206,0.742088,2,3,0,47.5774,9.30871,-0.742743,1.64343
-44.3965,0.982239,0.742088,4,31,0,46.8434,9.91582,-1.0556,1.39578
-44.4394,0.996869,0.742088,4,23,0,44.7607,9.5025,-1.14946,1.36945
-44.0152,1,0.742088,2,3,0,44.5526,9.80651,-0.936613,1.5411
-45.7888,0.700031,0.742088,2,3,0,48.163,9.44406,-0.679222,1.56587
-44.3572,0.989467,0.742088,3,7,0,46.003,9.46778,-0.970098,1.41378
-45.1299,0.94322,0.742088,5,31,0,45.2702,9.97349,-1.02041,1.66572
-45.1384,0.929212,0.742088,4,19,0,47.1405,9.84718,-0.747709,1.61758
-44.2736,1,0.742088,2,3,0,45.3623,9.77032,-1.0045,1.63584
-43.804,0.977133,0.742088,2,3,0,44.7349,9.65229,-1.15688,1.48007
-44.3309,0.944393,0.742088,2,3,0,44.4948,9.50057,-1.1904,1.5173
-44.0925,0.852561,0.742088,2,3,0,46.2975,9.88674,-1.05165,1.45455
-45.7884,0.83605,0.742088,2,3,0,46.2788,10.0404,-1.27536,1.44174
-50.4886,0.484281,0.742088,2,3,0,52.5557,8.86843,-1.09262,1.68533
-48.637,1,0.742088,1,1,0,50.4714,9.00063,-1.0536,1.64715
-45.6371,0.929221,0.742088,2,7,0,49.5611,10.0326,-0.942694,1.36095
-43.9082,1,0.742088,2,3,0,45.8617,9.67761,-1.16076,1.39447
-45.5811,0.843445,0.742088,2,3,0,45.992,9.47037,-0.736542,1.39712
-44.0863,1,0.742088,2,3,0,46.0184,9.65997,-0.951764,1.35029
-43.8118,0.968638,0.742088,2,3,0,44.5825,9.77237,-1.09179,1.52206
-44.6037,0.944878,0.742088,2,3,0,44.731,9.6104,-1.25429,1.35248
-44.1135,0.842454,0.742088,2,3,0,46.8953,9.76061,-0.860871,1.43716
-47.1793,0.604114,0.742088,2,3,0,48.2793,9.18669,-1.19942,1.71862
-45.409,0.910372,0.742088,2,3,0,48.9608,9.34332,-1.04373,1.37157
-47.1551,0.854406,0.742088,2,7,0,47.3915,10.1463,-1.22422,1.75891
-47.6872,0.897099,0.742088,2,3,0,50.0063,9.32373,-1.1231,1.2222
-47.4883,1,0.742088,3,15,0,47.7907,10.1084,-0.928371,1.8703
-47.9489,0.972115,0.742088,1,1,0,48.126,10.1422,-0.939901,1.90062
-47.0055,0.993375,0.742088,3,7,0,49.2932,9.36965,-1.15107,1.2343
-43.9943,0.975188,0.742088,2,3,0,47.8129,9.53269,-0.978332,1.5168
-44.6952,0.934816,0.742088,3,7,0,44.8849,9.95122,-1.17541,1.43546
-44.4406,1,0.742088,2,3,0,44.9878,9.43411,-1.00107,1.43744
-45.0739,0.967652,0.742088,3,11,0,45.7337,10.0161,-1.01235,1.40588
-43.7338,1,0.742088,2,3,0,45.1041,9.67063,-1.03215,1.39647
-44.5425,0.886818,0.742088,2,3,0,44.7948,9.65106,-0.871426,1.33204
-46.9424,0.88018,0.742088,4,23,0,47.0953,9.7219,-0.898633,1.93465
-44.9273,1,0.742088,3,7,0,47.5517,9.86381,-1.25887,1.35852
-43.8606,1,0.742088,2,3,0,44.9172,9.60785,-0.965977,1.40614
-44.0651,0.930382,0.742088,2,3,0,44.93,9.79751,-1.18669,1.42171
-45.0795,0.913895,0.742088,2,3,0,45.4233,9.36302,-1.09512,1.40347
-45.6548,0.770995,0.742088,3,7,0,49.2022,10.1066,-1.11175,1.51476
-46.8142,0.765349,0.742088,3,15,0,48.565,10.1688,-0.921421,1.4067
-46.4776,1,0.742088,3,7,0,46.9224,10.1375,-1.00116,1.379
-44.2893,0.945787,0.742088,3,7,0,46.8432,9.9111,-1.05488,1.41779
-44.4711,0.837305,0.742088,2,3,0,46.516,9.51931,-1.21918,1.40003
-45.8016,0.87964,0.742088,2,3,0,45.9569,10.0189,-0.839389,1.68194
-44.7027,0.994389,0.742088,2,3,0,46.3397,9.93263,-1.15411,1.59244
-46.3981,0.846856,0.742088,2,7,0,47.318,9.39947,-0.676467,1.68634
-44.0737,0.978588,0.742088,2,3,0,46.9797,9.62231,-1.22478,1.4656
-44.3812,0.978379,0.742088,2,3,0,44.7287,9.85903,-1.01844,1.34702
-46.4958,0.867813,0.742088,4,31,0,46.8439,9.55654,-0.961066,1.88823
-45.7137,1,0.742088,2,3,0,46.8483,9.43268,-0.920185,1.75639
-45.4965,0.972164,0.742088,3,7,0,47.6114,9.87734,-0.874441,1.28766
-44.7266,0.985216,0.742088,2,3,0,46.2603,9.52928,-1.27078,1.57749
-48.4054,0.811284,0.742088,3,7,0,48.7617,9.52482,-1.66966,1.64332
-44.8216,0.971812,0.742088,3,7,0,48.1286,9.80041,-0.773148,1.40415
-46.1093,0.906163,0.742088,2,3,0,46.9276,9.59265,-1.49196,1.48241
-45.7452,1,0.742088,2,3,0,46.4179,9.69958,-1.46138,1.45516
-46.3612,0.962822,0.742088,3,7,0,47.817,10.0235,-1.22983,1.75554
-45.0896,1,0.742088,2,3,0,46.9231,9.92276,-1.00284,1.69531
-44.5482,0.985528,0.742088,2,7,0,45.6733,9.93498,-1.17642,1.50106
-43.6395,0.961489,0.742088,1,3,0,45.0714,9.70988,-1.01464,1.46838
-46.5672,0.724263,0.742088,2,3,0,46.6818,10.1135,-0.747252,1.55174
-44.5726,1,0.742088,2,3,0,47.1947,9.70779,-1.3227,1.4603
-43.9808,0.963678,0.742088,2,3,0,45.4451,9.82686,-1.07653,1.39807
-44.4486,0.813658,0.742088,3,15,0,46.4731,9.48755,-1.21447,1.49502
-46.7991,0.776021,0.742088,2,7,0,47.7706,9.72314,-1.51799,1.37676
-45.0562,1,0.742088,3,7,0,46.8281,9.65069,-1.38835,1.48655
-44.4236,0.998822,0.742088,3,7,0,45.3394,9.6037,-1.1101,1.65088
-45.1242,0.938065,0.742088,2,3,0,45.609,9.81389,-0.848064,1.30676
-45.6404,0.896955,0.742088,3,15,0,47.6064,9.79567,-1.31047,1.29022
-45.6404,0.941717,0.742088,1,1,0,46.2266,9.79567,-1.31047,1.29022
-45.7957,0.969231,0.742088,3,15,0,46.8892,9.81736,-1.3933,1.35468
-44.7207,1,0.742088,2,3,0,46.5728,9.85817,-0.913555,1.65583
-44.0141,0.869333,0.742088,1,3,0,47.3038,9.69567,-1.21474,1.42891
-45.4081,0.779442,0.742088,3,7,0,47.23,9.71791,-0.647963,1.50733
-45.7599,0.967731,0.742088,2,3,0,46.7636,9.80864,-0.669405,1.67107
-46.245,0.956753,0.742088,2,7,0,47.3481,9.37541,-0.694374,1.64527
-46.3535,0.857139,0.742088,3,7,0,49.6081,9.83386,-1.50452,1.50027
-44.4123,0.994569,0.742088,3,7,0,46.2595,9.61016,-0.795752,1.46909
-44.1046,0.999918,0.742088,3,7,0,44.766,9.61131,-0.937558,1.36521
-48.1685,0.561668,0.742088,2,3,0,49.0156,10.1466,-1.40912,1.39417
-43.8828,0.869055,0.742088,2,3,0,50.0027,9.61218,-1.16831,1.46907
-43.802,0.980669,0.742088,3,7,0,44.1701,9.7004,-0.92048,1.47605
-43.8755,0.994396,0.742088,4,23,0,43.9565,9.76435,-0.917434,1.47477
-44.8566,0.850513,0.742088,2,3,0,45.3863,9.99521,-1.02272,1.41578
-44.8998,0.98347,0.742088,3,15,0,45.9397,9.99056,-1.16411,1.54323
-44.4294,0.988038,0.742088,4,23,0,45.5972,9.89406,-1.13644,1.57731
-45.7423,0.880984,0.742088,2,3,0,46.2653,9.46269,-0.678791,1.48109
-44.3059,0.898224,0.742088,2,3,0,46.9401,9.56783,-0.962072,1.34203
-46.1695,0.590122,0.742088,2,3,0,48.9364,9.21529,-0.991208,1.58072
-44.2193,1,0.742088,2,3,0,46.8823,9.47744,-1.1136,1.44752
-43.9982,0.968259,0.742088,3,15,0,44.8571,9.65439,-1.14661,1.56813
-43.8856,1,0.742088,2,7,0,44.1788,9.82941,-1.08869,1.45696
-44.3925,0.934323,0.742088,2,3,0,44.6946,9.93007,-1.1154,1.51656
-44.1405,0.978416,0.742088,3,15,0,44.997,9.74081,-0.84397,1.51451
-44.577,0.9594,0.742088,6,63,0,44.8677,9.7345,-0.772344,1.43557
-47.8849,0.507031,0.742088,2,3,0,50.879,9.57194,-0.971099,1.13073
-46.152,0.926187,0.742088,2,3,0,49.7907,9.91607,-0.807047,1.78779
-44.8566,0.911695,0.742088,2,3,0,48.1188,9.62934,-0.861702,1.69151
-44.5176,0.863204,0.742088,2,3,0,47.4014,9.42097,-1.05095,1.43116
-44.2004,0.990383,0.742088,3,7,0,44.8877,9.88491,-1.14491,1.47915
-44.0642,0.981439,0.742088,2,7,0,44.7868,9.51838,-1.13239,1.45362
-44.3425,0.89976,0.742088,2,3,0,45.832,9.86747,-1.02113,1.3585
-44.9737,0.934598,0.742088,2,3,0,45.2841,9.4028,-1.18271,1.58676
-43.9604,0.849396,0.742088,2,3,0,46.917,9.79042,-1.05542,1.37319
-45.1819,0.551767,0.742088,1,3,0,48.4081,9.32436,-1.01512,1.55601
-44.9749,0.967021,0.742088,3,15,0,46.5083,9.67947,-0.810959,1.32241
-45.4354,0.916982,0.742088,3,7,0,47.0042,9.67998,-1.20012,1.76517
-45.0554,0.952314,0.742088,2,7,0,47.1259,10.0023,-1.10135,1.3923
-44.7929,0.994517,0.742088,4,23,0,45.8739,9.95975,-1.07549,1.37604
-46.6633,0.833431,0.742088,2,3,0,47.8214,9.47111,-0.69583,1.3204
-46.405,1,0.742088,3,7,0,47.7891,9.89731,-1.48689,1.53804
-44.795,0.944782,0.742088,2,7,0,47.8521,9.52388,-1.31056,1.50358
-45.2398,0.812747,0.742088,3,7,0,47.6988,9.8424,-0.858818,1.30127
-45.7397,0.959729,0.742088,3,7,0,46.0745,9.43488,-1.2602,1.70826
-46.8656,0.935205,0.742088,2,3,0,48.1997,10.1117,-1.23453,1.35257
-45.9024,1,0.742088,2,3,0,48.5845,9.98837,-1.19277,1.7341
-44.6033,0.978281,0.742088,4,23,0,46.4542,9.46341,-0.855963,1.5003
-46.329,0.622266,0.742088,2,3,0,48.8956,9.47788,-0.902676,1.23244
-50.2451,0.333501,0.742088,1,1,0,50.671,9.52926,-0.823919,1.09675
-47.9917,1,0.742088,1,1,0,50.5514,9.59422,-0.757525,1.18028
-43.989,0.996576,0.742088,5,47,0,48.1181,9.82673,-0.989459,1.4038
-43.9547,0.997209,0.742088,2,7,0,44.1958,9.55413,-1.11673,1.4195
-44.0036,0.997651,0.742088,4,27,0,44.1833,9.82717,-0.936613,1.50826
-43.9692,0.978539,0.742088,2,7,0,44.5246,9.55236,-0.937251,1.48311
-43.8187,0.991129,0.742088,5,43,0,44.2527,9.60132,-0.979491,1.51993
-46.6845,0.671092,0.742088,1,3,0,48.9938,9.50797,-0.787065,1.85871
-46.0112,0.987673,0.742088,4,19,0,48.4372,10.0373,-0.949044,1.32465
-44.0675,1,0.742088,2,3,0,46.1688,9.66599,-1.23265,1.45539
-44.8553,0.86147,0.742088,2,3,0,45.8033,9.68626,-1.14751,1.26742
-45.0818,0.854901,0.742088,3,7,0,46.5001,9.38767,-0.846891,1.5112
-44.2306,0.988469,0.742088,3,7,0,45.6032,9.75626,-1.22089,1.38567
-43.8069,0.844393,0.742088,2,3,0,46.0997,9.57549,-0.988218,1.46349
-43.9831,0.980451,0.742088,2,3,0,44.1408,9.75765,-1.18396,1.5188
-44.9921,0.814493,0.742088,2,3,0,45.9949,9.34608,-1.00447,1.53398
-44.8763,1,0.742088,1,1,0,45.13,9.36582,-0.980545,1.53405
-43.7176,0.959406,0.742088,1,3,0,45.2455,9.64778,-0.992163,1.50944
-46.8677,0.616486,0.742088,3,15,0,49.1261,10.1637,-1.27429,1.62897
-48.0607,0.984585,0.742088,2,3,0,48.8124,10.1053,-1.43445,1.77696
-44.7486,0.999646,0.742088,2,3,0,48.606,9.74188,-0.73474,1.50591
-45.1803,0.913866,0.742088,2,3,0,46.2277,10.037,-0.926111,1.47704
-44.2038,0.989267,0.742088,2,3,0,45.3578,9.49714,-1.07532,1.55624
-44.338,0.985149,0.742088,3,7,0,44.5808,9.47109,-1.15889,1.49416
-44.0682,0.939992,0.742088,3,7,0,45.1971,9.85135,-0.934698,1.4801
-44.4941,0.932305,0.742088,3,11,0,45.0971,9.43813,-1.10411,1.41711
-44.7711,0.978142,0.742088,3,11,0,45.528,9.95712,-1.19862,1.52347
-45.4529,0.902881,0.742088,1,1,0,45.48,10.0268,-1.25315,1.52162
-45.0271,1,0.742088,2,3,0,45.5605,9.95124,-1.26924,1.48943
-45.6741,0.916767,0.742088,3,7,0,47.3427,9.49106,-0.670575,1.58446
-46.1853,0.955846,0.742088,3,15,0,47.5714,9.4405,-0.792575,1.77579
-44.2443,0.992446,0.742088,3,7,0,46.372,9.54802,-1.01938,1.34759
-44.533,0.919771,0.742088,2,3,0,44.9875,9.9604,-1.04853,1.5377
-45.2457,0.907751,0.742088,4,23,0,46.1796,9.39,-1.02126,1.34177
-44.6636,1,0.742088,1,1,0,45.2428,9.42384,-1.0509,1.38818
-43.9582,0.999288,0.742088,3,15,0,44.833,9.7621,-0.907298,1.42501
-44.9122,0.835719,0.742088,3,15,0,46.2568,9.70277,-1.37173,1.48441
-43.7392,1,0.742088,2,3,0,44.8324,9.68086,-1.13777,1.47565
-44.883,0.902988,0.742088,3,7,0,45.0359,9.71916,-1.33213,1.38148
-45.7326,0.729699,0.742088,2,3,0,48.0537,9.84002,-1.1245,1.22919
-45.9773,0.749682,0.742088,3,7,0,48.6793,10.0967,-0.922641,1.65956
-45.1564,0.992397,0.742088,2,7,0,46.8722,9.97888,-0.820802,1.48518
-52.4691,0.590003,0.742088,2,3,0,53.6071,9.00046,-1.07309,1.25207
-50.1032,1,0.742088,4,31,0,54.1308,10.2985,-1.12511,2.01135
-45.4584,0.962751,0.742088,3,7,0,51.7882,9.80642,-0.665648,1.4708
-46.5957,0.873129,0.742088,5,47,0,48.3603,10.1418,-1.19412,1.68507
-44.8228,0.927607,0.742088,3,15,0,48.1617,9.62419,-0.849601,1.31856
-45.4714,0.795455,0.742088,2,3,0,47.3577,9.85167,-0.68167,1.46885
-48.5331,0.693031,0.742088,2,7,0,49.3574,9.22832,-1.36966,1.85861
-48.0623,0.963926,0.742088,3,7,0,51.3314,10.3243,-1.06859,1.52907
-47.9131,1,0.742088,3,7,0,48.3037,10.3149,-0.949605,1.59275
-44.0957,1,0.742088,2,3,0,47.8968,9.74644,-0.850412,1.47573
-43.7284,0.990116,0.742088,4,27,0,44.415,9.71616,-1.01824,1.40238
-44.3942,0.899386,0.742088,2,3,0,44.755,9.76195,-1.20102,1.34294
-45.3496,0.674651,0.742088,3,7,0,47.9781,10.077,-1.00924,1.5307
-46.2068,0.953821,0.742088,2,3,0,46.4719,9.28843,-1.15874,1.36117
-43.9443,1,0.742088,2,3,0,46.2241,9.62067,-0.924442,1.54131
-46.4323,0.721748,0.742088,3,15,0,48.4053,10.0281,-1.40256,1.50707
-44.1783,1,0.742088,2,3,0,46.6653,9.63488,-0.952203,1.34086
-45.2646,0.857879,0.742088,3,7,0,45.8803,9.52046,-0.706184,1.47887
-47.1168,0.892617,0.742088,3,7,0,47.5949,10.0004,-1.49221,1.48274
-47.1168,0.660613,0.742088,1,1,0,48.7422,10.0004,-1.49221,1.48274
-44.9085,0.929132,0.742088,2,3,0,48.1211,9.6709,-1.32473,1.6103
-45.3921,0.975875,0.742088,2,3,0,45.731,9.64016,-1.42659,1.51472
-43.9331,1,0.742088,2,3,0,45.5533,9.56923,-1.10098,1.40095
-43.6341,1,0.742088,2,3,0,43.886,9.71568,-1.047,1.45565
-45.451,0.864873,0.742088,2,3,0,45.5096,9.51644,-1.30937,1.3321
