# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = MedianAgeDivorce_4.data.R
# init = 2 (Default)
# random
#   seed = 592096659
# output
#   file = MedianAgeDivorce_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-45.1673,0.919699,0.808854,3,11,0,46.2436,9.34395,-0.906714,1.63389,10.0276,10.1183,9.57426,10.9343,8.66754,9.66493,7.94217,8.84888,6.03807,9.03023,9.48358,8.57687,11.9317,8.4862,9.66493,9.93694,10.2996,10.481,9.48358,9.03023,8.21418,7.12613,9.03023,9.1209,9.57426,9.7556,9.66493,9.93694,8.66754,7.8515,9.57426,7.2168,9.66493,10.0276,9.1209,10.8437,9.39291,8.39553,7.39814,9.03023,9.7556,10.1183,10.1183,11.841,8.57687,9.03023,9.48358,10.2996,9.1209,11.025
-44.8019,1,0.808854,2,3,0,45.4567,9.38367,-0.785317,1.6071,9.9758,10.0543,9.58314,10.7611,8.79783,9.66168,8.16957,8.95489,6.52041,9.11195,9.50461,8.71929,11.625,8.64076,9.66168,9.89727,10.2114,10.3685,9.50461,9.11195,8.40517,7.46279,9.11195,9.19048,9.58314,9.74021,9.66168,9.89727,8.79783,8.09104,9.58314,7.54132,9.66168,9.9758,9.19048,10.6826,9.42608,8.56223,7.69838,9.11195,9.74021,10.0543,10.0543,11.5464,8.71929,9.11195,9.50461,10.2114,9.19048,10.8397
-45.2878,0.939195,0.808854,1,1,0,45.3683,9.29961,-0.794006,1.5862,9.89829,9.97769,9.50129,10.6923,8.70728,9.58069,8.07208,8.86608,6.40467,9.02489,9.42189,8.62788,11.5657,8.54848,9.58069,9.81889,10.1365,10.2953,9.42189,9.02489,8.31028,7.35747,9.02489,9.10429,9.50129,9.66009,9.58069,9.81889,8.70728,7.99268,9.50129,7.43687,9.58069,9.89829,9.10429,10.6129,9.34249,8.46908,7.59568,9.02489,9.66009,9.97769,9.97769,11.4863,8.62788,9.02489,9.42189,10.1365,9.10429,10.7717
-45.5594,0.997373,0.808854,2,3,0,45.7441,9.29791,-0.774054,1.64751,9.88155,9.95896,9.49452,10.6556,8.72047,9.57193,8.10123,8.87528,6.47571,9.03009,9.41712,8.64306,11.5071,8.56566,9.57193,9.80415,10.1138,10.2686,9.41712,9.03009,8.33344,7.40458,9.03009,9.1075,9.49452,9.64933,9.57193,9.80415,8.72047,8.02382,9.49452,7.48198,9.57193,9.88155,9.1075,10.5782,9.33971,8.48825,7.63679,9.03009,9.64933,9.95896,9.95896,11.4297,8.64306,9.03009,9.41712,10.1138,9.1075,10.733
-45.3082,0.902306,0.808854,6,91,0,47.8001,10.0332,-0.984469,1.61082,10.7755,10.8739,10.2833,11.76,9.29879,10.3817,8.51122,9.49568,6.44383,9.69258,10.1848,9.20034,12.8429,9.1019,10.3817,10.677,11.0708,11.2677,10.1848,9.69258,8.80656,7.62519,9.69258,9.79103,10.2833,10.4802,10.3817,10.677,9.29879,8.41277,10.2833,7.72364,10.3817,10.7755,9.79103,11.6615,10.0864,9.00345,7.92053,9.69258,10.4802,10.8739,10.8739,12.7444,9.20034,9.69258,10.1848,11.0708,9.79103,11.8584
-45.0893,0.877838,0.808854,2,3,0,47.1702,9.93385,-0.999069,1.34244,10.6871,10.7871,10.1876,11.6862,9.18854,10.2875,8.38929,9.38836,6.29124,9.58817,10.0877,9.08863,12.7852,8.98873,10.2875,10.5872,10.9869,11.1867,10.0877,9.58817,8.68901,7.49012,9.58817,9.68808,10.1876,10.3874,10.2875,10.5872,9.18854,8.28938,10.1876,7.59003,10.2875,10.6871,9.68808,11.5863,9.9878,8.88882,7.78985,9.58817,10.3874,10.7871,10.7871,12.6853,9.08863,9.58817,10.0877,10.9869,9.68808,11.7861
-44.9125,0.941044,0.808854,3,15,0,46.7281,9.63826,-1.12176,1.41836,10.4841,10.5962,9.92319,11.6058,8.80143,10.0354,7.90403,9.02578,5.54834,9.25014,9.81102,8.68926,12.8398,8.57708,10.0354,10.3719,10.8206,11.0449,9.81102,9.25014,8.24055,6.89445,9.25014,9.36231,9.92319,10.1475,10.0354,10.3719,8.80143,7.79185,9.92319,7.00662,10.0354,10.4841,9.36231,11.4937,9.69884,8.46491,7.23097,9.25014,10.1475,10.5962,10.5962,12.7276,8.68926,9.25014,9.81102,10.8206,9.36231,11.718
-45.7081,0.946942,0.808854,3,11,0,46.6937,9.54818,-0.633116,1.76866,10.0256,10.0889,9.70899,10.6587,9.07588,9.77231,8.56938,9.2025,7.23984,9.32912,9.64568,9.01257,11.3551,8.94925,9.77231,9.96224,10.2155,10.3421,9.64568,9.32912,8.75932,7.99958,9.32912,9.39244,9.70899,9.83562,9.77231,9.96224,9.07588,8.50607,9.70899,8.06289,9.77231,10.0256,9.39244,10.5954,9.58237,8.88594,8.18952,9.32912,9.83562,10.0889,10.0889,11.2918,9.01257,9.32912,9.64568,10.2155,9.39244,10.722
-47.089,0.863757,0.808854,2,3,0,48.3608,9.78067,-0.828471,1.96836,10.4053,10.4882,9.9911,11.2338,9.16263,10.0739,8.49985,9.32832,6.76006,9.49401,9.90825,9.07978,12.1451,8.99693,10.0739,10.3225,10.6539,10.8196,9.90825,9.49401,8.74839,7.75423,9.49401,9.57686,9.9911,10.1568,10.0739,10.3225,9.16263,8.417,9.9911,7.83707,10.0739,10.4053,9.57686,11.151,9.8254,8.91409,8.00277,9.49401,10.1568,10.4882,10.4882,12.0623,9.07978,9.49401,9.90825,10.6539,9.57686,11.3167
-44.696,0.981449,0.808854,5,39,0,47.7289,9.78654,-0.893172,1.26772,10.46,10.5493,10.0134,11.3532,9.12023,10.1027,8.40569,9.29886,6.53003,9.4775,9.92408,9.03091,12.3356,8.9416,10.1027,10.3707,10.7279,10.9066,9.92408,9.4775,8.67364,7.60184,9.4775,9.56682,10.0134,10.192,10.1027,10.3707,9.12023,8.31638,10.0134,7.69116,10.1027,10.46,9.56682,11.2638,9.83477,8.85228,7.86979,9.4775,10.192,10.5493,10.5493,12.2463,9.03091,9.4775,9.92408,10.7279,9.56682,11.4425
-45.4825,0.89548,0.808854,2,3,0,46.3185,9.75376,-1.10322,1.31233,10.5856,10.6959,10.034,11.6888,8.93076,10.1443,8.04818,9.1514,5.73143,9.37204,9.92365,8.82044,12.9023,8.71011,10.1443,10.4753,10.9165,11.1372,9.92365,9.37204,8.37915,7.05529,9.37204,9.48236,10.034,10.2546,10.1443,10.4753,8.93076,7.93786,10.034,7.16561,10.1443,10.5856,9.48236,11.5785,9.81333,8.59979,7.38626,9.37204,10.2546,10.6959,10.6959,12.792,8.82044,9.37204,9.92365,10.9165,9.48236,11.7991
-45.6289,0.96626,0.808854,5,55,0,47.1862,9.54541,-1.08293,1.30077,10.3619,10.4702,9.82048,11.4449,8.73754,9.92877,7.8712,8.95413,5.59704,9.17072,9.71218,8.62925,12.6361,8.52096,9.92877,10.2536,10.6868,10.9034,9.71218,9.17072,8.19608,6.89656,9.17072,9.27901,9.82048,10.0371,9.92877,10.2536,8.73754,7.7629,9.82048,7.00485,9.92877,10.3619,9.27901,11.3366,9.60389,8.41266,7.22144,9.17072,10.0371,10.4702,10.4702,12.5278,8.62925,9.17072,9.71218,10.6868,9.27901,11.5532
-43.99,1,0.808854,2,3,0,45.8996,9.71614,-0.869819,1.31926,10.372,10.459,9.93708,11.2418,9.06726,10.0241,8.3714,9.24122,6.54478,9.41519,9.8501,8.98028,12.1986,8.8933,10.0241,10.285,10.6329,10.8069,9.8501,9.41519,8.63235,7.58857,9.41519,9.50217,9.93708,10.111,10.0241,10.285,9.06726,8.28442,9.93708,7.67555,10.0241,10.372,9.50217,11.1548,9.76311,8.80631,7.84951,9.41519,10.111,10.459,10.459,12.1116,8.98028,9.41519,9.8501,10.6329,9.50217,11.3288
-43.8996,0.951428,0.808854,5,47,0,44.7133,9.5189,-0.936833,1.46451,10.2253,10.319,9.75686,11.1621,8.82002,9.85054,8.07056,9.00739,6.10321,9.19476,9.66317,8.72634,12.1926,8.63266,9.85054,10.1316,10.5063,10.6937,9.66317,9.19476,8.35161,7.22741,9.19476,9.28844,9.75686,9.94422,9.85054,10.1316,8.82002,7.97687,9.75686,7.32109,9.85054,10.2253,9.28844,11.0684,9.56949,8.53897,7.50846,9.19476,9.94422,10.319,10.319,12.0989,8.72634,9.19476,9.66317,10.5063,9.28844,11.2558
-43.5052,0.939376,0.808854,3,7,0,44.5166,9.61878,-0.881441,1.47143,10.2834,10.3715,9.84267,11.1648,8.96122,9.93081,8.25607,9.13751,6.40505,9.3138,9.75452,8.87308,12.1344,8.78494,9.93081,10.1952,10.5478,10.7241,9.75452,9.3138,8.5205,7.46277,9.3138,9.40194,9.84267,10.019,9.93081,10.1952,8.96122,8.16793,9.84267,7.55092,9.93081,10.2834,9.40194,11.0767,9.66638,8.69679,7.72721,9.3138,10.019,10.3715,10.3715,12.0463,8.87308,9.3138,9.75452,10.5478,9.40194,11.253
-43.8207,0.970158,0.808854,2,3,0,43.8707,9.52506,-0.907643,1.50196,10.2094,10.3002,9.75561,11.1171,8.84796,9.84637,8.12185,9.02949,6.2158,9.21102,9.66484,8.7572,12.1155,8.66643,9.84637,10.1187,10.4817,10.6632,9.66484,9.21102,8.39414,7.30497,9.21102,9.30178,9.75561,9.93713,9.84637,10.1187,8.84796,8.03108,9.75561,7.39574,9.84637,10.2094,9.30178,11.0263,9.57408,8.57567,7.57726,9.21102,9.93713,10.3002,10.3002,12.0247,8.7572,9.21102,9.66484,10.4817,9.30178,11.2078
-44.0415,0.978667,0.808854,2,3,0,44.3188,9.4809,-0.784914,1.52187,10.0727,10.1512,9.68027,10.8576,8.89536,9.75876,8.26743,9.05234,6.61911,9.20932,9.60178,8.81687,11.721,8.73837,9.75876,9.99424,10.3082,10.4652,9.60178,9.20932,8.5029,7.561,9.20932,9.28781,9.68027,9.83725,9.75876,9.99424,8.89536,8.18893,9.68027,7.63949,9.75876,10.0727,9.28781,10.7792,9.52329,8.65988,7.79648,9.20932,9.83725,10.1512,10.1512,11.6426,8.81687,9.20932,9.60178,10.3082,9.28781,10.9361
-45.3161,0.863503,0.808854,2,7,0,45.764,9.69199,-1.1044,1.68953,10.5247,10.6351,9.97251,11.6291,8.86811,10.0829,7.98459,9.08899,5.66535,9.30987,9.86207,8.75767,12.8439,8.64723,10.0829,10.4143,10.856,11.0769,9.86207,9.30987,8.31591,6.99063,9.30987,9.42031,9.97251,10.1934,10.0829,10.4143,8.86811,7.87415,9.97251,7.10107,10.0829,10.5247,9.42031,11.5187,9.75163,8.53679,7.32195,9.30987,10.1934,10.6351,10.6351,12.7335,8.75767,9.30987,9.86207,10.856,9.42031,11.7395
-44.1645,1,0.808854,2,3,0,45.6797,9.63066,-0.775486,1.6444,10.2154,10.2929,9.82763,10.9909,9.05214,9.90518,8.43176,9.20724,6.80324,9.36234,9.75008,8.9746,11.8439,8.89705,9.90518,10.1378,10.448,10.6031,9.75008,9.36234,8.6644,7.73382,9.36234,9.43989,9.82763,9.98273,9.90518,10.1378,9.05214,8.35421,9.82763,7.81137,9.90518,10.2154,9.43989,10.9133,9.67253,8.8195,7.96646,9.36234,9.98273,10.2929,10.2929,11.7663,8.9746,9.36234,9.75008,10.448,9.43989,11.0684
-44.0656,0.985361,0.808854,2,3,0,44.6275,9.82106,-0.792441,1.60766,10.4186,10.4978,10.0223,11.211,9.2299,10.1016,8.59595,9.38839,6.93182,9.54688,9.9431,9.15066,12.0827,9.07141,10.1016,10.3393,10.6563,10.8148,9.9431,9.54688,8.83368,7.88275,9.54688,9.62612,10.0223,10.1808,10.1016,10.3393,9.2299,8.5167,10.0223,7.962,10.1016,10.4186,9.62612,11.1318,9.86385,8.99217,8.12048,9.54688,10.1808,10.4978,10.4978,12.0034,9.15066,9.54688,9.9431,10.6563,9.62612,11.2902
-43.7106,0.988847,0.808854,2,7,0,44.4388,9.66188,-0.743772,1.52576,10.2227,10.2971,9.8508,10.9665,9.10703,9.92518,8.51201,9.25578,6.95009,9.40454,9.77643,9.03265,11.7846,8.95828,9.92518,10.1483,10.4458,10.5946,9.77643,9.40454,8.73514,7.84262,9.40454,9.47892,9.8508,9.99956,9.92518,10.1483,9.10703,8.43764,9.8508,7.91699,9.92518,10.2227,9.47892,10.8921,9.70205,8.8839,8.06575,9.40454,9.99956,10.2971,10.2971,11.7102,9.03265,9.40454,9.77643,10.4458,9.47892,11.0408
-43.9906,0.965046,0.808854,2,3,0,44.3092,9.62752,-0.980813,1.37677,10.3671,10.4651,9.87664,11.3479,8.89583,9.97473,8.11118,9.09199,6.05147,9.28816,9.77856,8.79775,12.4268,8.69967,9.97473,10.269,10.6613,10.8575,9.77856,9.28816,8.40542,7.22845,9.28816,9.38624,9.87664,10.0728,9.97473,10.269,8.89583,8.0131,9.87664,7.32653,9.97473,10.3671,9.38624,11.2498,9.68048,8.60159,7.52269,9.28816,10.0728,10.4651,10.4651,12.3287,8.79775,9.28816,9.77856,10.6613,9.38624,11.4459
-44.2119,0.938923,0.808854,5,43,0,45.0929,9.85185,-0.69366,1.52744,10.3749,10.4442,10.028,11.0685,9.33438,10.0974,8.77945,9.47311,7.32277,9.61184,9.95867,9.26501,11.8316,9.19565,10.0974,10.3055,10.583,10.7217,9.95867,9.61184,8.98755,8.15516,9.61184,9.68121,10.028,10.1668,10.0974,10.3055,9.33438,8.71009,10.028,8.22452,10.0974,10.3749,9.68121,10.9992,9.88931,9.12628,8.36326,9.61184,10.1668,10.4442,10.4442,11.7622,9.26501,9.61184,9.95867,10.583,9.68121,11.1379
-44.2713,0.991487,0.808854,4,19,0,44.5638,9.49988,-0.993909,1.43007,10.2493,10.3487,9.75233,11.2432,8.75843,9.85173,7.9633,8.95721,5.87609,9.15599,9.65294,8.65903,12.3365,8.55964,9.85173,10.1499,10.5475,10.7462,9.65294,9.15599,8.26147,7.06878,9.15599,9.25538,9.75233,9.95112,9.85173,10.1499,8.75843,7.86391,9.75233,7.16817,9.85173,10.2493,9.25538,11.1438,9.55355,8.46025,7.36695,9.15599,9.95112,10.3487,10.3487,12.2371,8.65903,9.15599,9.65294,10.5475,9.25538,11.3426
-44.9117,0.960121,0.808854,4,19,0,45.5,9.52223,-1.03039,1.65988,10.2991,10.4022,9.78394,11.3295,8.75356,9.88698,7.92925,8.95964,5.76544,9.16571,9.68091,8.65052,12.4629,8.54748,9.88698,10.1961,10.6083,10.8143,9.68091,9.16571,8.23837,7.0019,9.16571,9.26875,9.78394,9.99002,9.88698,10.1961,8.75356,7.82621,9.78394,7.10494,9.88698,10.2991,9.26875,11.2265,9.57787,8.44444,7.31102,9.16571,9.99002,10.4022,10.4022,12.3599,8.65052,9.16571,9.68091,10.6083,9.26875,11.4326
-45.1482,0.983738,0.808854,3,15,0,45.5723,9.86451,-0.644601,1.34554,10.3505,10.415,10.0282,10.9951,9.38364,10.0927,8.86796,9.51256,7.5143,9.64148,9.96378,9.31918,11.7042,9.25472,10.0927,10.2861,10.5439,10.6728,9.96378,9.64148,9.06134,8.28782,9.64148,9.70594,10.0282,10.1572,10.0927,10.2861,9.38364,8.8035,10.0282,8.35228,10.0927,10.3505,9.70594,10.9307,9.89932,9.19026,8.4812,9.64148,10.1572,10.415,10.415,11.6397,9.31918,9.64148,9.96378,10.5439,9.70594,11.0596
-47.0713,0.767551,0.808854,4,31,0,50.8769,9.9023,-0.533315,1.83692,10.3044,10.3577,10.0378,10.8377,9.50444,10.0911,9.07779,9.61111,7.95783,9.71777,9.98443,9.45111,11.4244,9.39778,10.0911,10.2511,10.4644,10.5711,9.98443,9.71777,9.23779,8.59781,9.71777,9.7711,10.0378,10.1444,10.0911,10.2511,9.50444,9.02446,10.0378,8.65114,10.0911,10.3044,9.7711,10.7844,9.9311,9.34445,8.7578,9.71777,10.1444,10.3577,10.3577,11.371,9.45111,9.71777,9.98443,10.4644,9.7711,10.8911
-47.5799,0.971205,0.808854,1,1,0,47.8116,9.98632,-0.50497,1.83395,10.3671,10.4176,10.1146,10.872,9.60961,10.1651,9.20563,9.7106,8.14519,9.8116,10.0641,9.55911,11.4275,9.50861,10.1651,10.3166,10.5186,10.6195,10.0641,9.8116,9.35712,8.75116,9.8116,9.86209,10.1146,10.2156,10.1651,10.3166,9.60961,9.15514,10.1146,8.80166,10.1651,10.3671,9.86209,10.8215,10.0136,9.45812,8.90265,9.8116,10.2156,10.4176,10.4176,11.377,9.55911,9.8116,10.0641,10.5186,9.86209,10.9225
-44.4964,0.966827,0.808854,3,15,0,47.1639,9.65569,-1.03292,1.34316,10.4345,10.5378,9.91805,11.4674,8.88514,10.0213,8.0588,9.09172,5.88968,9.2983,9.81476,8.78184,12.6036,8.67855,10.0213,10.3312,10.7444,10.951,9.81476,9.2983,8.36868,7.12918,9.2983,9.40159,9.91805,10.1246,10.0213,10.3312,8.88514,7.95551,9.91805,7.23247,10.0213,10.4345,9.40159,11.3641,9.71147,8.57526,7.43905,9.2983,10.1246,10.5378,10.5378,12.5003,8.78184,9.2983,9.81476,10.7444,9.40159,11.5707
-46.1172,0.761678,0.808854,2,3,0,47.715,9.52499,-0.676046,1.24221,10.0347,10.1023,9.6967,10.7108,9.02066,9.76431,8.47982,9.15587,7.06012,9.29107,9.6291,8.95305,11.4544,8.88545,9.76431,9.96712,10.2375,10.3727,9.6291,9.29107,8.68263,7.87138,9.29107,9.35868,9.6967,9.83191,9.76431,9.96712,9.02066,8.41222,9.6967,7.93898,9.76431,10.0347,9.35868,10.6432,9.56149,8.81784,8.07419,9.29107,9.83191,10.1023,10.1023,11.3868,8.95305,9.29107,9.6291,10.2375,9.35868,10.7784
-43.9935,1,0.808854,2,3,0,46.4113,9.90614,-0.826139,1.49007,10.5291,10.6117,10.116,11.3552,9.28984,10.1986,8.62893,9.45507,6.89404,9.6203,10.0334,9.20723,12.2639,9.12462,10.1986,10.4464,10.7769,10.9421,10.0334,9.6203,8.87678,7.88541,9.6203,9.70291,10.116,10.2812,10.1986,10.4464,9.28984,8.54632,10.116,7.96802,10.1986,10.5291,9.70291,11.2726,9.95076,9.042,8.13325,9.6203,10.2812,10.6117,10.6117,12.1813,9.20723,9.6203,10.0334,10.7769,9.70291,11.4378
-46.0572,0.750812,0.808854,2,3,0,46.6761,9.31187,-0.634204,1.65513,9.79006,9.85348,9.47295,10.4243,8.83875,9.53637,8.33139,8.96559,6.99956,9.09243,9.40953,8.77533,11.1219,8.71191,9.53637,9.72664,9.98032,10.1072,9.40953,9.09243,8.52165,7.7606,9.09243,9.15585,9.47295,9.59979,9.53637,9.72664,8.83875,8.26797,9.47295,7.82402,9.53637,9.79006,9.15585,10.3608,9.34611,8.64849,7.95086,9.09243,9.59979,9.85348,9.85348,11.0585,8.77533,9.09243,9.40953,9.98032,9.15585,10.4877
-45.1305,0.936374,0.808854,2,3,0,47.3399,9.47302,-0.875662,1.7355,10.1333,10.2208,9.69544,11.0089,8.81978,9.78301,8.11925,8.99491,6.28036,9.17004,9.60787,8.73221,11.9722,8.64464,9.78301,10.0457,10.396,10.5711,9.60787,9.17004,8.38195,7.33115,9.17004,9.25761,9.69544,9.87057,9.78301,10.0457,8.81978,8.03168,9.69544,7.41872,9.78301,10.1333,9.25761,10.9214,9.52031,8.55708,7.59385,9.17004,9.87057,10.2208,10.2208,11.8846,8.73221,9.17004,9.60787,10.396,9.25761,11.0965
-45.1365,0.978063,0.808854,2,7,0,46.2605,9.32451,-0.797555,1.42691,9.92587,10.0056,9.52709,10.7234,8.72953,9.60684,8.09149,8.88904,6.41662,9.04856,9.44733,8.64978,11.6007,8.57002,9.60684,9.84611,10.1651,10.3246,9.44733,9.04856,8.33076,7.37369,9.04856,9.12831,9.52709,9.6866,9.60684,9.84611,8.72953,8.01173,9.52709,7.45344,9.60684,9.92587,9.12831,10.6437,9.36758,8.49027,7.61296,9.04856,9.6866,10.0056,10.0056,11.521,8.64978,9.04856,9.44733,10.1651,9.12831,10.8032
-44.8174,1,0.808854,2,3,0,45.3627,9.37376,-0.731356,1.47897,9.9252,9.99834,9.55953,10.6566,8.82817,9.63266,8.24309,8.97444,6.70724,9.12071,9.48639,8.75504,11.4611,8.6819,9.63266,9.85207,10.1446,10.2909,9.48639,9.12071,8.46249,7.58487,9.12071,9.19385,9.55953,9.7058,9.63266,9.85207,8.82817,8.16995,9.55953,7.658,9.63266,9.9252,9.19385,10.5834,9.41326,8.60876,7.80427,9.12071,9.7058,9.99834,9.99834,11.3879,8.75504,9.12071,9.48639,10.1446,9.19385,10.7297
-44.2189,1,0.808854,2,3,0,45.1876,9.61356,-0.852133,1.66019,10.2561,10.3413,9.83,11.1082,8.97787,9.91522,8.29617,9.1483,6.50669,9.31873,9.74479,8.89266,12.0456,8.80745,9.91522,10.1709,10.5117,10.6821,9.74479,9.31873,8.55181,7.52925,9.31873,9.40394,9.83,10.0004,9.91522,10.1709,8.97787,8.21095,9.83,7.61446,9.91522,10.2561,9.40394,11.023,9.65958,8.72223,7.78489,9.31873,10.0004,10.3413,10.3413,11.9603,8.89266,9.31873,9.74479,10.5117,9.40394,11.1934
-43.8918,0.87572,0.808854,3,7,0,45.9057,9.71463,-0.842641,1.6138,10.35,10.4342,9.92866,11.1926,9.08602,10.0129,8.4119,9.25455,6.64236,9.42307,9.84439,9.00175,12.1195,8.91749,10.0129,10.2657,10.6028,10.7713,9.84439,9.42307,8.6647,7.65353,9.42307,9.50734,9.92866,10.0972,10.0129,10.2657,9.08602,8.32764,9.92866,7.73779,10.0129,10.35,9.50734,11.1084,9.76013,8.83322,7.90632,9.42307,10.0972,10.4342,10.4342,12.0353,9.00175,9.42307,9.84439,10.6028,9.50734,11.2769
-43.9994,0.973537,0.808854,2,3,0,44.634,9.8341,-0.893981,1.36249,10.5082,10.5976,10.0612,11.4021,9.16719,10.1506,8.452,9.34599,6.57465,9.52478,9.97177,9.07779,12.3855,8.98839,10.1506,10.4188,10.7764,10.9552,9.97177,9.52478,8.7202,7.64742,9.52478,9.61418,10.0612,10.24,10.1506,10.4188,9.16719,8.36261,10.0612,7.73682,10.1506,10.5082,9.61418,11.3127,9.88237,8.89899,7.91562,9.52478,10.24,10.5976,10.5976,12.2961,9.07779,9.52478,9.97177,10.7764,9.61418,11.4915
-43.8208,0.781666,0.808854,3,15,0,46.5266,9.51976,-0.804782,1.50621,10.1266,10.207,9.72417,10.9313,8.91939,9.80465,8.27556,9.08035,6.58552,9.2413,9.64369,8.83891,11.8166,8.75843,9.80465,10.0461,10.368,10.529,9.64369,9.2413,8.517,7.55126,9.2413,9.32178,9.72417,9.88513,9.80465,10.0461,8.91939,8.19509,9.72417,7.63174,9.80465,10.1266,9.32178,10.8509,9.56322,8.67796,7.79269,9.2413,9.88513,10.207,10.207,11.7361,8.83891,9.2413,9.64369,10.368,9.32178,11.0118
-43.9452,0.985621,0.808854,2,3,0,44.2622,9.81865,-0.957258,1.403,10.5404,10.6361,10.0618,11.4977,9.10454,10.1575,8.33873,9.29599,6.32849,9.48744,9.96607,9.00881,12.5507,8.91308,10.1575,10.4447,10.8276,11.0191,9.96607,9.48744,8.62591,7.4772,9.48744,9.58316,10.0618,10.2532,10.1575,10.4447,9.10454,8.243,10.0618,7.57292,10.1575,10.5404,9.58316,11.402,9.87034,8.81736,7.76437,9.48744,10.2532,10.6361,10.6361,12.4549,9.00881,9.48744,9.96607,10.8276,9.58316,11.5934
-43.6768,0.848929,0.808854,4,23,0,45.4891,9.81748,-0.902827,1.4762,10.4982,10.5885,10.0468,11.401,9.14397,10.1371,8.42171,9.32453,6.52577,9.5051,9.95651,9.05368,12.3941,8.9634,10.1371,10.4079,10.7691,10.9496,9.95651,9.5051,8.69255,7.60916,9.5051,9.59538,10.0468,10.2274,10.1371,10.4079,9.14397,8.33142,10.0468,7.69944,10.1371,10.4982,9.59538,11.3108,9.86623,8.87312,7.88001,9.5051,10.2274,10.5885,10.5885,12.3039,9.05368,9.5051,9.95651,10.7691,9.59538,11.4913
-43.9986,0.980458,0.808854,2,3,0,44.0292,9.90192,-0.890833,1.49715,10.5736,10.6627,10.1282,11.4644,9.23736,10.2173,8.52469,9.41552,6.65394,9.59369,10.0391,9.14827,12.4444,9.05919,10.2173,10.4845,10.8409,11.019,10.0391,9.59369,8.79194,7.72294,9.59369,9.68277,10.1282,10.3064,10.2173,10.4845,9.23736,8.43561,10.1282,7.81203,10.2173,10.5736,9.68277,11.3754,9.95002,8.97011,7.99019,9.59369,10.3064,10.6627,10.6627,12.3553,9.14827,9.59369,10.0391,10.8409,9.68277,11.5535
-45.1674,0.878747,0.808854,3,11,0,45.8533,9.49462,-0.626491,1.65783,9.96699,10.0296,9.65375,10.5935,9.02726,9.7164,8.52606,9.15255,7.21043,9.27785,9.5911,8.96461,11.2826,8.90196,9.7164,9.90434,10.1549,10.2802,9.5911,9.27785,8.71401,7.96222,9.27785,9.3405,9.65375,9.77904,9.7164,9.90434,9.02726,8.46341,9.65375,8.02487,9.7164,9.96699,9.3405,10.5308,9.52845,8.83931,8.15017,9.27785,9.77904,10.0296,10.0296,11.22,8.96461,9.27785,9.5911,10.1549,9.3405,10.6561
-45.5216,0.957613,0.808854,2,3,0,46.5014,9.37598,-0.867069,1.73177,10.0298,10.1165,9.59622,10.8968,8.72915,9.68293,8.03549,8.90256,6.21465,9.07598,9.50951,8.64244,11.8506,8.55574,9.68293,9.94305,10.2899,10.4633,9.50951,9.07598,8.29562,7.25513,9.07598,9.16268,9.59622,9.76963,9.68293,9.94305,8.72915,7.94879,9.59622,7.34184,9.68293,10.0298,9.16268,10.8101,9.42281,8.46903,7.51525,9.07598,9.76963,10.1165,10.1165,11.7639,8.64244,9.07598,9.50951,10.2899,9.16268,10.9835
-44.8031,0.996332,0.808854,2,3,0,46.1911,9.40315,-0.715023,1.58071,9.94227,10.0138,9.58476,10.6573,8.86974,9.65627,8.29772,9.01274,6.79617,9.15575,9.51326,8.79824,11.4438,8.72674,9.65627,9.87077,10.1568,10.2998,9.51326,9.15575,8.51223,7.6542,9.15575,9.22725,9.58476,9.72777,9.65627,9.87077,8.86974,8.22622,9.58476,7.7257,9.65627,9.94227,9.22725,10.5858,9.44176,8.65523,7.86871,9.15575,9.72777,10.0138,10.0138,11.3723,8.79824,9.15575,9.51326,10.1568,9.22725,10.7288
