# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = MedianAgeDivorce_2.data.R
# init = 2 (Default)
# random
#   seed = 592096645
# output
#   file = MedianAgeDivorce_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-45.05,0.99124,0.661934,3,7,0,46.0872,9.67515,-0.78432,1.76833,10.2665,10.345,9.87437,11.0508,9.09005,9.9528,8.46259,9.24691,6.81552,9.40377,9.79593,9.01161,11.9136,8.93318,9.9528,10.1881,10.5018,10.6587,9.79593,9.40377,8.69789,7.7567,9.40377,9.48221,9.87437,10.0312,9.9528,10.1881,9.09005,8.38416,9.87437,7.83513,9.9528,10.2665,9.48221,10.9724,9.7175,8.85475,7.992,9.40377,10.0312,10.345,10.345,11.8352,9.01161,9.40377,9.79593,10.5018,9.48221,11.1293
-44.4239,0.998298,0.661934,3,7,0,45.8129,9.62539,-0.799045,1.2866,10.2279,10.3078,9.82834,11.0269,9.0293,9.90825,8.39006,9.18911,6.71207,9.34892,9.74844,8.94939,11.9059,8.86949,9.90825,10.148,10.4676,10.6274,9.74844,9.34892,8.62978,7.67092,9.34892,9.42882,9.82834,9.98815,9.90825,10.148,9.0293,8.31016,9.82834,7.75083,9.90825,10.2279,9.42882,10.947,9.66853,8.78958,7.91063,9.34892,9.98815,10.3078,10.3078,11.826,8.94939,9.34892,9.74844,10.4676,9.42882,11.1068
-45.0735,0.90567,0.661934,3,7,0,45.897,10.0216,-0.791134,1.63149,10.6181,10.6973,10.2226,11.4093,9.43144,10.3017,8.79854,9.58967,7.13716,9.7479,10.1435,9.35233,12.2795,9.27322,10.3017,10.539,10.8555,11.0137,10.1435,9.7479,9.03588,8.08652,9.7479,9.82701,10.2226,10.3808,10.3017,10.539,9.43144,8.71942,10.2226,8.16563,10.3017,10.6181,9.82701,11.3302,10.0644,9.1941,8.32386,9.7479,10.3808,10.6973,10.6973,12.2004,9.35233,9.7479,10.1435,10.8555,9.82701,11.4884
-44.6799,0.988402,0.661934,3,7,0,46.5189,9.6065,-0.594138,1.47815,10.0545,10.1139,9.75741,10.6486,9.16327,9.81682,8.68796,9.2821,7.44027,9.40093,9.698,9.10386,11.3022,9.04444,9.81682,9.99507,10.2327,10.3515,9.698,9.40093,8.8662,8.15324,9.40093,9.46034,9.75741,9.87624,9.81682,9.99507,9.16327,8.62855,9.75741,8.21265,9.81682,10.0545,9.46034,10.5892,9.63858,8.98503,8.33148,9.40093,9.87624,10.1139,10.1139,11.2428,9.10386,9.40093,9.698,10.2327,9.46034,10.708
-44.8473,0.854269,0.661934,2,3,0,48.4219,9.68484,-0.783725,1.25249,10.2758,10.3541,9.88391,11.0595,9.10018,9.96228,8.4732,9.25693,6.82738,9.41367,9.80554,9.02181,11.9216,8.94344,9.96228,10.1974,10.5109,10.6676,9.80554,9.41367,8.70832,7.76785,9.41367,9.49205,9.88391,10.0407,9.96228,10.1974,9.10018,8.39483,9.88391,7.84622,9.96228,10.2758,9.49205,10.9811,9.72716,8.86507,8.00297,9.41367,10.0407,10.3541,10.3541,11.8432,9.02181,9.41367,9.80554,10.5109,9.49205,11.1379
-45.3206,0.967049,0.661934,2,3,0,45.6663,9.77078,-0.703878,1.25779,10.3015,10.3719,9.94957,11.0054,9.24569,10.02,8.68259,9.38647,7.20444,9.52724,9.87918,9.1753,11.7797,9.10491,10.02,10.2311,10.5127,10.6534,9.87918,9.52724,8.89375,8.0491,9.52724,9.59763,9.94957,10.0903,10.02,10.2311,9.24569,8.6122,9.94957,8.11948,10.02,10.3015,9.59763,10.935,9.80879,9.03453,8.26026,9.52724,10.0903,10.3719,10.3719,11.7093,9.1753,9.52724,9.87918,10.5127,9.59763,11.0758
-45.7062,0.995933,0.661934,3,7,0,46.1992,9.51428,-1.04679,1.75759,10.3036,10.4082,9.78017,11.3504,8.73337,9.88485,7.89594,8.94273,5.69767,9.15209,9.67549,8.62869,12.5018,8.52401,9.88485,10.1989,10.6176,10.827,9.67549,9.15209,8.20998,6.95382,9.15209,9.25677,9.78017,9.98953,9.88485,10.1989,8.73337,7.79126,9.78017,7.0585,9.88485,10.3036,9.25677,11.2457,9.57081,8.41933,7.26786,9.15209,9.98953,10.4082,10.4082,12.3972,8.62869,9.15209,9.67549,10.6176,9.25677,11.455
-45.3384,0.962452,0.661934,3,7,0,48.1319,9.83121,-0.625043,1.3293,10.3025,10.365,9.98997,10.9275,9.36493,10.0525,8.86489,9.48994,7.5523,9.61494,9.92747,9.30242,11.6151,9.23992,10.0525,10.24,10.49,10.615,9.92747,9.61494,9.05241,8.30235,9.61494,9.67745,9.98997,10.115,10.0525,10.24,9.36493,8.80239,9.98997,8.36486,10.0525,10.3025,9.67745,10.865,9.86496,9.17741,8.48987,9.61494,10.115,10.365,10.365,11.5526,9.30242,9.61494,9.92747,10.49,9.67745,10.99
-45.668,1,0.661934,3,7,0,46.4726,9.5295,-0.982137,1.79165,10.27,10.3682,9.77896,11.2522,8.79682,9.87717,8.01112,8.99325,5.94863,9.18968,9.68075,8.69861,12.3325,8.6004,9.87717,10.1718,10.5647,10.7611,9.68075,9.18968,8.30576,7.12719,9.18968,9.28789,9.77896,9.97539,9.87717,10.1718,8.79682,7.9129,9.77896,7.22541,9.87717,10.27,9.28789,11.154,9.58253,8.50218,7.42183,9.18968,9.97539,10.3682,10.3682,12.2343,8.69861,9.18968,9.68075,10.5647,9.28789,11.3504
-46.0173,0.993181,0.661934,3,7,0,46.8608,9.83013,-0.736399,1.21626,10.3854,10.459,10.0172,11.1218,9.28077,10.0908,8.69165,9.42805,7.14522,9.57533,9.94353,9.20713,11.9318,9.13349,10.0908,10.3117,10.6063,10.7536,9.94353,9.57533,8.91257,8.0289,9.57533,9.64897,10.0172,10.1645,10.0908,10.3117,9.28077,8.61802,10.0172,8.10254,10.0908,10.3854,9.64897,11.0481,9.86989,9.05985,8.24982,9.57533,10.1645,10.459,10.459,11.8582,9.20713,9.57533,9.94353,10.6063,9.64897,11.1954
-44.359,0.942505,0.661934,2,3,0,47.0052,9.67602,-0.664372,1.37344,10.177,10.2434,9.84477,10.8413,9.1804,9.91121,8.6489,9.31327,7.25372,9.44615,9.77833,9.11396,11.5721,9.04752,9.91121,10.1105,10.3763,10.5091,9.77833,9.44615,8.84821,8.05096,9.44615,9.51258,9.84477,9.97764,9.91121,10.1105,9.1804,8.58246,9.84477,8.1174,9.91121,10.177,9.51258,10.7749,9.71189,8.98108,8.25028,9.44615,9.97764,10.2434,10.2434,11.5057,9.11396,9.44615,9.77833,10.3763,9.51258,10.9078
-43.835,0.998842,0.661934,2,7,0,44.651,9.85879,-0.795387,1.45038,10.4585,10.5381,10.0608,11.2539,9.26543,10.1404,8.62912,9.42451,6.95881,9.58359,9.98128,9.1859,12.1288,9.10636,10.1404,10.379,10.6971,10.8562,9.98128,9.58359,8.86774,7.91328,9.58359,9.66313,10.0608,10.2199,10.1404,10.379,9.26543,8.54959,10.0608,7.99281,10.1404,10.4585,9.66313,11.1744,9.90174,9.02682,8.15189,9.58359,10.2199,10.5381,10.5381,12.0493,9.1859,9.58359,9.98128,10.6971,9.66313,11.3334
-44.0371,0.985296,0.661934,2,7,0,44.3411,9.88174,-0.886651,1.55845,10.5503,10.6389,10.107,11.4369,9.2203,10.1956,8.51098,9.39763,6.64901,9.57496,10.0183,9.13163,12.4122,9.04297,10.1956,10.4616,10.8163,10.9936,10.0183,9.57496,8.77697,7.71299,9.57496,9.66362,10.107,10.2843,10.1956,10.4616,9.2203,8.42231,10.107,7.80166,10.1956,10.5503,9.66362,11.3483,9.92962,8.9543,7.97899,9.57496,10.2843,10.6389,10.6389,12.3236,9.13163,9.57496,10.0183,10.8163,9.66362,11.5256
-44.2542,0.978795,0.661934,3,7,0,44.9046,9.8102,-0.658978,1.49042,10.3071,10.373,9.97758,10.966,9.3186,10.0435,8.79141,9.45039,7.40756,9.58219,9.91168,9.2527,11.6909,9.1868,10.0435,10.2412,10.5048,10.6366,9.91168,9.58219,8.98911,8.19833,9.58219,9.64809,9.97758,10.1094,10.0435,10.2412,9.3186,8.72552,9.97758,8.26423,10.0435,10.3071,9.64809,10.9001,9.84578,9.1209,8.39603,9.58219,10.1094,10.373,10.373,11.625,9.2527,9.58219,9.91168,10.5048,9.64809,11.0319
-44.5288,0.979359,0.661934,3,7,0,45.3476,9.56878,-0.967985,1.3122,10.2986,10.3954,9.81464,11.2666,8.84666,9.91144,8.07227,9.04026,6.0395,9.23385,9.71785,8.74986,12.3314,8.65306,9.91144,10.2018,10.589,10.7826,9.71785,9.23385,8.36267,7.20109,9.23385,9.33065,9.81464,10.0082,9.91144,10.2018,8.84666,7.97547,9.81464,7.29788,9.91144,10.2986,9.33065,11.1698,9.62105,8.55626,7.49148,9.23385,10.0082,10.3954,10.3954,12.2346,8.74986,9.23385,9.71785,10.589,9.33065,11.3634
-45.3059,0.90844,0.661934,3,7,0,46.4481,9.9921,-0.63092,1.52773,10.4678,10.5309,10.1524,11.0987,9.52143,10.2154,9.0167,9.64762,7.69177,9.7738,10.0893,9.45834,11.7927,9.39525,10.2154,10.4047,10.6571,10.7833,10.0893,9.7738,9.20597,8.44887,9.7738,9.83689,10.1524,10.2785,10.2154,10.4047,9.52143,8.95361,10.1524,8.51196,10.2154,10.4678,9.83689,11.0356,10.0262,9.33216,8.63815,9.7738,10.2785,10.5309,10.5309,11.7297,9.45834,9.7738,10.0893,10.6571,9.83689,11.1618
-44.7107,0.862203,0.661934,3,7,0,48.4723,9.6739,-1.09316,1.39181,10.4981,10.6075,9.95157,11.5913,8.8584,10.0609,7.98387,9.07703,5.68823,9.29567,9.84225,8.74909,12.7938,8.63977,10.0609,10.3888,10.8261,11.0447,9.84225,9.29567,8.31182,7.00003,9.29567,9.40498,9.95157,10.1702,10.0609,10.3888,8.8584,7.87456,9.95157,7.10934,10.0609,10.4981,9.40498,11.482,9.73293,8.53045,7.32797,9.29567,10.1702,10.6075,10.6075,12.6845,8.74909,9.29567,9.84225,10.8261,9.40498,11.7006
-44.416,0.982732,0.661934,3,7,0,46.0141,9.75742,-0.93854,1.67172,10.4651,10.5589,9.99581,11.4036,9.05727,10.0897,8.30644,9.24498,6.33551,9.43269,9.90196,8.96342,12.436,8.86956,10.0897,10.3712,10.7466,10.9343,9.90196,9.43269,8.588,7.46175,9.43269,9.52654,9.99581,10.1835,10.0897,10.3712,9.05727,8.21258,9.99581,7.55561,10.0897,10.4651,9.52654,11.3098,9.8081,8.77571,7.74331,9.43269,10.1835,10.5589,10.5589,12.3422,8.96342,9.43269,9.90196,10.7466,9.52654,11.4975
-44.2401,0.995818,0.661934,3,7,0,44.7919,9.60612,-0.980987,1.61641,10.3458,10.4439,9.85529,11.3268,8.8743,9.95339,8.08952,9.0705,6.02944,9.2667,9.75719,8.77621,12.4059,8.67811,9.95339,10.2477,10.6401,10.8363,9.75719,9.2667,8.38381,7.20663,9.2667,9.3648,9.85529,10.0515,9.95339,10.2477,8.8743,7.99142,9.85529,7.30473,9.95339,10.3458,9.3648,11.2287,9.65909,8.58001,7.50092,9.2667,10.0515,10.4439,10.4439,12.3078,8.77621,9.2667,9.75719,10.6401,9.3648,11.4249
-43.9921,0.97091,0.661934,3,7,0,45.2664,9.69582,-0.673478,1.48231,10.2036,10.271,9.86688,10.8771,9.19341,9.93423,8.65462,9.3281,7.24032,9.4628,9.79954,9.12606,11.6179,9.05871,9.93423,10.1363,10.4057,10.5404,9.79954,9.4628,8.85667,8.04849,9.4628,9.53015,9.86688,10.0016,9.93423,10.1363,9.19341,8.58728,9.86688,8.11584,9.93423,10.2036,9.53015,10.8098,9.73219,8.99136,8.25054,9.4628,10.0016,10.271,10.271,11.5506,9.12606,9.4628,9.79954,10.4057,9.53015,10.9444
-45.6024,0.844737,0.661934,2,3,0,46.151,9.51602,-0.55464,1.40872,9.93422,9.98969,9.6569,10.4889,9.10226,9.71237,8.65855,9.21319,7.49381,9.32412,9.60144,9.0468,11.099,8.99133,9.71237,9.87876,10.1006,10.2115,9.60144,9.32412,8.82494,8.15937,9.32412,9.37958,9.6569,9.76783,9.71237,9.87876,9.10226,8.60309,9.6569,8.21484,9.71237,9.93422,9.37958,10.4334,9.54597,8.93587,8.32577,9.32412,9.76783,9.98969,9.98969,11.0435,9.0468,9.32412,9.60144,10.1006,9.37958,10.5443
-44.2417,1,0.661934,2,3,0,45.9383,9.68528,-0.757658,1.65529,10.2566,10.3323,9.87772,11.0142,9.12007,9.95349,8.51394,9.2716,6.92286,9.42313,9.80196,9.0443,11.8476,8.96853,9.95349,10.1808,10.4838,10.6354,9.80196,9.42313,8.74124,7.83205,9.42313,9.4989,9.87772,10.0293,9.95349,10.1808,9.12007,8.43817,9.87772,7.90781,9.95349,10.2566,9.4989,10.9384,9.72619,8.89277,8.05935,9.42313,10.0293,10.3323,10.3323,11.7719,9.0443,9.42313,9.80196,10.4838,9.4989,11.09
-43.9611,0.962179,0.661934,2,3,0,45.0223,9.63781,-0.894958,1.6165,10.3126,10.4021,9.86513,11.2076,8.97017,9.95463,8.25421,9.14916,6.3748,9.32816,9.77563,8.88068,12.192,8.79118,9.95463,10.2231,10.5811,10.7601,9.77563,9.32816,8.52269,7.44874,9.32816,9.41765,9.86513,10.0441,9.95463,10.2231,8.97017,8.16471,9.86513,7.53824,9.95463,10.3126,9.41765,11.1181,9.68614,8.70169,7.71723,9.32816,10.0441,10.4021,10.4021,12.1025,8.88068,9.32816,9.77563,10.5811,9.41765,11.2971
-43.5804,0.987193,0.661934,2,3,0,44.2632,9.62141,-0.912198,1.49926,10.3092,10.4004,9.85311,11.2214,8.94091,9.94433,8.21116,9.12335,6.29554,9.30579,9.76189,8.8497,12.2248,8.75848,9.94433,10.218,10.5829,10.7653,9.76189,9.30579,8.48482,7.39018,9.30579,9.39701,9.85311,10.0356,9.94433,10.218,8.94091,8.11994,9.85311,7.4814,9.94433,10.3092,9.39701,11.1302,9.67067,8.66726,7.66384,9.30579,10.0356,10.4004,10.4004,12.1336,8.8497,9.30579,9.76189,10.5829,9.39701,11.3126
-43.8125,0.970488,0.661934,3,7,0,44.2,9.63863,-0.851349,1.34554,10.2805,10.3657,9.85487,11.1319,9.00352,9.94001,8.32245,9.17379,6.53461,9.34406,9.76974,8.91839,12.0684,8.83326,9.94001,10.1954,10.536,10.7062,9.76974,9.34406,8.57785,7.55623,9.34406,9.4292,9.85487,10.0251,9.94001,10.1954,9.00352,8.23731,9.85487,7.64137,9.94001,10.2805,9.4292,11.0468,9.6846,8.74812,7.81164,9.34406,10.0251,10.3657,10.3657,11.9832,8.91839,9.34406,9.76974,10.536,9.4292,11.217
-44.1506,0.96531,0.661934,2,3,0,44.4201,9.80422,-0.837204,1.32201,10.4355,10.5192,10.0169,11.2727,9.17966,10.1006,8.5099,9.3471,6.75177,9.51455,9.93315,9.09594,12.1936,9.01222,10.1006,10.3518,10.6866,10.8541,9.93315,9.51455,8.76106,7.75642,9.51455,9.59827,10.0169,10.1843,10.1006,10.3518,9.17966,8.42618,10.0169,7.84014,10.1006,10.4355,9.59827,11.189,9.84943,8.9285,8.00758,9.51455,10.1843,10.5192,10.5192,12.1099,9.09594,9.51455,9.93315,10.6866,9.59827,11.3564
-43.9651,0.984747,0.661934,3,7,0,44.7044,9.84818,-0.736733,1.46166,10.4037,10.4774,10.0353,11.1404,9.29858,10.109,8.70919,9.44593,7.16205,9.59327,9.96164,9.22491,11.9508,9.15123,10.109,10.33,10.6247,10.772,9.96164,9.59327,8.93021,8.04613,9.59327,9.66695,10.0353,10.1827,10.109,10.33,9.29858,8.63552,10.0353,8.11981,10.109,10.4037,9.66695,11.0667,9.88797,9.07756,8.26715,9.59327,10.1827,10.4774,10.4774,11.8771,9.22491,9.59327,9.96164,10.6247,9.66695,11.2141
-44.4036,0.955392,0.661934,3,7,0,45.0338,9.52946,-0.995088,1.60106,10.2798,10.3793,9.78221,11.2748,8.78712,9.88172,7.99105,8.98614,5.90137,9.18516,9.6827,8.68762,12.3694,8.58811,9.88172,10.1802,10.5783,10.7773,9.6827,9.18516,8.28958,7.09548,9.18516,9.28467,9.78221,9.98123,9.88172,10.1802,8.78712,7.89155,9.78221,7.19498,9.88172,10.2798,9.28467,11.1753,9.5832,8.4886,7.394,9.18516,9.98123,10.3793,10.3793,12.2699,8.68762,9.18516,9.6827,10.5783,9.28467,11.3744
-44.1588,0.994436,0.661934,2,7,0,44.7305,9.64751,-0.936489,1.63705,10.3536,10.4473,9.88538,11.2901,8.94889,9.97903,8.1997,9.13619,6.23307,9.32349,9.79173,8.85524,12.3202,8.76159,9.97903,10.26,10.6346,10.8219,9.79173,9.32349,8.48065,7.35686,9.32349,9.41713,9.88538,10.0727,9.97903,10.26,8.94889,8.10605,9.88538,7.45051,9.97903,10.3536,9.41713,11.1965,9.69808,8.66794,7.63781,9.32349,10.0727,10.4473,10.4473,12.2266,8.85524,9.32349,9.79173,10.6346,9.41713,11.3838
-45.0009,0.970205,0.661934,3,7,0,45.4105,9.6193,-0.793689,1.75976,10.2177,10.2971,9.8209,11.0114,9.02721,9.90027,8.39226,9.18595,6.72551,9.34469,9.74153,8.94784,11.8845,8.86847,9.90027,10.1384,10.4559,10.6146,9.74153,9.34469,8.63036,7.67794,9.34469,9.42405,9.8209,9.97964,9.90027,10.1384,9.02721,8.31289,9.8209,7.75731,9.90027,10.2177,9.42405,10.9321,9.66216,8.7891,7.91604,9.34469,9.97964,10.2971,10.2971,11.8051,8.94784,9.34469,9.74153,10.4559,9.42405,11.0908
-43.7849,0.844193,0.661934,2,3,0,48.5846,9.61941,-0.739177,1.41532,10.1767,10.2507,9.80716,10.9159,9.06798,9.88108,8.47664,9.21582,6.92437,9.36365,9.73324,8.99407,11.729,8.92015,9.88108,10.1028,10.3985,10.5463,9.73324,9.36365,8.69839,7.81138,9.36365,9.43757,9.80716,9.95499,9.88108,10.1028,9.06798,8.40272,9.80716,7.8853,9.88108,10.1767,9.43757,10.842,9.65932,8.84623,8.03314,9.36365,9.95499,10.2507,10.2507,11.6551,8.99407,9.36365,9.73324,10.3985,9.43757,10.9898
-43.4406,0.988562,0.661934,3,7,0,44.0335,9.7028,-0.828724,1.46322,10.3277,10.4105,9.9133,11.1564,9.08457,9.99617,8.42159,9.25032,6.68127,9.41606,9.83042,9.0017,12.068,8.91883,9.99617,10.2448,10.5763,10.742,9.83042,9.41606,8.67021,7.67574,9.41606,9.49893,9.9133,10.079,9.99617,10.2448,9.08457,8.33872,9.9133,7.75861,9.99617,10.3277,9.49893,11.0735,9.74755,8.83595,7.92436,9.41606,10.079,10.4105,10.4105,11.9851,9.0017,9.41606,9.83042,10.5763,9.49893,11.2393
-44.8523,0.732299,0.661934,2,3,0,46.7062,10.0184,-0.866357,1.59134,10.6716,10.7582,10.2384,11.538,9.37207,10.3251,8.67899,9.54535,6.85964,9.71862,10.1518,9.28544,12.491,9.1988,10.3251,10.585,10.9315,11.1048,10.1518,9.71862,8.9389,7.89927,9.71862,9.80525,10.2384,10.4117,10.3251,10.585,9.37207,8.59235,10.2384,7.9859,10.3251,10.6716,9.80525,11.4513,10.0652,9.11217,8.15917,9.71862,10.4117,10.7582,10.7582,12.4043,9.28544,9.71862,10.1518,10.9315,9.80525,11.6246
-44.2902,0.99432,0.661934,2,3,0,45.1333,9.8983,-0.922795,1.59,10.5941,10.6864,10.1327,11.5169,9.20989,10.225,8.47166,9.39445,6.53379,9.57901,10.0404,9.11761,12.532,9.02533,10.225,10.5018,10.8709,11.0555,10.0404,9.57901,8.7485,7.64114,9.57901,9.67129,10.1327,10.3172,10.225,10.5018,9.20989,8.37938,10.1327,7.73342,10.225,10.5941,9.67129,11.4246,9.94813,8.93305,7.91798,9.57901,10.3172,10.6864,10.6864,12.4397,9.11761,9.57901,10.0404,10.8709,9.67129,11.6092
-44.8308,0.909924,0.661934,3,7,0,46.031,9.33954,-0.820862,1.51567,9.95847,10.0406,9.54804,10.7793,8.72718,9.63013,8.07049,8.89135,6.34668,9.05552,9.46595,8.64509,11.6823,8.56301,9.63013,9.87638,10.2047,10.3689,9.46595,9.05552,8.31675,7.33171,9.05552,9.13761,9.54804,9.71221,9.63013,9.87638,8.72718,7.9884,9.54804,7.4138,9.63013,9.95847,9.13761,10.6972,9.38387,8.48092,7.57797,9.05552,9.71221,10.0406,10.0406,11.6002,8.64509,9.05552,9.46595,10.2047,9.13761,10.8614
-45.8886,0.91566,0.661934,3,7,0,46.9354,9.45836,-0.618598,1.32683,9.92478,9.98664,9.61548,10.5434,8.99689,9.67734,8.50201,9.12061,7.20295,9.24432,9.55362,8.93503,11.2238,8.87317,9.67734,9.86292,10.1104,10.2341,9.55362,9.24432,8.68759,7.94527,9.24432,9.30618,9.61548,9.7392,9.67734,9.86292,8.99689,8.44015,9.61548,8.00713,9.67734,9.92478,9.30618,10.4815,9.49176,8.81131,8.13085,9.24432,9.7392,9.98664,9.98664,11.162,8.93503,9.24432,9.55362,10.1104,9.30618,10.6052
-43.6828,1,0.661934,2,3,0,45.8646,9.73454,-0.962371,1.46699,10.4602,10.5564,9.97898,11.4225,9.01661,10.0752,8.24672,9.20909,6.22574,9.40156,9.88275,8.92038,12.4811,8.82414,10.0752,10.3639,10.7489,10.9414,9.88275,9.40156,8.53543,7.38058,9.40156,9.4978,9.97898,10.1715,10.0752,10.3639,9.01661,8.15048,9.97898,7.47682,10.0752,10.4602,9.4978,11.3263,9.78651,8.7279,7.66929,9.40156,10.1715,10.5564,10.5564,12.3849,8.92038,9.40156,9.88275,10.7489,9.4978,11.5188
-44.6996,0.904227,0.661934,2,7,0,45.2379,9.61938,-0.665649,1.66644,10.1213,10.1878,9.78845,10.7869,9.1228,9.85502,8.59028,9.25593,7.19242,9.38906,9.72189,9.05624,11.5191,8.98967,9.85502,10.0547,10.321,10.4541,9.72189,9.38906,8.78998,7.9912,9.38906,9.45563,9.78845,9.92158,9.85502,10.0547,9.1228,8.52372,9.78845,8.05776,9.85502,10.1213,9.45563,10.7204,9.65532,8.92311,8.19089,9.38906,9.92158,10.1878,10.1878,11.4526,9.05624,9.38906,9.72189,10.321,9.45563,10.8535
-43.6907,0.91841,0.661934,3,7,0,46.7995,9.61268,-0.912257,1.39225,10.3005,10.3917,9.84439,11.2128,8.93213,9.93562,8.20233,9.11459,6.28659,9.29704,9.75317,8.84091,12.2163,8.74968,9.93562,10.2093,10.5742,10.7566,9.75317,9.29704,8.47601,7.3813,9.29704,9.38826,9.84439,10.0268,9.93562,10.2093,8.93213,8.1111,9.84439,7.47252,9.93562,10.3005,9.38826,11.1216,9.66194,8.65846,7.65498,9.29704,10.0268,10.3917,10.3917,12.125,8.84091,9.29704,9.75317,10.5742,9.38826,11.304
-43.6107,0.996862,0.661934,3,7,0,43.8312,9.5959,-0.803902,1.51033,10.202,10.2824,9.80009,11.0059,8.99619,9.88048,8.35307,9.15697,6.66488,9.31775,9.7197,8.9158,11.8902,8.83541,9.88048,10.1217,10.4432,10.604,9.7197,9.31775,8.59424,7.62956,9.31775,9.39814,9.80009,9.96087,9.88048,10.1217,8.99619,8.27268,9.80009,7.70995,9.88048,10.202,9.39814,10.9256,9.63931,8.75502,7.87073,9.31775,9.96087,10.2824,10.2824,11.8098,8.9158,9.31775,9.7197,10.4432,9.39814,11.0863
-44.0806,0.841193,0.661934,1,3,0,46.0334,9.87475,-0.959935,1.44068,10.5985,10.6945,10.1186,11.5585,9.15864,10.2146,8.39069,9.35062,6.37482,9.54261,10.0226,9.06264,12.6144,8.96665,10.2146,10.5025,10.8865,11.0785,10.0226,9.54261,8.67867,7.52674,9.54261,9.6386,10.1186,10.3106,10.2146,10.5025,9.15864,8.29469,10.1186,7.62274,10.2146,10.5985,9.6386,11.4625,9.92658,8.87065,7.81473,9.54261,10.3106,10.6945,10.6945,12.5184,9.06264,9.54261,10.0226,10.8865,9.6386,11.6545
-43.706,0.892611,0.661934,2,3,0,45.4919,9.68047,-0.817382,1.36252,10.2968,10.3785,9.88809,11.1142,9.0707,9.96982,8.4168,9.23418,6.7003,9.39766,9.80635,8.98897,12.0133,8.90723,9.96982,10.215,10.542,10.7055,9.80635,9.39766,8.66201,7.68116,9.39766,9.4794,9.88809,10.0516,9.96982,10.215,9.0707,8.33506,9.88809,7.76289,9.96982,10.2968,9.4794,11.0324,9.72461,8.82549,7.92637,9.39766,10.0516,10.3785,10.3785,11.9315,8.98897,9.39766,9.80635,10.542,9.4794,11.1959
-45.7752,0.794681,0.661934,2,3,0,46.2088,9.48758,-0.560123,1.39293,9.90991,9.96593,9.62985,10.47,9.06973,9.68587,8.62163,9.18176,7.44537,9.29378,9.57384,9.01372,11.0862,8.95771,9.68587,9.8539,10.078,10.19,9.57384,9.29378,8.78967,8.11752,9.29378,9.34979,9.62985,9.74188,9.68587,9.8539,9.06973,8.56562,9.62985,8.17353,9.68587,9.90991,9.34979,10.414,9.51783,8.90169,8.28556,9.29378,9.74188,9.96593,9.96593,11.0302,9.01372,9.29378,9.57384,10.078,9.34979,10.526
-43.7239,1,0.661934,2,3,0,45.6716,9.56553,-0.800343,1.52743,10.169,10.249,9.76881,10.9693,8.96847,9.84885,8.3282,9.12854,6.64748,9.28861,9.68878,8.88844,11.8497,8.8084,9.84885,10.089,10.4091,10.5692,9.68878,9.28861,8.5683,7.60789,9.28861,9.36864,9.76881,9.92888,9.84885,10.089,8.96847,8.24816,9.76881,7.68792,9.84885,10.169,9.36864,10.8893,9.60874,8.72837,7.84799,9.28861,9.92888,10.249,10.249,11.7697,8.88844,9.28861,9.68878,10.4091,9.36864,11.0494
-44.1434,0.9282,0.661934,2,3,0,44.7672,9.57195,-0.696693,1.56267,10.0973,10.1669,9.74891,10.7939,9.05221,9.81858,8.49486,9.19155,7.0318,9.33089,9.67924,8.98254,11.5603,8.91288,9.81858,10.0276,10.3063,10.4456,9.67924,9.33089,8.70387,7.86784,9.33089,9.40056,9.74891,9.88825,9.81858,10.0276,9.05221,8.42519,9.74891,7.9375,9.81858,10.0973,9.40056,10.7243,9.60957,8.84321,8.07684,9.33089,9.88825,10.1669,10.1669,11.4906,8.98254,9.33089,9.67924,10.3063,9.40056,10.8636
