# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = MedianAgeDivorce_3.data.R
# init = 2 (Default)
# random
#   seed = 592096651
# output
#   file = MedianAgeDivorce_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-44.4432,0.978812,0.842559,3,11,0,45.661,9.77682,-0.691919,1.63871,10.2985,10.3677,9.95257,10.9904,9.26065,10.0218,8.70711,9.39903,7.25408,9.53742,9.88338,9.19146,11.7516,9.12226,10.0218,10.2293,10.5061,10.6445,9.88338,9.53742,8.91469,8.08439,9.53742,9.60661,9.95257,10.091,10.0218,10.2293,9.26065,8.63792,9.95257,8.15358,10.0218,10.2985,9.60661,10.9213,9.81418,9.05307,8.29196,9.53742,10.091,10.3677,10.3677,11.6824,9.19146,9.53742,9.88338,10.5061,9.60661,11.0596
-43.7988,0.894062,0.842559,2,3,0,45.9752,9.68358,-0.774856,1.5805,10.2678,10.3453,9.8804,11.0427,9.10554,9.95788,8.48566,9.26051,6.85846,9.41548,9.80291,9.02806,11.895,8.95057,9.95788,10.1903,10.5003,10.6553,9.80291,9.41548,8.71811,7.78829,9.41548,9.49297,9.8804,10.0354,9.95788,10.1903,9.10554,8.40817,9.8804,7.86577,9.95788,10.2678,9.49297,10.9652,9.72543,8.87308,8.02074,9.41548,10.0354,10.3453,10.3453,11.8175,9.02806,9.41548,9.80291,10.5003,9.49297,11.1202
-43.8347,0.96685,0.842559,3,11,0,44.3378,9.76402,-0.90353,1.35776,10.4453,10.5356,9.99352,11.3488,9.08999,10.0839,8.36717,9.2707,6.46975,9.4514,9.90317,8.99964,12.3427,8.90929,10.0839,10.3549,10.7163,10.8971,9.90317,9.4514,8.63823,7.55399,9.4514,9.54176,9.99352,10.1742,10.0839,10.3549,9.08999,8.27681,9.99352,7.64434,10.0839,10.4453,9.54176,11.2585,9.81282,8.81893,7.82505,9.4514,10.1742,10.5356,10.5356,12.2523,8.99964,9.4514,9.90317,10.7163,9.54176,11.4392
-43.8112,0.985969,0.842559,3,11,0,44.2077,9.60996,-0.736223,1.41681,10.1651,10.2387,9.79696,10.9013,9.06074,9.87059,8.47176,9.20798,6.92569,9.35523,9.72334,8.98712,11.7111,8.9135,9.87059,10.0915,10.3859,10.5332,9.72334,9.35523,8.69263,7.80916,9.35523,9.42885,9.79696,9.94421,9.87059,10.0915,9.06074,8.39814,9.79696,7.88278,9.87059,10.1651,9.42885,10.8277,9.64972,8.83987,8.03003,9.35523,9.94421,10.2387,10.2387,11.6375,8.98712,9.35523,9.72334,10.3859,9.42885,10.9749
-43.687,1,0.842559,2,3,0,43.9144,9.55585,-0.804958,1.44273,10.1628,10.2433,9.76031,10.9677,8.95535,9.8408,8.31138,9.11634,6.62097,9.27733,9.67981,8.87485,11.8532,8.79436,9.8408,10.0823,10.4043,10.5653,9.67981,9.27733,8.55287,7.58692,9.27733,9.35783,9.76031,9.9213,9.8408,10.0823,8.95535,8.23089,9.76031,7.66742,9.8408,10.1628,9.35783,10.8872,9.59932,8.71386,7.82841,9.27733,9.9213,10.2433,10.2433,11.7727,8.87485,9.27733,9.67981,10.4043,9.35783,11.0482
-43.9246,0.978764,0.842559,2,7,0,44.1082,9.84742,-0.788346,1.4002,10.4418,10.5207,10.0477,11.2302,9.25932,10.1265,8.62864,9.41699,6.97312,9.57466,9.96883,9.18048,12.0974,9.10165,10.1265,10.363,10.6783,10.836,9.96883,9.57466,8.86514,7.91913,9.57466,9.65349,10.0477,10.2053,10.1265,10.363,9.25932,8.54981,10.0477,7.99796,10.1265,10.4418,9.65349,11.1513,9.88999,9.02281,8.15563,9.57466,10.2053,10.5207,10.5207,12.0185,9.18048,9.57466,9.96883,10.6783,9.65349,11.309
-46.5673,0.531141,0.842559,2,3,0,48.5582,9.96536,-0.486098,1.51493,10.3319,10.3805,10.0888,10.818,9.60273,10.1374,9.21386,9.69995,8.19305,9.79717,10.0402,9.55412,11.3527,9.50551,10.1374,10.2833,10.4777,10.5749,10.0402,9.79717,9.35969,8.77637,9.79717,9.84578,10.0888,10.1861,10.1374,10.2833,9.60273,9.16525,10.0888,8.82498,10.1374,10.3319,9.84578,10.7694,9.99161,9.4569,8.9222,9.79717,10.1861,10.3805,10.3805,11.3041,9.55412,9.79717,10.0402,10.4777,9.84578,10.8666
-45.7274,0.999691,0.842559,5,35,0,47.5954,10.0535,-0.63504,1.55978,10.5323,10.5958,10.2148,11.1674,9.57977,10.2783,9.07174,9.70678,7.73815,9.83379,10.1513,9.51627,11.8659,9.45276,10.2783,10.4688,10.7228,10.8499,10.1513,9.83379,9.26225,8.5002,9.83379,9.89729,10.2148,10.3418,10.2783,10.4688,9.57977,9.00823,10.2148,8.56371,10.2783,10.5323,9.89729,11.1039,10.0878,9.38926,8.69071,9.83379,10.3418,10.5958,10.5958,11.8024,9.51627,9.83379,10.1513,10.7228,9.89729,11.2309
-45.0884,0.976648,0.842559,2,3,0,46.7034,9.62405,-1.14873,1.46861,10.4902,10.6051,9.91583,11.6389,8.7671,10.0307,7.84812,8.99685,5.43579,9.22659,9.80096,8.65223,12.9025,8.53736,10.0307,10.3753,10.8348,11.0646,9.80096,9.22659,8.19274,6.81427,9.22659,9.34147,9.91583,10.1456,10.0307,10.3753,8.7671,7.73325,9.91583,6.92914,10.0307,10.4902,9.34147,11.524,9.68608,8.42248,7.15888,9.22659,10.1456,10.6051,10.6051,12.7876,8.65223,9.22659,9.80096,10.8348,9.34147,11.7538
-43.5647,1,0.842559,2,3,0,45.1285,9.69226,-0.936522,1.4611,10.3984,10.4921,9.93014,11.3349,8.99362,10.0238,8.2444,9.18092,6.27771,9.36823,9.83649,8.89997,12.3651,8.80631,10.0238,10.3047,10.6794,10.8667,9.83649,9.36823,8.52536,7.40153,9.36823,9.46188,9.93014,10.1174,10.0238,10.3047,8.99362,8.15075,9.93014,7.49518,10.0238,10.3984,9.46188,11.2413,9.74284,8.71266,7.68249,9.36823,10.1174,10.4921,10.4921,12.2714,8.89997,9.36823,9.83649,10.6794,9.46188,11.4286
-43.4595,0.989863,0.842559,2,3,0,43.7035,9.70303,-0.823493,1.48712,10.3239,10.4063,9.9122,11.1474,9.0887,9.99454,8.42991,9.2534,6.70057,9.4181,9.82985,9.00635,12.0533,8.924,9.99454,10.2416,10.571,10.7357,9.82985,9.4181,8.67696,7.68876,9.4181,9.50045,9.9122,10.0769,9.99454,10.2416,9.0887,8.34756,9.9122,7.77111,9.99454,10.3239,9.50045,11.0651,9.7475,8.84165,7.93581,9.4181,10.0769,10.4063,10.4063,11.9709,9.00635,9.4181,9.82985,10.571,9.50045,11.2298
-44.6896,0.883059,0.842559,2,3,0,44.8042,9.41586,-0.735708,1.40993,9.97059,10.0442,9.60273,10.7063,8.86702,9.6763,8.27846,9.01417,6.73347,9.16131,9.52916,8.79345,11.5156,8.71988,9.6763,9.89702,10.1913,10.3384,9.52916,9.16131,8.49917,7.61632,9.16131,9.23488,9.60273,9.74987,9.6763,9.89702,8.86702,8.20489,9.60273,7.68989,9.6763,9.97059,9.23488,10.6327,9.45559,8.64631,7.83703,9.16131,9.74987,10.0442,10.0442,11.442,8.79345,9.16131,9.52916,10.1913,9.23488,10.7799
-43.6814,1,0.842559,2,7,0,44.5687,9.82052,-0.824478,1.50817,10.4422,10.5246,10.0299,11.2667,9.20546,10.1124,8.54587,9.37035,6.81447,9.53525,9.94749,9.12301,12.1736,9.04056,10.1124,10.3597,10.6895,10.8544,9.94749,9.53525,8.79322,7.80384,9.53525,9.6177,10.0299,10.1948,10.1124,10.3597,9.20546,8.46343,10.0299,7.88629,10.1124,10.4422,9.6177,11.1842,9.86504,8.95811,8.05119,9.53525,10.1948,10.5246,10.5246,12.0911,9.12301,9.53525,9.94749,10.6895,9.6177,11.3491
-43.9668,0.889838,0.842559,2,3,0,45.2259,9.47889,-0.84587,1.44076,10.1167,10.2013,9.69374,10.9625,8.84787,9.77833,8.17118,9.01705,6.39485,9.18622,9.60915,8.76328,11.893,8.6787,9.77833,10.0321,10.3704,10.5396,9.60915,9.18622,8.42494,7.40989,9.18622,9.27081,9.69374,9.86292,9.77833,10.0321,8.84787,8.08659,9.69374,7.49448,9.77833,10.1167,9.27081,10.878,9.52457,8.59411,7.66365,9.18622,9.86292,10.2013,10.2013,11.8084,8.76328,9.18622,9.60915,10.3704,9.27081,11.0471
-44.4836,0.932955,0.842559,2,3,0,44.809,9.93373,-0.958305,1.57065,10.6563,10.7521,10.1771,11.6146,9.21883,10.273,8.45219,9.41049,6.43975,9.60215,10.0813,9.123,12.6687,9.02717,10.273,10.5605,10.9438,11.1354,10.0813,9.60215,8.73968,7.58971,9.60215,9.69798,10.1771,10.3688,10.273,10.5605,9.21883,8.35636,10.1771,7.68554,10.273,10.6563,9.69798,11.5188,9.98548,8.93134,7.87721,9.60215,10.3688,10.7521,10.7521,12.5729,9.123,9.60215,10.0813,10.9438,9.69798,11.7104
-43.4995,1,0.842559,2,3,0,44.3921,9.69079,-0.860334,1.40767,10.3395,10.4255,9.90931,11.1998,9.04898,9.99535,8.36071,9.22105,6.55401,9.39311,9.82328,8.96295,12.1462,8.87691,9.99535,10.2534,10.5976,10.7696,9.82328,9.39311,8.61881,7.58641,9.39311,9.47915,9.90931,10.0814,9.99535,10.2534,9.04898,8.27468,9.90931,7.67245,9.99535,10.3395,9.47915,11.1138,9.73725,8.79088,7.84451,9.39311,10.0814,10.4255,10.4255,12.0601,8.96295,9.39311,9.82328,10.5976,9.47915,11.2858
-43.5566,0.956669,0.842559,2,3,0,43.8454,9.72022,-0.780463,1.49996,10.3087,10.3867,9.91846,11.0892,9.138,9.99651,8.51363,9.29409,6.87466,9.45018,9.84042,9.05995,11.9477,8.98191,9.99651,10.2306,10.5428,10.6989,9.84042,9.45018,8.74777,7.81121,9.45018,9.52823,9.91846,10.0746,9.99651,10.2306,9.138,8.43558,9.91846,7.88926,9.99651,10.3087,9.52823,11.0111,9.76237,8.90386,8.04535,9.45018,10.0746,10.3867,10.3867,11.8696,9.05995,9.45018,9.84042,10.5428,9.52823,11.1672
-45.1416,0.742731,0.842559,1,3,0,45.837,10.0544,-0.752186,1.55151,10.6215,10.6967,10.2454,11.3737,9.49324,10.3206,8.89149,9.64368,7.3119,9.79412,10.1702,9.41802,12.2011,9.3428,10.3206,10.5463,10.8472,10.9976,10.1702,9.79412,9.11715,8.21453,9.79412,9.86933,10.2454,10.3959,10.3206,10.5463,9.49324,8.81627,10.2454,8.28974,10.3206,10.6215,9.86933,11.2985,10.095,9.26759,8.44018,9.79412,10.3959,10.6967,10.6967,12.1259,9.41802,9.79412,10.1702,10.8472,9.86933,11.4489
-43.863,0.855618,0.842559,2,3,0,47.146,9.63551,-0.97416,1.54316,10.37,10.4674,9.88294,11.3442,8.90878,9.98036,8.12946,9.10362,6.08372,9.29845,9.78553,8.81137,12.4158,8.71395,9.98036,10.2726,10.6623,10.8571,9.78553,9.29845,8.4217,7.25271,9.29845,9.39586,9.88294,10.0778,9.98036,10.2726,8.90878,8.03204,9.88294,7.35013,9.98036,10.37,9.39586,11.2468,9.68811,8.61654,7.54496,9.29845,10.0778,10.4674,10.4674,12.3183,8.81137,9.29845,9.78553,10.6623,9.39586,11.4416
-45.5393,0.720064,0.842559,1,3,0,47.805,9.68833,-0.803348,1.20708,10.294,10.3744,9.89238,11.0974,9.08903,9.97271,8.44635,9.2497,6.75932,9.41037,9.81204,9.00869,11.9811,8.92836,9.97271,10.2137,10.5351,10.6957,9.81204,9.41037,8.68735,7.72334,9.41037,9.4907,9.89238,10.053,9.97271,10.2137,9.08903,8.36602,9.89238,7.80367,9.97271,10.294,9.4907,11.0171,9.73171,8.84802,7.96434,9.41037,10.053,10.3744,10.3744,11.9007,9.00869,9.41037,9.81204,10.5351,9.4907,11.1777
-44.2494,0.968498,0.842559,2,3,0,46.427,9.9145,-0.957457,1.51267,10.6364,10.7322,10.1577,11.5939,9.20024,10.2534,8.43428,9.39173,6.42362,9.58322,10.062,9.1045,12.6471,9.00875,10.2534,10.5407,10.9237,11.1152,10.062,9.58322,8.72151,7.57257,9.58322,9.67897,10.1577,10.3492,10.2534,10.5407,9.20024,8.33853,10.1577,7.66831,10.2534,10.6364,9.67897,11.4981,9.96621,8.913,7.8598,9.58322,10.3492,10.7322,10.7322,12.5513,9.1045,9.58322,10.062,10.9237,9.67897,11.6896
-43.9028,1,0.842559,2,3,0,44.2563,9.8475,-0.905258,1.54653,10.5301,10.6206,10.0774,11.4353,9.17218,10.168,8.44797,9.35323,6.54693,9.53428,9.98691,9.08165,12.4311,8.99113,10.168,10.4395,10.8016,10.9827,9.98691,9.53428,8.71955,7.63324,9.53428,9.62481,10.0774,10.2585,10.168,10.4395,9.17218,8.35745,10.0774,7.72377,10.168,10.5301,9.62481,11.3448,9.89639,8.9006,7.90482,9.53428,10.2585,10.6206,10.6206,12.3406,9.08165,9.53428,9.98691,10.8016,9.62481,11.5259
-43.9255,0.968126,0.842559,4,19,0,44.5726,9.637,-0.690898,1.46019,10.1579,10.227,9.81249,10.8488,9.12159,9.88158,8.56887,9.25977,7.11798,9.39795,9.7434,9.0525,11.6088,8.98341,9.88158,10.0888,10.3652,10.5034,9.7434,9.39795,8.77614,7.94706,9.39795,9.46704,9.81249,9.95067,9.88158,10.0888,9.12159,8.49978,9.81249,8.01615,9.88158,10.1579,9.46704,10.7797,9.67431,8.91432,8.15433,9.39795,9.95067,10.227,10.227,11.5397,9.0525,9.39795,9.7434,10.3652,9.46704,10.9179
-43.9709,0.932046,0.842559,2,3,0,44.7194,9.71208,-0.687502,1.42975,10.2305,10.2992,9.88671,10.918,9.19921,9.95546,8.64921,9.33671,7.20545,9.47421,9.81796,9.13046,11.6742,9.06171,9.95546,10.1617,10.4367,10.5742,9.81796,9.47421,8.85546,8.03045,9.47421,9.54296,9.88671,10.0242,9.95546,10.1617,9.19921,8.58046,9.88671,8.0992,9.95546,10.2305,9.54296,10.8492,9.74921,8.99296,8.2367,9.47421,10.0242,10.2992,10.2992,11.6055,9.13046,9.47421,9.81796,10.4367,9.54296,10.9867
-45.3458,0.472129,0.842559,2,3,0,48.6247,9.5129,-0.942583,1.7632,10.2236,10.3179,9.75231,11.1662,8.80973,9.84657,8.05566,8.99825,6.07624,9.18676,9.65806,8.71547,12.203,8.62121,9.84657,10.1293,10.5064,10.6949,9.65806,9.18676,8.33844,7.20734,9.18676,9.28102,9.75231,9.94083,9.84657,10.1293,8.80973,7.96141,9.75231,7.3016,9.84657,10.2236,9.28102,11.0719,9.5638,8.52696,7.49012,9.18676,9.94083,10.3179,10.3179,12.1088,8.71547,9.18676,9.65806,10.5064,9.28102,11.2604
-43.5751,1,0.842559,2,3,0,45.1771,9.76843,-0.884041,1.51056,10.435,10.5234,9.99298,11.319,9.10894,10.0814,8.4017,9.28574,6.54521,9.46255,9.90457,9.02053,12.2915,8.93213,10.0814,10.3466,10.7002,10.877,9.90457,9.46255,8.66691,7.60606,9.46255,9.55096,9.99298,10.1698,10.0814,10.3466,9.10894,8.3133,9.99298,7.69447,10.0814,10.435,9.55096,11.2306,9.81617,8.84372,7.87128,9.46255,10.1698,10.5234,10.5234,12.2031,9.02053,9.46255,9.90457,10.7002,9.55096,11.4074
-43.7359,0.72284,0.842559,2,3,0,47.4347,9.59438,-0.802622,1.38569,10.1996,10.2798,9.79825,11.0022,8.99562,9.87851,8.35353,9.15615,6.66802,9.31667,9.71798,8.91536,11.8851,8.8351,9.87851,10.1193,10.4403,10.6009,9.71798,9.31667,8.59431,7.63117,9.31667,9.39694,9.79825,9.95877,9.87851,10.1193,8.99562,8.27326,9.79825,7.71143,9.87851,10.1996,9.39694,10.9219,9.63772,8.75484,7.87195,9.31667,9.95877,10.2798,10.2798,11.8048,8.91536,9.31667,9.71798,10.4403,9.39694,11.0824
-43.5926,0.965208,0.842559,2,3,0,44.1264,9.7307,-0.867963,1.54168,10.3851,10.4719,9.95117,11.2531,9.0832,10.038,8.38883,9.2568,6.56611,9.43039,9.86437,8.99641,12.2079,8.90961,10.038,10.2984,10.6455,10.8191,9.86437,9.43039,8.64922,7.60767,9.43039,9.51719,9.95117,10.1248,10.038,10.2984,9.0832,8.30204,9.95117,7.69446,10.038,10.3851,9.51719,11.1663,9.77757,8.82282,7.86806,9.43039,10.1248,10.4719,10.4719,12.1211,8.99641,9.43039,9.86437,10.6455,9.51719,11.3399
-46.0794,0.838129,0.842559,2,3,0,46.2453,9.32871,-0.852928,1.29857,9.97182,10.0571,9.54535,10.8247,8.69242,9.63064,8.01008,8.86301,6.21893,9.03359,9.46006,8.60713,11.763,8.52184,9.63064,9.88652,10.2277,10.3983,9.46006,9.03359,8.26596,7.24244,9.03359,9.11889,9.54535,9.71594,9.63064,9.88652,8.69242,7.92479,9.54535,7.32774,9.63064,9.97182,9.11889,10.7395,9.37477,8.43654,7.49832,9.03359,9.71594,10.0571,10.0571,11.6777,8.60713,9.03359,9.46006,10.2277,9.11889,10.91
-44.6203,1,0.842559,2,3,0,46.6522,9.68878,-0.824828,1.26127,10.3107,10.3932,9.89829,11.1355,9.07346,9.98077,8.4136,9.23842,6.68146,9.40339,9.8158,8.99098,12.0428,8.90849,9.98077,10.2282,10.5581,10.7231,9.8158,9.40339,8.66104,7.67125,9.40339,9.48587,9.89829,10.0633,9.98077,10.2282,9.07346,8.33111,9.89829,7.75373,9.98077,10.3107,9.48587,11.053,9.73332,8.82601,7.9187,9.40339,10.0633,10.3932,10.3932,11.9604,8.99098,9.40339,9.8158,10.5581,9.48587,11.218
-43.8935,1,0.842559,2,7,0,44.6455,9.72127,-0.902233,1.60431,10.4016,10.4918,9.95044,11.3038,9.04821,10.0407,8.32642,9.22865,6.43173,9.4091,9.86021,8.95798,12.2962,8.86776,10.0407,10.3113,10.6722,10.8527,9.86021,9.4091,8.59709,7.51441,9.4091,9.49932,9.95044,10.1309,10.0407,10.3113,9.04821,8.2362,9.95044,7.60463,10.0407,10.4016,9.49932,11.2136,9.76999,8.77754,7.78508,9.4091,10.1309,10.4918,10.4918,12.206,8.95798,9.4091,9.86021,10.6722,9.49932,11.394
-43.6688,0.923407,0.842559,2,3,0,44.8245,9.66565,-0.748246,1.51424,10.2298,10.3047,9.8557,10.9781,9.10746,9.93053,8.50886,9.25711,6.93754,9.40676,9.78088,9.03263,11.8011,8.95781,9.93053,10.155,10.4543,10.604,9.78088,9.40676,8.73334,7.83544,9.40676,9.48158,9.8557,10.0054,9.93053,10.155,9.10746,8.43404,9.8557,7.91026,9.93053,10.2298,9.48158,10.9032,9.70606,8.88298,8.05991,9.40676,10.0054,10.3047,10.3047,11.7263,9.03263,9.40676,9.78088,10.4543,9.48158,11.0529
-45.9865,0.800615,0.842559,2,3,0,46.6071,10.0239,-0.817258,1.28959,10.6401,10.7218,10.2315,11.4573,9.41419,10.3132,8.76039,9.57765,7.04415,9.7411,10.1497,9.33247,12.3563,9.25074,10.3132,10.5584,10.8853,11.0487,10.1497,9.7411,9.00557,8.02486,9.7411,9.82282,10.2315,10.3949,10.3132,10.5584,9.41419,8.67866,10.2315,8.10658,10.3132,10.6401,9.82282,11.3756,10.068,9.16902,8.27003,9.7411,10.3949,10.7218,10.7218,12.2746,9.33247,9.7411,10.1497,10.8853,9.82282,11.5391
-43.842,1,0.842559,2,3,0,46.4126,9.73304,-0.735684,1.55686,10.2877,10.3613,9.9199,11.0234,9.18422,9.99347,8.59567,9.33135,7.05073,9.47849,9.84633,9.11065,11.8327,9.03708,9.99347,10.2142,10.5084,10.6556,9.84633,9.47849,8.81637,7.93355,9.47849,9.55206,9.9199,10.067,9.99347,10.2142,9.18422,8.5221,9.9199,8.00712,9.99347,10.2877,9.55206,10.9499,9.77276,8.96351,8.15426,9.47849,10.067,10.3613,10.3613,11.7591,9.11065,9.47849,9.84633,10.5084,9.55206,11.097
-43.5367,1,0.842559,2,3,0,43.8719,9.59658,-0.844479,1.48346,10.2333,10.3178,9.81108,11.0778,8.9666,9.89552,8.29101,9.13549,6.51761,9.30439,9.72663,8.88215,12.0067,8.7977,9.89552,10.1489,10.4867,10.6556,9.72663,9.30439,8.54436,7.53098,9.30439,9.38884,9.81108,9.97997,9.89552,10.1489,8.9666,8.20657,9.81108,7.61543,9.89552,10.2333,9.38884,10.9933,9.64218,8.71325,7.78433,9.30439,9.97997,10.3178,10.3178,11.9223,8.88215,9.30439,9.72663,10.4867,9.38884,11.1622
-44.2544,0.901825,0.842559,2,3,0,44.393,9.44995,-0.898457,1.40814,10.1274,10.2172,9.67815,11.0258,8.7797,9.768,8.06093,8.95939,6.17417,9.13908,9.58831,8.68985,12.0141,8.60001,9.768,10.0375,10.3969,10.5766,9.58831,9.13908,8.33047,7.25232,9.13908,9.22893,9.67815,9.85784,9.768,10.0375,8.7797,7.97109,9.67815,7.34217,9.768,10.1274,9.22893,10.936,9.49846,8.51016,7.52186,9.13908,9.85784,10.2172,10.2172,11.9243,8.68985,9.13908,9.58831,10.3969,9.22893,11.1157
-44.2544,0.672934,0.842559,2,3,0,47.9305,9.44995,-0.898457,1.40814,10.1274,10.2172,9.67815,11.0258,8.7797,9.768,8.06093,8.95939,6.17417,9.13908,9.58831,8.68985,12.0141,8.60001,9.768,10.0375,10.3969,10.5766,9.58831,9.13908,8.33047,7.25232,9.13908,9.22893,9.67815,9.85784,9.768,10.0375,8.7797,7.97109,9.67815,7.34217,9.768,10.1274,9.22893,10.936,9.49846,8.51016,7.52186,9.13908,9.85784,10.2172,10.2172,11.9243,8.68985,9.13908,9.58831,10.3969,9.22893,11.1157
-45.518,0.846212,0.842559,3,11,0,45.9995,10.0643,-0.702927,1.60371,10.5944,10.6646,10.2429,11.2973,9.53996,10.3132,8.97762,9.68055,7.50147,9.82113,10.1726,9.46967,12.0705,9.39938,10.3132,10.5241,10.8052,10.9458,10.1726,9.82113,9.1885,8.34498,9.82113,9.89142,10.2429,10.3835,10.3132,10.5241,9.53996,8.90733,10.2429,8.41528,10.3132,10.5944,9.89142,11.227,10.1023,9.32908,8.55586,9.82113,10.3835,10.6646,10.6646,12.0002,9.46967,9.82113,10.1726,10.8052,9.89142,11.3676
-45.4666,0.961985,0.842559,3,11,0,46.491,9.31955,-1.01641,1.4913,10.0859,10.1876,9.57772,11.1023,8.56131,9.67936,7.74819,8.76459,5.61373,8.96787,9.47608,8.45967,12.2204,8.35803,9.67936,9.98428,10.3908,10.5941,9.47608,8.96787,8.05311,6.83342,8.96787,9.06951,9.57772,9.781,9.67936,9.98428,8.56131,7.64655,9.57772,6.93506,9.67936,10.0859,9.06951,11.0007,9.37444,8.25639,7.13834,8.96787,9.781,10.1876,10.1876,12.1187,8.45967,8.96787,9.47608,10.3908,9.06951,11.204
-45.2563,0.90241,0.842559,4,19,0,47.5085,9.5707,-0.655366,1.30117,10.0648,10.1304,9.73716,10.7202,9.0818,9.8027,8.5575,9.21287,7.18124,9.34394,9.67163,9.01626,11.4411,8.95072,9.8027,9.99931,10.2615,10.3925,9.67163,9.34394,8.75411,7.96768,9.34394,9.40948,9.73716,9.86824,9.8027,9.99931,9.0818,8.49197,9.73716,8.03321,9.8027,10.0648,9.40948,10.6547,9.60609,8.88519,8.16429,9.34394,9.86824,10.1304,10.1304,11.3756,9.01626,9.34394,9.67163,10.2615,9.40948,10.7857
-44.5363,1,0.842559,1,1,0,45.2138,9.6213,-0.698018,1.32452,10.1476,10.2174,9.7986,10.8456,9.10058,9.8684,8.54216,9.24018,7.07633,9.37979,9.72879,9.03078,11.6134,8.96097,9.8684,10.0778,10.357,10.4966,9.72879,9.37979,8.75157,7.91395,9.37979,9.44959,9.7986,9.9382,9.8684,10.0778,9.10058,8.47236,9.7986,7.98375,9.8684,10.1476,9.44959,10.7758,9.65899,8.89117,8.12335,9.37979,9.9382,10.2174,10.2174,11.5436,9.03078,9.37979,9.72879,10.357,9.44959,10.9154
-44.2973,1,0.842559,2,3,0,44.6772,9.57515,-0.748748,1.33194,10.1397,10.2146,9.76533,10.8885,9.01658,9.84021,8.41759,9.16633,6.84522,9.31608,9.69046,8.94171,11.7121,8.86684,9.84021,10.0648,10.3643,10.5141,9.69046,9.31608,8.64221,7.74371,9.31608,9.39096,9.76533,9.91508,9.84021,10.0648,9.01658,8.34271,9.76533,7.81859,9.84021,10.1397,9.39096,10.8136,9.61558,8.79196,7.96834,9.31608,9.91508,10.2146,10.2146,11.6372,8.94171,9.31608,9.69046,10.3643,9.39096,10.9633
-43.8467,0.938821,0.842559,2,3,0,45.027,9.52028,-0.784551,1.49782,10.1118,10.1903,9.71956,10.8964,8.93501,9.79802,8.30737,9.09192,6.65981,9.24883,9.64111,8.85655,11.7594,8.7781,9.79802,10.0334,10.3472,10.5041,9.64111,9.24883,8.54273,7.60127,9.24883,9.32728,9.71956,9.87647,9.79802,10.0334,8.93501,8.22891,9.71956,7.67973,9.79802,10.1118,9.32728,10.8179,9.56265,8.69964,7.83664,9.24883,9.87647,10.1903,10.1903,11.6809,8.85655,9.24883,9.64111,10.3472,9.32728,10.9748
-44.7231,0.743388,0.842559,2,7,0,46.1095,9.74365,-0.876088,1.72951,10.4042,10.4918,9.96618,11.2803,9.09009,10.0538,8.38922,9.26531,6.54944,9.44053,9.87857,9.00248,12.244,8.91488,10.0538,10.3166,10.6671,10.8423,9.87857,9.44053,8.65205,7.60074,9.44053,9.52814,9.96618,10.1414,10.0538,10.3166,9.09009,8.30161,9.96618,7.68835,10.0538,10.4042,9.52814,11.1927,9.79096,8.82727,7.86357,9.44053,10.1414,10.4918,10.4918,12.1564,9.00248,9.44053,9.87857,10.6671,9.52814,11.3679
-43.5823,1,0.842559,2,3,0,44.6801,9.66269,-0.806826,1.53543,10.271,10.3517,9.86763,11.0779,9.0608,9.94831,8.41534,9.22216,6.721,9.38353,9.78694,8.98012,11.9654,8.89943,9.94831,10.1904,10.5131,10.6745,9.78694,9.38353,8.65739,7.6892,9.38353,9.46421,9.86763,10.029,9.94831,10.1904,9.0608,8.33466,9.86763,7.76988,9.94831,10.271,9.46421,10.9972,9.70626,8.81875,7.93124,9.38353,10.029,10.3517,10.3517,11.8847,8.98012,9.38353,9.78694,10.5131,9.46421,11.1585
