# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = m13_2_model_1.data.R
# init = 2 (Default)
# random
#   seed = 2734583008
# output
#   file = m13_2_model_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2603.5,0.695863,0.437835,2,7,0,2610.57,0.649389,0.68389,-0.668073,-0.679011,-1.00053,-2.7402,0.533909,0.00444534,2.1316
-2602.32,0.9668,0.437835,3,7,0,2607.05,0.599658,0.442271,-0.596909,-0.547761,-1.18783,-2.52566,-1.38346,-0.0647393,1.19042
-2603.66,1,0.437835,3,7,0,2606.54,0.52007,0.511419,-0.529898,-0.838697,-1.05241,-2.75625,-0.457203,0.073471,1.58672
-2599.92,0.982551,0.437835,3,7,0,2606.92,0.605925,0.478185,-0.690291,-0.686465,-1.10257,-2.5329,-0.831098,0.0151975,0.888727
-2604.54,0.811787,0.437835,3,7,0,2606.33,0.516132,0.424922,-0.463595,-0.797391,-1.14037,-2.80269,-0.74385,0.00836244,1.49173
-2605.65,0.855055,0.437835,3,15,0,2614.32,0.778394,0.746965,-0.741025,-0.461454,-0.974365,-2.68894,-0.478206,-0.247934,0.959581
-2601.33,1,0.437835,3,7,0,2607.58,0.786237,0.833316,-0.517048,-0.556396,-1.05765,-2.41915,-0.00120057,-0.161311,1.75647
-2601.11,0.987408,0.437835,3,7,0,2604.01,0.713316,0.696894,-0.485954,-0.622842,-1.08426,-2.80941,0.0872272,-0.17257,1.35807
-2598.72,0.962385,0.437835,3,7,0,2603.85,0.721477,0.721094,-0.549666,-0.510823,-1.04159,-2.57462,-0.423784,-0.174201,0.984571
-2601.24,0.786799,0.437835,3,7,0,2603.53,0.85368,0.679581,-0.497278,-0.623281,-0.918861,-2.42691,-0.330482,-0.183703,0.938687
-2601.2,0.910918,0.437835,3,7,0,2604.47,0.722096,0.742754,-0.549991,-0.562064,-1.01354,-2.47203,-0.706194,-0.237806,0.781126
-2603.04,0.784993,0.437835,3,7,0,2604.45,0.636113,0.547387,-0.597249,-0.627928,-1.05569,-2.69995,-0.122998,-0.149918,2.57767
-2601.86,0.731935,0.437835,2,3,0,2609.4,0.629984,0.586911,-0.598781,-0.575547,-0.970985,-2.7163,0.0688298,-0.0423388,2.72712
-2607.46,0.84585,0.437835,3,7,0,2609.33,0.589337,0.581327,-0.610823,-0.777414,-0.953146,-2.39613,-0.347862,-0.0422505,4.36202
-2599.19,0.954541,0.437835,3,7,0,2608.19,0.676787,0.558227,-0.676658,-0.625111,-1.13354,-2.70132,-0.43727,-0.0329276,1.23015
-2599.05,0.949822,0.437835,3,7,0,2601.86,0.713588,0.653584,-0.500838,-0.628397,-0.997366,-2.50204,-0.396362,-0.0994375,1.41643
-2600.17,0.889521,0.437835,3,7,0,2602.6,0.705147,0.70398,-0.505261,-0.513139,-0.897236,-2.59311,-0.109938,-0.150223,1.24933
-2599.83,0.929372,0.437835,3,15,0,2604.62,0.713175,0.668515,-0.5651,-0.664492,-1.16974,-2.65076,-0.782585,-0.108549,1.89281
-2603.18,0.884416,0.437835,3,7,0,2605.63,0.638967,0.636733,-0.494653,-0.683567,-1.00003,-2.58205,0.969873,-0.0998188,2.93609
-2603.58,0.938703,0.437835,3,15,0,2606.96,0.776441,0.769415,-0.502892,-0.532111,-1.01371,-2.63577,1.50929,-0.166695,1.86569
-2602.19,0.880603,0.437835,4,31,0,2607.92,0.546738,0.488816,-0.669469,-0.688352,-1.25767,-2.66964,-0.830805,-0.0404976,1.6884
-2603.58,0.957629,0.437835,3,7,0,2607.34,0.695092,0.634121,-0.625172,-0.738356,-1.28803,-2.50268,-1.34112,-0.0206503,1.20868
-2602.42,0.986777,0.437835,3,7,0,2606.27,0.525063,0.574169,-0.601419,-0.608428,-0.892784,-2.76109,-0.099456,0.0148349,1.2336
-2600.81,0.98841,0.437835,3,7,0,2604.53,0.777974,0.609739,-0.576652,-0.683865,-1.2066,-2.52632,-0.952861,-0.112555,1.41608
-2601.84,0.919545,0.437835,3,15,0,2606.4,0.692655,0.749286,-0.554281,-0.545092,-0.799026,-2.49054,-0.444279,-0.190273,1.16161
-2603.66,0.862787,0.437835,3,7,0,2606.12,0.776621,0.661897,-0.452505,-0.649908,-1.23767,-2.58566,-0.469042,-0.22121,1.23893
-2600.67,0.956238,0.437835,3,7,0,2606.71,0.627614,0.61128,-0.55506,-0.462986,-1.06974,-2.57351,-1.09644,-0.0810891,1.25849
-2602.62,0.952527,0.437835,3,7,0,2604.68,0.838317,0.66938,-0.707432,-0.683633,-1.0845,-2.48862,-0.460519,-0.160789,1.28363
-2602.11,0.969357,0.437835,3,7,0,2605.91,0.494008,0.586081,-0.486921,-0.551492,-1.03184,-2.61723,-0.470914,-0.0450336,1.38085
-2601.94,0.974763,0.437835,3,15,0,2606.81,0.56857,0.563607,-0.636176,-0.670662,-1.08869,-2.92811,0.414825,0.00762137,1.53606
-2599.65,0.882017,0.437835,3,7,0,2605.33,0.566817,0.537338,-0.69652,-0.581673,-1.1156,-2.674,-0.523422,-0.0144214,1.03569
-2603.1,0.670318,0.437835,4,31,0,2606.82,0.722711,0.851844,-0.478797,-0.498129,-1.00966,-2.46003,-0.484609,-0.294862,0.909534
-2603.13,0.986435,0.437835,3,7,0,2605.04,0.946919,0.848829,-0.510633,-0.485392,-0.982094,-2.4404,-0.241919,-0.222191,1.44082
-2598.96,0.964027,0.437835,4,23,0,2607.14,0.684743,0.722079,-0.570707,-0.65101,-1.10462,-2.52062,-0.648999,-0.161532,1.19309
-2602.31,0.909357,0.437835,4,23,0,2605.15,0.76396,0.839104,-0.579227,-0.662601,-0.902945,-2.44469,0.253445,-0.185133,1.29528
-2601.56,0.876792,0.437835,3,7,0,2608.46,0.669301,0.487257,-0.611288,-0.546048,-1.10699,-2.75477,-0.895857,-0.0143263,2.01689
-2602.89,1,0.437835,3,7,0,2605.09,0.466581,0.518632,-0.638629,-0.81964,-1.10528,-2.74605,-0.773876,0.047399,0.747522
-2603.19,0.956057,0.437835,3,7,0,2606.74,0.580816,0.44652,-0.581593,-0.789319,-1.22146,-2.69932,-0.625224,0.0394208,2.30954
-2606.12,0.831254,0.437835,3,7,0,2611.58,0.78659,0.458637,-0.492238,-0.769197,-1.19973,-2.75214,-1.24179,-0.0540138,1.67839
-2606.14,0.987378,0.437835,3,7,0,2610.33,0.589261,0.836967,-0.710106,-0.441875,-1.01628,-2.47723,-0.462246,-0.174549,1.29882
-2599.58,1,0.437835,3,7,0,2606.67,0.741501,0.616306,-0.655346,-0.56965,-0.969213,-2.58412,-0.826902,-0.0816326,1.22171
-2601.43,0.967371,0.437835,3,7,0,2603.13,0.717647,0.756771,-0.453353,-0.607796,-1.19832,-2.56002,-0.208148,-0.118553,1.23056
-2602.84,0.894877,0.437835,2,7,0,2607.37,0.68324,0.490238,-0.583412,-0.496699,-0.908912,-2.5524,-1.3307,-0.128357,1.45181
-2601.45,0.964911,0.437835,3,7,0,2606.15,0.725047,0.597132,-0.572709,-0.492253,-1.03425,-2.51011,-1.38085,-0.111935,2.21715
-2602.91,0.739637,0.437835,3,7,0,2607.67,0.721859,0.812879,-0.668184,-0.734009,-1.09876,-2.53928,-0.850905,-0.0891087,0.959661
-2598.68,0.97693,0.437835,3,7,0,2605.35,0.590757,0.53361,-0.57929,-0.612122,-1.04027,-2.65649,-0.266912,-0.067769,1.17483
-2599.65,0.997439,0.437835,4,15,0,2599.99,0.566932,0.525978,-0.663473,-0.736657,-1.14381,-2.64446,-1.01653,-0.0251258,1.15541
-2602.14,0.661432,0.437835,3,7,0,2604.3,0.531928,0.462665,-0.634012,-0.768584,-1.07894,-2.70771,-1.0337,-0.0467171,1.58137
-2598.95,0.917434,0.437835,2,7,0,2605.39,0.558006,0.521985,-0.62983,-0.725834,-1.09175,-2.73419,-0.550927,0.014199,1.23481
-2599.24,0.763082,0.437835,2,7,0,2605.71,0.519015,0.519896,-0.605855,-0.657269,-1.08015,-2.56668,-0.676044,-0.0379565,1.0115
-2599.14,0.964487,0.437835,3,7,0,2602.5,0.616327,0.525653,-0.586397,-0.699983,-1.06509,-2.75359,-0.600208,-0.0724455,1.26724
-2599.14,0.470386,0.437835,2,3,0,2606.45,0.616327,0.525653,-0.586397,-0.699983,-1.06509,-2.75359,-0.600208,-0.0724455,1.26724
-2600.92,0.894836,0.437835,3,7,0,2603.28,0.548121,0.716174,-0.605821,-0.525167,-1.06852,-2.5584,-0.707718,-0.0544089,1.29055
-2600.48,0.901279,0.437835,3,7,0,2605.22,0.697846,0.524428,-0.669141,-0.557631,-1.05769,-2.8081,-0.713023,-0.0993206,1.30065
-2601.29,0.960929,0.437835,3,7,0,2604.85,0.599712,0.683917,-0.516694,-0.745205,-1.12069,-2.42063,-0.442986,-0.0955101,1.20924
-2602.4,0.897827,0.437835,3,15,0,2607.29,0.577397,0.378786,-0.730056,-0.597182,-1.06136,-2.80191,-0.552933,0.048801,1.26885
-2603.65,0.928404,0.437835,3,7,0,2607.59,0.457523,0.550376,-0.584306,-0.838805,-1.15651,-2.68313,-0.36024,0.053691,1.8059
-2603.55,0.982551,0.437835,3,7,0,2606.87,0.57011,0.530825,-0.59596,-0.81347,-1.26547,-2.84591,-0.88867,0.0453448,1.77718
-2601.68,0.942111,0.437835,3,15,0,2608.77,0.695496,0.592784,-0.49403,-0.495495,-1.21571,-2.53857,-0.898754,-0.0977054,0.982881
-2600.12,0.976327,0.437835,3,7,0,2604.58,0.669984,0.572195,-0.510776,-0.568952,-1.11231,-2.51507,-0.99326,-0.0989256,1.88895
-2604.62,0.852057,0.437835,4,15,0,2610.09,0.590594,0.325049,-0.705643,-0.771194,-1.11037,-2.82019,-1.24015,0.0586955,2.18198
-2605.79,0.906568,0.437835,3,7,0,2609.53,0.477814,0.433629,-0.725897,-0.828186,-1.18962,-2.84703,-1.8039,0.147423,1.22611
-2600.12,1,0.437835,3,15,0,2608.36,0.655975,0.587444,-0.686335,-0.592925,-1.09553,-2.49074,-0.117278,-0.0498123,1.66279
-2599.48,0.992583,0.437835,3,7,0,2602.01,0.577379,0.648063,-0.622747,-0.551673,-1.02958,-2.5101,-0.526664,-0.0746453,1.41364
-2603.87,0.712211,0.437835,3,7,0,2606.02,0.604743,0.531134,-0.686506,-0.478633,-1.13411,-2.52631,-0.822775,-0.140604,1.43653
-2604.14,0.883116,0.437835,3,7,0,2609.58,0.681061,0.692974,-0.510478,-0.762506,-1.04298,-2.59864,0.862362,-0.0370097,1.8379
-2601.7,0.965831,0.437835,3,7,0,2606.74,0.603073,0.759739,-0.530377,-0.68198,-1.05228,-2.57836,-0.083982,-0.0710022,2.05044
-2601.04,0.993565,0.437835,3,7,0,2604.43,0.746768,0.585501,-0.620762,-0.489863,-1.01826,-2.5669,-0.925806,-0.127015,0.81427
-2601.34,0.998204,0.437835,3,7,0,2603.67,0.604873,0.660126,-0.511988,-0.661277,-1.04867,-2.69592,-0.147648,-0.0980069,2.44324
-2601.77,0.956593,0.437835,3,7,0,2605.62,0.688993,0.517282,-0.695359,-0.525002,-1.04453,-2.7187,-0.694192,-0.0955723,0.821261
-2603.71,0.901599,0.437835,3,7,0,2607.18,0.599646,0.752176,-0.486335,-0.732233,-1.1332,-2.46564,-0.213089,-0.0902178,2.08154
-2603.04,0.989346,0.437835,3,7,0,2607.3,0.773246,0.505251,-0.666257,-0.472795,-1.07069,-2.69437,-0.809161,-0.143382,0.995084
-2601.64,0.877426,0.437835,3,7,0,2607.14,0.505126,0.567268,-0.558352,-0.745249,-1.05498,-2.68953,-0.291652,-0.00440988,2.05172
-2600.61,0.980943,0.437835,3,7,0,2604.69,0.651104,0.655861,-0.663718,-0.567413,-1.08977,-2.59271,-0.789438,-0.107892,0.726873
-2603.21,0.900116,0.437835,3,7,0,2607.25,0.675795,0.607714,-0.40676,-0.725815,-0.969023,-2.50834,-0.135424,-0.0757607,1.37191
-2606.22,0.828174,0.437835,3,7,0,2613.06,0.76065,0.759984,-0.581613,-0.53153,-1.37864,-2.42809,-0.989596,-0.166226,0.918251
-2600.62,0.97285,0.437835,3,15,0,2608.89,0.701277,0.539632,-0.659088,-0.589492,-1.03503,-2.74458,0.16684,-0.095124,1.70933
-2603.75,0.903638,0.437835,3,7,0,2606.79,0.600578,0.55989,-0.543123,-0.597436,-1.20558,-3.03476,-0.105413,0.00414869,1.36156
-2599.78,0.982593,0.437835,3,15,0,2606.38,0.63272,0.610847,-0.506453,-0.645792,-0.963721,-2.64411,-1.22768,-0.0747616,1.37266
-2601.59,0.729766,0.437835,4,19,0,2604.23,0.723474,0.766634,-0.616534,-0.532982,-1.06513,-2.63435,-1.41424,-0.0813023,1.4983
-2601.84,0.968578,0.437835,3,7,0,2605.49,0.706736,0.553779,-0.476559,-0.674236,-1.07169,-2.71864,-0.75816,-0.112686,2.28619
-2603.22,0.853797,0.437835,3,7,0,2609.22,0.633503,0.647047,-0.552463,-0.617398,-1.02793,-2.30219,-1.5794,-0.136809,2.37307
-2606.1,0.965889,0.437835,3,15,0,2612.28,1.00957,0.960472,-0.559623,-0.519138,-0.953842,-2.65149,-1.02459,-0.328752,1.16278
-2607.21,0.820582,0.437835,3,7,0,2613.21,0.722132,0.600613,-0.417424,-0.431134,-0.857141,-2.64587,-0.420582,-0.226632,2.22686
-2601.03,0.98982,0.437835,3,7,0,2613.48,0.701928,0.702623,-0.618765,-0.684184,-0.97845,-2.53004,-0.859323,-0.0854247,0.746226
-2600.79,1,0.437835,3,7,0,2602.67,0.757696,0.617861,-0.5077,-0.51412,-1.07729,-2.59624,-0.0807873,-0.123905,2.06555
-2600.63,0.970706,0.437835,3,7,0,2602.47,0.759749,0.622339,-0.542789,-0.530176,-1.04636,-2.56355,-0.0968003,-0.0926115,1.9689
-2601.4,1,0.437835,3,7,0,2603.6,0.671708,0.731465,-0.424684,-0.559765,-1.09829,-2.50087,-0.386466,-0.202294,1.20866
-2602.5,0.968239,0.437835,3,7,0,2606.78,0.753726,0.737085,-0.389558,-0.541094,-1.11963,-2.55289,-0.437243,-0.232959,1.54603
-2599.31,0.995995,0.437835,4,31,0,2604.91,0.563567,0.519321,-0.546152,-0.651125,-1.0565,-2.64228,-0.234437,-0.0146143,1.48536
-2599.23,0.974193,0.437835,3,7,0,2601.62,0.613815,0.52984,-0.709114,-0.661534,-1.03741,-2.60442,-0.73244,-0.0203674,1.23442
-2599.59,0.979793,0.437835,3,7,0,2600.83,0.545642,0.52994,-0.581554,-0.728119,-1.01747,-2.66599,-1.03303,0.00834296,1.29661
-2601.71,0.864184,0.437835,3,7,0,2603.61,0.534622,0.622961,-0.649387,-0.658888,-1.04323,-2.58226,-1.61577,0.0256798,1.61885
-2602.2,0.909049,0.437835,3,7,0,2607,0.626847,0.539891,-0.738604,-0.670854,-1.03627,-2.94083,-1.06824,-0.0116941,1.47734
-2598.78,0.724116,0.437835,3,7,0,2605.18,0.619151,0.562141,-0.656051,-0.662509,-1.02962,-2.60026,-0.618484,-0.0082483,0.942138
-2600.28,0.84181,0.437835,3,7,0,2602.96,0.632071,0.607927,-0.633528,-0.674484,-1.09787,-2.86638,-0.669688,-0.0663996,0.870893
-2602.93,0.649853,0.437835,3,7,0,2606.61,0.689014,0.534144,-0.610939,-0.77839,-1.05363,-2.44677,-1.51866,-0.00927449,1.77086
-2600.11,0.991702,0.437835,3,7,0,2605.06,0.709909,0.522796,-0.628533,-0.698425,-1.12445,-2.65279,-0.893661,-0.109768,1.1594
-2601.44,0.952465,0.437835,3,7,0,2604.18,0.732082,0.467988,-0.626946,-0.682174,-1.08303,-2.62254,-0.590106,-0.12146,0.910543
-2600.45,0.92051,0.437835,3,7,0,2604.05,0.704725,0.626842,-0.545335,-0.595287,-1.03869,-2.62517,-0.741733,-0.0221231,0.938736
-2604.17,0.732359,0.437835,3,7,0,2609.41,0.891015,0.517033,-0.484382,-0.612294,-0.983706,-2.59408,-0.193205,-0.128431,1.06032
-2600.53,0.961554,0.437835,3,7,0,2608.1,0.632428,0.665996,-0.493657,-0.636506,-1.07855,-2.73597,-0.476386,-0.157946,1.04287
-2605.77,0.91388,0.437835,3,7,0,2607.73,0.846137,0.564922,-0.559276,-0.649914,-0.987389,-3.0108,-0.660018,-0.0715556,1.01148
-2610.31,0.919514,0.437835,3,7,0,2615.09,0.434357,0.730936,-0.565523,-0.613561,-0.962284,-3.01759,-0.272759,-0.103358,2.15143
-2603.78,1,0.437835,3,7,0,2614.47,0.635301,0.550654,-0.488139,-0.668733,-0.928798,-2.91307,0.448612,-0.0624216,1.52841
-2601.47,0.829808,0.437835,3,7,0,2608.41,0.64695,0.501772,-0.523211,-0.730504,-1.13078,-2.45665,0.126062,-0.0496633,1.45605
-2600.93,0.986316,0.437835,3,15,0,2605.11,0.78513,0.79948,-0.595749,-0.448447,-0.968741,-2.6471,-0.527409,-0.228453,1.49418
-2609.65,0.663608,0.437835,2,3,0,2610.84,0.802498,0.994068,-0.692217,-0.452525,-0.874522,-2.87777,-0.352179,-0.264501,1.35582
-2603.62,0.957763,0.437835,3,7,0,2615.81,0.800058,0.690585,-0.405649,-0.461745,-1.08036,-2.72814,0.216607,-0.193114,1.22837
-2601.95,0.922561,0.437835,3,7,0,2608.04,0.724783,0.869452,-0.660346,-0.535584,-1.04903,-2.41818,-0.647467,-0.212347,1.20855
-2607.01,0.861384,0.437835,3,7,0,2609.24,0.778861,0.600316,-0.321623,-0.631194,-1.15235,-2.77755,-0.172267,-0.155664,1.43692
-2602.42,0.992685,0.437835,3,7,0,2609.53,0.756202,0.708079,-0.426423,-0.609027,-1.1106,-2.56036,0.44105,-0.120286,1.76702
-2599.34,0.897047,0.437835,3,15,0,2608.56,0.647218,0.557396,-0.646528,-0.586229,-1.00887,-2.47286,-0.622197,-0.0600656,1.52738
-2598.28,0.969698,0.437835,2,7,0,2600.97,0.658883,0.629696,-0.627765,-0.612899,-1.03306,-2.7454,-0.656413,-0.0742939,1.11271
-2602.07,0.869633,0.437835,3,15,0,2602.95,0.644642,0.617625,-0.631704,-0.61666,-0.908357,-2.2759,-0.29167,-0.129074,1.28241
-2600.3,0.995712,0.437835,3,7,0,2604.66,0.659715,0.683175,-0.501685,-0.617595,-0.957319,-2.67866,-1.12429,-0.0959544,0.988957
-2600.97,0.868197,0.437835,3,7,0,2605.19,0.67474,0.548502,-0.662589,-0.546393,-0.998479,-2.42936,0.137663,-0.0915185,1.47259
-2602.35,0.831615,0.437835,3,7,0,2608.97,0.541622,0.569027,-0.473476,-0.70921,-1.12284,-2.67362,-1.21943,-0.00299928,0.933098
-2600.59,1,0.437835,3,7,0,2605.49,0.624748,0.543898,-0.521499,-0.593886,-1.00011,-2.82702,-0.109234,-0.0493374,1.62633
-2600.84,0.899208,0.437835,3,7,0,2603.62,0.742679,0.728189,-0.577764,-0.615126,-1.09754,-2.38782,-0.109891,-0.0807504,1.4147
-2601.15,0.918811,0.437835,3,7,0,2609.06,0.803521,0.695889,-0.647198,-0.521297,-0.975697,-2.5005,-1.04504,-0.173724,0.912209
-2600.74,0.990239,0.437835,3,7,0,2603.3,0.677667,0.694403,-0.456801,-0.633606,-1.08162,-2.57871,-0.0621597,-0.0872726,1.74394
-2604.93,0.858525,0.437835,3,7,0,2607.81,0.718269,0.398267,-0.500241,-0.752874,-1.03479,-2.56944,-0.824338,-0.0731215,0.733083
-2601.9,0.99174,0.437835,3,7,0,2607.38,0.609747,0.751364,-0.632102,-0.621817,-1.24532,-2.63104,-0.409677,-0.0694944,1.71917
-2601.17,0.987481,0.437835,3,7,0,2605.39,0.696897,0.495025,-0.652625,-0.621316,-0.923805,-2.82372,-0.531756,-0.073422,1.25967
-2598.8,0.98597,0.437835,3,7,0,2602.25,0.627006,0.585183,-0.620145,-0.547777,-0.988571,-2.65718,-0.457129,-0.0694973,1.27916
-2602.77,0.857504,0.437835,2,7,0,2603.96,0.582675,0.538759,-0.596331,-0.519725,-0.889892,-2.50387,-0.999623,-0.0930435,0.835411
-2603.51,0.999105,0.437835,3,7,0,2605.92,0.709719,0.645339,-0.634475,-0.73366,-1.30291,-2.70258,-0.0595927,-0.0871232,1.6836
-2604.34,0.952375,0.437835,4,31,0,2610.44,0.528546,0.408499,-0.615153,-0.595395,-0.852994,-2.58056,-1.138,-0.00728447,0.954874
-2601.21,0.937447,0.437835,3,7,0,2607.16,0.682345,0.665115,-0.710302,-0.66761,-1.09692,-2.6229,-0.38887,-0.0114454,1.5425
-2601.73,0.864946,0.437835,3,7,0,2605.99,0.67936,0.633725,-0.458774,-0.550999,-1.0053,-2.62639,-1.75461,-0.105537,1.63977
-2602.4,0.795551,0.437835,3,7,0,2609.95,0.712908,0.7387,-0.702727,-0.667158,-1.11319,-2.64749,0.444331,-0.0782866,1.57924
-2600.58,0.978717,0.437835,3,15,0,2606.95,0.8022,0.770131,-0.527935,-0.570752,-0.917906,-2.32243,-0.60811,-0.227247,1.19044
-2600.76,0.945102,0.437835,3,7,0,2603.45,0.69294,0.635622,-0.59732,-0.540309,-0.984351,-2.91306,-0.197967,-0.10508,1.40658
-2605.25,0.911089,0.437835,3,7,0,2607.56,0.701969,0.712369,-0.60306,-0.567073,-1.19629,-2.09709,-0.464006,-0.173981,1.01456
-2600.32,1,0.437835,3,7,0,2606.68,0.770887,0.735721,-0.603817,-0.640244,-1.10744,-2.81609,-0.671222,-0.1209,1.44281
-2600.2,0.833577,0.437835,3,7,0,2606.52,0.675902,0.732002,-0.56268,-0.579027,-1.08245,-2.85653,-0.169322,-0.132206,1.46495
-2602.84,0.896692,0.437835,3,7,0,2606.09,0.714268,0.580508,-0.497877,-0.58999,-1.14369,-2.22446,-0.792985,-0.0883991,0.959651
-2603.94,0.951527,0.437835,3,7,0,2607.12,0.732407,0.773445,-0.727325,-0.639671,-1.05746,-2.89078,-0.403393,-0.0732701,1.5166
-2602.29,0.990456,0.437835,3,15,0,2608.17,0.5467,0.403089,-0.536381,-0.700516,-1.03852,-2.70655,-1.49135,0.0478677,1.62911
-2601.91,0.576846,0.437835,3,7,0,2611.29,0.676103,0.783277,-0.646976,-0.582136,-1.10043,-2.6695,0.243526,-0.185526,1.56686
-2601.04,0.947508,0.437835,3,7,0,2605.95,0.592363,0.612375,-0.483782,-0.567166,-0.979328,-2.50461,-1.09042,-0.118376,1.01459
-2599.94,1,0.437835,3,7,0,2602.99,0.673399,0.609809,-0.516572,-0.498102,-1.0925,-2.52866,-0.964921,-0.085265,1.2471
-2602.08,0.889271,0.437835,3,7,0,2606.31,0.682186,0.589646,-0.551711,-0.604591,-0.953494,-2.46046,0.400795,-0.11846,0.926291
-2604.2,1,0.437835,3,7,0,2606.62,0.716216,0.707544,-0.579369,-0.610879,-1.22569,-2.61652,-0.62482,-0.102693,3.82531
-2602.87,0.788908,0.437835,3,7,0,2608.16,0.658323,0.566491,-0.585276,-0.55328,-0.880148,-2.67991,-0.0613112,-0.178681,1.04663
-2605.11,0.965987,0.437835,3,7,0,2609.06,0.780982,0.733742,-0.577797,-0.465879,-1.16239,-2.2501,-1.46875,-0.135149,1.41455
-2599.38,0.973883,0.437835,3,7,0,2606.87,0.733312,0.637438,-0.616012,-0.615805,-0.927466,-2.61339,-0.0956775,-0.143252,1.23859
-2604.88,0.603972,0.437835,3,7,0,2608.15,0.674461,0.675626,-0.525441,-0.652741,-0.743229,-2.72756,-0.324584,-0.0738173,1.07919
-2600.68,0.992942,0.437835,3,7,0,2608.99,0.599045,0.515976,-0.717576,-0.57629,-1.18424,-2.63265,-0.938195,-0.0326923,1.28159
-2601.17,0.84087,0.437835,3,15,0,2604.81,0.729339,0.588826,-0.479073,-0.686075,-0.955685,-2.7164,-0.382148,-0.153003,1.02486
-2601.8,0.986649,0.437835,3,7,0,2604.47,0.751051,0.745016,-0.708111,-0.481215,-1.04578,-2.63458,-0.66295,-0.141846,1.54675
-2601.81,0.828896,0.437835,3,15,0,2604.86,0.637475,0.482962,-0.454504,-0.73639,-1.07666,-2.54733,-0.85373,-0.0514296,0.97781
-2604.87,0.941225,0.437835,4,23,0,2607.25,0.873288,0.943558,-0.631485,-0.491531,-0.953415,-2.55051,0.24153,-0.287224,2.11394
-2606.83,0.931932,0.437835,3,7,0,2612.28,0.828922,0.816793,-0.602591,-0.638513,-0.764327,-2.40574,-1.64598,-0.235754,1.44961
-2606.55,0.993214,0.437835,3,7,0,2613.15,0.751488,0.758791,-0.599666,-0.368875,-0.851553,-2.68169,0.54933,-0.225613,1.22218
-2604.85,0.991113,0.437835,3,15,0,2608.92,0.72297,0.613894,-0.512893,-0.792897,-1.22257,-2.45521,-1.60158,-0.0691321,1.70392
-2598.73,1,0.437835,3,7,0,2605.62,0.594887,0.575306,-0.616917,-0.708554,-1.05249,-2.70934,-0.846002,-0.0469791,1.40136
-2600.33,0.857316,0.437835,3,15,0,2604.16,0.773179,0.721186,-0.576253,-0.54636,-1.0166,-2.35519,0.115221,-0.148028,1.47006
-2601.29,0.901861,0.437835,3,7,0,2604.65,0.787199,0.716183,-0.609812,-0.537291,-0.996555,-2.29744,-0.499286,-0.129922,1.37139
-2602.49,0.925148,0.437835,3,7,0,2606.27,0.77827,0.707614,-0.454762,-0.623182,-1.03699,-2.8639,-0.605158,-0.0935832,1.14932
-2601.24,0.940618,0.437835,3,7,0,2608.12,0.738081,0.633062,-0.612329,-0.58408,-1.06636,-2.76107,0.336207,-0.174178,1.79981
-2600.67,0.995374,0.437835,3,15,0,2604.05,0.755126,0.630398,-0.636948,-0.557371,-1.09896,-2.81573,-0.0321103,-0.13123,1.59406
-2607.5,0.636085,0.437835,3,7,0,2609.11,0.697134,0.733824,-0.523868,-0.631742,-1.0579,-2.25016,-2.67125,-0.0720281,2.07786
-2605.3,1,0.437835,3,15,0,2611.55,0.632757,0.666968,-0.501052,-0.581471,-1.08922,-2.36426,-2.9055,-0.094696,2.35501
-2606.01,0.88431,0.437835,3,15,0,2612.15,0.654277,0.5324,-0.731808,-0.709722,-1.04163,-2.95119,0.470398,0.0183131,1.1098
-2605.05,0.926054,0.437835,3,7,0,2609.45,0.668455,0.67428,-0.509511,-0.560051,-1.05094,-2.31089,-2.1096,-0.0603436,1.84881
-2602.3,0.781839,0.437835,2,3,0,2610.1,0.736436,0.651919,-0.462926,-0.557372,-0.986149,-2.53594,-1.82151,-0.198533,2.01454
-2599.65,1,0.437835,3,7,0,2603.05,0.68915,0.676841,-0.573669,-0.565341,-1.03267,-2.56135,-1.49557,-0.104254,1.83232
-2601.11,0.893287,0.437835,3,7,0,2604.61,0.776332,0.836269,-0.510454,-0.597935,-1.08423,-2.75987,-0.860258,-0.222299,1.26108
-2601.97,0.947738,0.437835,3,7,0,2605.06,0.831207,0.723913,-0.547114,-0.515307,-1.12729,-2.52778,-1.735,-0.190684,2.03558
-2601.24,0.817153,0.437835,3,7,0,2608.5,0.71976,0.473375,-0.589679,-0.69497,-0.979843,-2.64001,-0.149073,-0.0271304,1.64354
