# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = m13_2_model_2.data.R
# init = 2 (Default)
# random
#   seed = 2734583008
# output
#   file = m13_2_model_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2600.84,0.731713,0.467349,3,15,0,2610.52,0.801327,0.765411,-0.644517,-0.55156,-1.02053,-2.66813,-0.441061,-0.229752,1.506
-2600.58,0.841852,0.467349,3,7,0,2607.47,0.862681,0.668821,-0.588252,-0.535294,-1.05455,-2.57784,-0.420762,-0.230951,1.06681
-2602.9,0.82976,0.467349,2,7,0,2606.78,0.862247,0.6567,-0.640789,-0.538608,-1.14852,-2.61381,-0.135835,-0.187235,0.88417
-2605.1,0.796839,0.467349,3,15,0,2612.21,0.855533,0.916048,-0.545313,-0.376351,-0.889328,-2.7027,-1.00029,-0.300592,1.38145
-2603.51,0.985173,0.467349,3,15,0,2609.62,0.650461,0.605633,-0.540312,-0.732097,-1.11156,-2.44366,-2.04234,-0.0654094,2.79887
-2600.22,0.888937,0.467349,3,7,0,2606.79,0.695242,0.663687,-0.576197,-0.551658,-1.03235,-2.74282,0.128351,-0.119969,0.993289
-2604.49,0.853121,0.467349,3,7,0,2606.04,0.757283,0.775906,-0.655379,-0.707821,-0.96676,-2.32235,-1.49428,-0.180512,1.76666
-2600.17,1,0.467349,3,7,0,2606.6,0.762473,0.812708,-0.582188,-0.524326,-0.970212,-2.6201,0.0150576,-0.180798,1.59695
-2599.45,0.988588,0.467349,3,7,0,2601.81,0.723175,0.527227,-0.578032,-0.701001,-1.11586,-2.52202,-0.475303,-0.0643691,1.02298
-2601.01,0.83408,0.467349,3,7,0,2604.72,0.685344,0.680128,-0.506172,-0.590359,-1.10877,-2.51405,-0.18019,-0.124937,2.55961
-2599.97,0.747278,0.467349,3,7,0,2605.99,0.756745,0.620749,-0.638158,-0.601643,-0.942649,-2.69613,-0.424844,-0.145734,0.957472
-2600.92,0.868834,0.467349,3,7,0,2602.45,0.653019,0.677879,-0.490574,-0.652755,-1.02316,-2.53355,-0.444025,-0.0371028,1.62189
-2603.29,0.80172,0.467349,3,15,0,2609.63,0.529796,0.448723,-0.580866,-0.63637,-1.23386,-2.75092,0.166091,0.0872155,1.37168
-2600.83,0.995733,0.467349,3,7,0,2606.28,0.562896,0.662482,-0.624247,-0.643715,-1.00411,-2.78738,-0.954501,-0.0970659,1.66088
-2601.87,0.990926,0.467349,3,7,0,2605.35,0.609325,0.397883,-0.615036,-0.637578,-1.05036,-2.64649,-0.375733,0.0511538,0.792108
-2600.33,0.930689,0.467349,3,7,0,2606.4,0.639848,0.720643,-0.608419,-0.674078,-1.05598,-2.5332,-0.0812666,-0.093512,2.04992
-2600.31,0.871094,0.467349,3,7,0,2602.97,0.73843,0.568634,-0.593233,-0.553322,-1.03971,-2.65545,-1.32064,-0.0609723,1.28452
-2602.34,0.960847,0.467349,3,7,0,2605.91,0.665339,0.664813,-0.505383,-0.576083,-0.810954,-2.69536,-0.0535927,-0.132537,1.10386
-2601.19,0.991193,0.467349,3,7,0,2605.28,0.790048,0.688486,-0.499414,-0.654347,-0.919478,-2.42274,0.0347595,-0.176529,1.59908
-2599.67,0.93021,0.467349,3,7,0,2602.99,0.702107,0.795659,-0.568824,-0.556955,-1.03964,-2.6618,-0.729033,-0.113145,1.43744
-2600.22,0.860486,0.467349,3,7,0,2603.24,0.635064,0.571066,-0.519015,-0.561631,-1.01142,-2.36235,-0.578276,-0.130445,1.11642
-2598.36,0.963395,0.467349,2,7,0,2601.04,0.696945,0.590106,-0.588895,-0.651119,-1.04315,-2.57609,-0.420788,-0.0467736,1.11543
-2605.31,0.661551,0.467349,2,3,0,2606.45,0.704242,0.361578,-0.598854,-0.600226,-0.921468,-2.51276,0.177247,-0.106566,1.41574
-2601.22,0.85049,0.467349,3,7,0,2609.22,0.606942,0.65918,-0.629172,-0.760777,-1.04591,-2.70357,-0.112431,0.0123278,1.18459
-2601.11,0.993687,0.467349,3,15,0,2605.12,0.64729,0.68844,-0.641178,-0.532978,-1.14341,-2.46036,-0.521891,-0.158107,1.6965
-2602.74,0.973297,0.467349,3,7,0,2605.65,0.786221,0.622363,-0.410218,-0.606975,-0.915091,-2.61228,0.186832,-0.16681,1.39056
-2600.91,0.928246,0.467349,3,7,0,2608.41,0.701393,0.789532,-0.660401,-0.528831,-0.979906,-2.58765,-0.733251,-0.203231,1.30272
-2601.82,0.937231,0.467349,3,7,0,2604.17,0.579869,0.620376,-0.448364,-0.68656,-1.12519,-2.55299,-0.160229,-0.0198833,1.23516
-2601.77,0.81421,0.467349,3,7,0,2609.39,0.597221,0.54334,-0.738699,-0.718807,-1.09857,-2.51084,-0.221968,0.00226765,1.83882
-2601.32,0.944762,0.467349,3,7,0,2604.79,0.671462,0.65479,-0.451946,-0.55401,-0.993018,-2.73794,-0.828301,-0.117087,0.845454
-2598.8,0.86052,0.467349,3,7,0,2603.81,0.667478,0.673527,-0.620154,-0.560563,-1.09097,-2.48702,-0.866811,-0.126941,1.39904
-2601.36,0.865545,0.467349,3,7,0,2602.52,0.824362,0.685628,-0.492297,-0.695239,-0.939992,-2.55855,-0.888887,-0.144496,1.30102
-2599.47,0.988394,0.467349,3,7,0,2602.83,0.725412,0.576894,-0.55297,-0.645539,-1.00697,-2.51824,-0.448187,-0.166229,1.04432
-2599.31,0.905638,0.467349,3,15,0,2602.81,0.684985,0.651933,-0.611562,-0.603101,-1.10179,-2.79063,-0.557405,-0.0526871,1.52617
-2599.55,0.974326,0.467349,3,7,0,2601.73,0.605406,0.597307,-0.631756,-0.697616,-1.04244,-2.52693,-0.705599,-0.0276515,0.772898
-2601,0.849061,0.467349,3,7,0,2604,0.76098,0.68523,-0.64498,-0.519182,-1.08408,-2.67007,-0.0970529,-0.114067,2.04479
-2601.27,0.905638,0.467349,3,7,0,2604.11,0.722543,0.729786,-0.488878,-0.641195,-0.976184,-2.43186,-0.722255,-0.0959218,0.831121
-2601.39,0.810486,0.467349,3,7,0,2607.73,0.764194,0.63405,-0.620175,-0.577434,-1.06474,-2.68714,-0.406782,-0.0443486,1.90083
-2601.66,0.989894,0.467349,3,7,0,2603.38,0.681739,0.522119,-0.572739,-0.564913,-1.03005,-2.70217,0.137464,-0.161152,1.49749
-2601.76,0.963405,0.467349,3,7,0,2605.47,0.684175,0.792822,-0.498858,-0.491057,-1.12744,-2.45572,-1.14289,-0.136547,1.35811
-2601.95,0.898717,0.467349,3,7,0,2607.18,0.84246,0.659021,-0.541154,-0.638065,-0.879335,-2.54475,-0.428215,-0.205784,1.77711
-2599.51,0.979408,0.467349,3,7,0,2605.03,0.632299,0.698342,-0.555233,-0.686469,-1.00365,-2.73718,-0.945533,-0.0921481,1.09453
-2600.96,0.925854,0.467349,3,7,0,2602.16,0.649812,0.413946,-0.652805,-0.608268,-1.14093,-2.49782,-0.212703,-0.0188537,1.20524
-2600.57,0.971043,0.467349,3,7,0,2603.24,0.614575,0.761152,-0.54152,-0.673564,-1.04522,-2.73936,-1.06432,-0.0914606,1.14128
-2599.73,0.981964,0.467349,3,7,0,2602.34,0.627662,0.530589,-0.639043,-0.598656,-1.10336,-2.46019,-0.0516836,-0.0812214,1.31327
-2601.43,0.917545,0.467349,3,7,0,2604.38,0.627458,0.511398,-0.604396,-0.566835,-1.02456,-2.42101,0.420302,-0.0776049,1.30018
-2606.09,0.750536,0.467349,3,7,0,2609.45,0.681369,0.609087,-0.718341,-0.705318,-1.27739,-2.83289,-1.97334,-0.0773049,1.38707
-2600.33,0.993404,0.467349,3,7,0,2608.3,0.631582,0.657728,-0.504421,-0.698433,-1.08952,-2.53541,-0.0299168,-0.0422168,1.40852
-2601.1,0.924346,0.467349,3,7,0,2605.99,0.733448,0.635707,-0.635066,-0.496355,-1.00382,-2.54071,-0.755564,-0.104095,2.10462
-2602.06,0.742062,0.467349,3,7,0,2606.27,0.678573,0.604605,-0.496315,-0.678585,-0.962798,-2.53749,-0.205188,-0.122844,2.57528
-2603.91,0.983786,0.467349,3,7,0,2605.95,0.693385,0.717099,-0.605901,-0.547466,-1.17288,-2.85318,0.629672,-0.0831998,2.73171
-2605.38,0.924786,0.467349,2,3,0,2605.78,0.708911,0.708401,-0.608667,-0.544947,-1.18633,-2.9085,0.631188,-0.0523379,2.65584
-2603.91,0.981433,0.467349,3,7,0,2608.48,0.598872,0.631714,-0.597109,-0.674023,-1.06652,-2.90482,-0.121441,-0.120501,2.73688
-2601.93,0.973192,0.467349,3,7,0,2608.85,0.630593,0.728584,-0.570393,-0.713084,-1.08795,-2.77682,-0.0510079,-0.123361,2.04588
-2601.65,0.956912,0.467349,3,7,0,2606.24,0.613323,0.433331,-0.586472,-0.6117,-1.05321,-2.64253,0.246931,-0.0821145,1.59807
-2602.06,0.973996,0.467349,3,7,0,2605.88,0.612522,0.710463,-0.702028,-0.695676,-1.03814,-2.60283,-1.45257,-0.109402,1.32591
-2605.05,0.797094,0.467349,3,7,0,2610.15,0.722338,0.490922,-0.525427,-0.408019,-1.15555,-2.49465,-1.01504,-0.0701675,1.197
-2599.64,0.733088,0.467349,3,7,0,2608.83,0.702891,0.702015,-0.590114,-0.619688,-0.957543,-2.5996,0.125743,-0.165769,1.20789
-2601.08,0.796163,0.467349,3,7,0,2605.31,0.580018,0.497389,-0.626792,-0.677357,-1.19002,-2.53521,-1.6318,-0.031686,1.59002
-2601.47,0.932596,0.467349,3,7,0,2603.31,0.595405,0.644923,-0.598118,-0.640854,-0.977853,-2.75038,0.520612,-0.0822778,1.26126
-2600.11,0.994567,0.467349,2,7,0,2602.68,0.644015,0.700757,-0.587806,-0.615204,-0.984327,-2.68389,0.323849,-0.0780162,1.3118
-2603.49,0.703557,0.467349,3,15,0,2607.09,0.640683,0.636101,-0.500713,-0.667163,-1.14324,-2.59033,-2.6421,-0.100349,2.03597
-2606.29,0.827105,0.467349,3,15,0,2608.46,0.546415,0.467727,-0.710057,-0.70322,-0.971119,-2.67496,-1.71601,-0.0238584,3.97241
-2602.27,0.958831,0.467349,3,7,0,2611.12,0.522079,0.482922,-0.52535,-0.735406,-1.26126,-2.70777,-1.11863,0.00704845,1.13047
-2602.23,0.973468,0.467349,3,7,0,2607.28,0.475286,0.559439,-0.72794,-0.660967,-0.967738,-2.72596,-0.436704,0.0474107,1.09611
-2602.91,0.865118,0.467349,4,23,0,2606.13,0.702827,0.871846,-0.607218,-0.494958,-0.874271,-2.54867,-0.454345,-0.232147,1.47316
-2600.9,1,0.467349,3,15,0,2604.84,0.553455,0.508398,-0.487765,-0.653936,-1.19822,-2.57074,-0.557945,-0.0260924,0.997104
-2598.86,0.930242,0.467349,2,3,0,2603.19,0.625055,0.549146,-0.540858,-0.646234,-1.16674,-2.52872,-0.640733,-0.041084,1.16844
-2602.92,0.829956,0.467349,3,7,0,2604.05,0.540726,0.484456,-0.711037,-0.681604,-1.01052,-2.93202,-1.11064,0.0816406,1.53373
-2606.14,0.747673,0.467349,3,15,0,2613.14,0.658847,0.364675,-0.485584,-0.577308,-0.878303,-2.64453,-0.198974,-0.0830763,0.86963
-2601.26,1,0.467349,3,7,0,2609.65,0.730354,0.752409,-0.430678,-0.662553,-1.01335,-2.59513,-0.471349,-0.131276,1.62634
-2603.08,0.8466,0.467349,3,15,0,2608.88,0.807065,0.709228,-0.599272,-0.494791,-1.0847,-2.59918,-2.14169,-0.206215,2.49814
-2601.63,0.968613,0.467349,4,15,0,2606.07,0.542842,0.475249,-0.593828,-0.787827,-1.0583,-2.64326,-1.4564,0.0425519,1.11334
-2601.51,0.800905,0.467349,3,7,0,2605.98,0.569686,0.500039,-0.662141,-0.652145,-1.18019,-2.72342,0.446906,0.032275,1.50706
-2601.07,0.980654,0.467349,3,15,0,2602.8,0.652367,0.606245,-0.561241,-0.687244,-1.02844,-2.61217,-1.60391,-0.0324027,1.08782
-2600.88,0.939862,0.467349,3,7,0,2603.8,0.676421,0.667411,-0.547908,-0.579787,-0.984373,-2.63307,-0.0426777,-0.110381,2.70819
-2599.83,0.970214,0.467349,3,7,0,2603.21,0.760406,0.628781,-0.572575,-0.539943,-1.06407,-2.43629,-0.731144,-0.175373,0.822956
-2602.95,0.778462,0.467349,3,7,0,2605.25,0.630505,0.792262,-0.542206,-0.730042,-1.01711,-2.69907,-0.756239,-0.126222,2.22139
-2600.7,0.990981,0.467349,3,7,0,2605.58,0.792749,0.543643,-0.628061,-0.633613,-0.979838,-2.56608,-0.122634,-0.141129,1.20008
-2602.8,0.882206,0.467349,3,7,0,2605.44,0.510371,0.664446,-0.53536,-0.614032,-1.19084,-2.80038,-1.408,-0.0141687,1.45027
-2601.12,0.981335,0.467349,3,7,0,2605.49,0.681281,0.548008,-0.603076,-0.606504,-1.189,-2.91559,-1.07971,-0.069854,1.15728
-2601.11,0.920653,0.467349,3,7,0,2606.15,0.678507,0.654818,-0.570328,-0.65789,-1.15981,-2.49864,0.402469,-0.0799732,1.09345
-2602.92,0.967608,0.467349,3,7,0,2606.38,0.772465,0.706949,-0.611551,-0.709565,-0.941782,-2.57481,-0.514935,-0.155384,2.70771
-2599.92,0.98869,0.467349,3,15,0,2606.16,0.570183,0.527471,-0.663783,-0.612916,-0.968262,-2.72997,-0.691642,-0.0232966,0.911739
-2600.64,0.683537,0.467349,3,7,0,2604.72,0.687263,0.454141,-0.664251,-0.568669,-1.10868,-2.66269,-0.190178,-0.0438358,1.17138
-2602.86,0.910803,0.467349,3,7,0,2605.37,0.544645,0.63406,-0.689181,-0.656118,-1.26487,-2.76,-1.5432,-0.00341395,1.4208
-2601.7,0.896721,0.467349,3,7,0,2607.93,0.768084,0.485966,-0.668085,-0.587953,-1.09223,-2.66172,-0.0742649,-0.0806573,1.05605
-2601.08,0.995444,0.467349,4,23,0,2604.66,0.518101,0.57602,-0.563715,-0.73923,-1.09584,-2.71254,-1.42264,0.0155957,1.63804
-2601.72,0.963638,0.467349,3,7,0,2603.9,0.526368,0.481837,-0.564079,-0.651704,-1.06958,-2.4897,-1.61813,-0.0214459,1.74026
-2603.88,0.981554,0.467349,3,7,0,2605.05,0.582548,0.520261,-0.724512,-0.752562,-1.23417,-2.89931,-0.0785174,0.0144,1.04992
-2603.91,0.968631,0.467349,3,7,0,2609.65,0.667601,0.700182,-0.553131,-0.492281,-0.916473,-2.39426,0.227609,-0.110359,2.57233
-2605.06,0.934849,0.467349,3,7,0,2609.87,0.830009,0.642329,-0.698075,-0.577859,-1.00337,-2.50751,-1.77846,-0.206653,1.21171
-2610.49,0.705212,0.467349,3,7,0,2616.81,0.86386,0.945377,-0.340475,-0.450683,-0.924716,-2.5321,1.6857,-0.359425,2.69943
-2607.15,0.958304,0.467349,4,15,0,2615.96,0.324411,0.417878,-0.672819,-0.713752,-1.11349,-2.6787,-0.969527,0.170941,2.3345
-2607.05,0.982866,0.467349,3,7,0,2612.59,0.373877,0.317057,-0.69194,-0.587198,-1.21528,-2.87505,-0.289072,0.136824,1.59319
-2602.47,0.998217,0.467349,3,7,0,2609.56,0.574608,0.501136,-0.703235,-0.724325,-1.12276,-2.74843,0.517281,0.036012,2.2352
-2604.06,0.868655,0.467349,3,7,0,2608.53,0.62643,0.399014,-0.443455,-0.720124,-1.20209,-2.73439,-0.514841,-0.0109786,1.20193
-2606.42,0.918128,0.467349,3,7,0,2610.06,0.599839,0.725881,-0.790177,-0.63945,-0.885432,-2.86274,-0.859071,-0.0775261,1.07764
-2599.93,1,0.467349,3,7,0,2608.8,0.665744,0.642352,-0.611512,-0.51154,-1.04063,-2.49916,-0.0794006,-0.0933365,1.73889
-2599.13,0.916569,0.467349,3,7,0,2602.57,0.661236,0.644932,-0.563484,-0.729894,-1.06636,-2.70915,-0.596202,-0.0677971,1.00305
-2600.43,0.764038,0.467349,3,7,0,2605.29,0.687895,0.588031,-0.567538,-0.504843,-1.01308,-2.36127,-0.800558,-0.149012,1.33005
-2605.53,0.836624,0.467349,3,7,0,2608.75,0.871419,0.835318,-0.649587,-0.774202,-1.03182,-2.6172,-0.718305,-0.192538,1.15866
-2606.57,0.989728,0.467349,3,15,0,2610.59,0.413009,0.359153,-0.611317,-0.480346,-1.14727,-2.68924,-0.658984,0.0535141,1.31423
-2600.68,0.992896,0.467349,3,7,0,2608.28,0.618722,0.416649,-0.654877,-0.631727,-1.16683,-2.55767,-0.2995,0.0268071,1.23136
-2604.37,0.526061,0.467349,3,7,0,2609.93,0.483207,0.340969,-0.611514,-0.671148,-1.13458,-2.57325,-0.143009,-0.0277681,0.984186
-2601.85,1,0.467349,3,15,0,2606.3,0.669854,0.719451,-0.585289,-0.696257,-1.00946,-2.70107,-1.03925,-0.194098,1.41105
-2600.95,0.954714,0.467349,4,23,0,2604.43,0.643527,0.486718,-0.596467,-0.602833,-1.05808,-2.81301,-0.295037,0.0273076,1.09645
-2601.55,0.983604,0.467349,3,7,0,2604.53,0.55006,0.563031,-0.647146,-0.785527,-1.05497,-2.59426,-1.06379,0.0686326,1.25679
-2601.17,0.980055,0.467349,3,7,0,2603.82,0.609114,0.408574,-0.636973,-0.731293,-1.09123,-2.55554,-1.34197,0.0101287,1.59093
-2599.6,0.945871,0.467349,3,15,0,2604.65,0.679626,0.683546,-0.499691,-0.561315,-1.07176,-2.69467,0.070931,-0.111554,1.23249
-2602.29,0.82211,0.467349,3,7,0,2605.44,0.776087,0.80347,-0.587129,-0.696648,-1.11131,-2.5297,0.326672,-0.179069,1.19992
-2603.59,0.842229,0.467349,3,7,0,2608.4,0.793047,0.729348,-0.600357,-0.688802,-0.838232,-2.68786,-0.628862,-0.160522,2.15903
-2603.71,0.997908,0.467349,4,23,0,2605.73,0.459824,0.488536,-0.617896,-0.597944,-1.30108,-2.48404,-0.61114,0.0397214,0.902557
-2604.68,0.577827,0.467349,3,7,0,2615.75,0.556082,0.520097,-0.688843,-0.842238,-0.995942,-2.93975,-1.34969,0.0672837,1.4955
-2604.9,0.549348,0.467349,4,15,0,2613.82,0.615928,0.6297,-0.542441,-0.488717,-1.18617,-2.39779,-0.931548,-0.044659,2.50818
-2603.99,1,0.467349,3,7,0,2607.82,0.615936,0.644155,-0.64459,-0.778539,-0.959297,-2.91897,-0.649483,0.00954468,0.864649
-2602.05,0.990217,0.467349,3,7,0,2606.65,0.577411,0.424594,-0.673773,-0.667539,-1.02946,-2.41603,-0.666016,-0.0493687,1.5038
-2601.53,1,0.467349,3,7,0,2603.65,0.583234,0.559449,-0.586353,-0.700987,-1.14657,-2.9383,-0.578985,-0.0600706,0.950336
-2603.62,0.932681,0.467349,3,7,0,2606.63,0.584873,0.447617,-0.674081,-0.676506,-1.02759,-2.46065,0.00167213,-0.0485513,2.57692
-2601.68,1,0.467349,3,7,0,2605.45,0.669303,0.629281,-0.572238,-0.661754,-1.13893,-2.62313,0.468663,-0.0245104,1.13564
-2601.05,1,0.467349,3,7,0,2604.67,0.65164,0.604739,-0.587352,-0.563701,-1.08992,-2.82158,0.25426,-0.125277,1.86084
-2603.54,0.893889,0.467349,3,7,0,2605.36,0.61947,0.564844,-0.655557,-0.738663,-1.07725,-2.71078,-1.7102,0.0562631,1.08431
-2600.51,1,0.467349,3,7,0,2605.82,0.543148,0.54192,-0.623673,-0.704074,-1.10634,-2.61442,-1.33247,0.0486477,1.09607
-2602.79,0.648414,0.467349,3,7,0,2609.64,0.662587,0.644252,-0.645816,-0.698373,-1.14427,-3.02437,-0.196832,-0.0378666,1.65599
-2599.17,0.943024,0.467349,3,7,0,2604.44,0.673594,0.622831,-0.624259,-0.675931,-1.19709,-2.66431,-0.578466,-0.0794316,1.36281
-2599.82,0.919959,0.467349,3,7,0,2602.2,0.597969,0.553915,-0.530903,-0.605722,-0.985811,-2.74876,-0.225453,-0.0834719,1.41118
-2600.35,0.9213,0.467349,3,7,0,2605.11,0.539901,0.573397,-0.532315,-0.629366,-1.00426,-2.75355,-0.471893,-0.06469,0.932107
-2599.84,0.663244,0.467349,4,15,0,2606.67,0.638811,0.666785,-0.502239,-0.58892,-0.993805,-2.54378,-0.297665,-0.0606549,0.955835
-2600.77,0.96028,0.467349,3,15,0,2601.92,0.691478,0.508485,-0.694327,-0.688371,-1.16176,-2.67683,-0.657819,0.0054069,1.45895
-2599.95,0.752357,0.467349,3,7,0,2606.21,0.523545,0.578813,-0.515548,-0.691409,-1.06733,-2.5992,-0.599743,-0.0342896,0.970504
-2602.24,0.866726,0.467349,3,7,0,2606.77,0.683424,0.43327,-0.739177,-0.672432,-1.06174,-2.76681,-0.736184,-0.0294133,1.5362
-2603.06,0.946996,0.467349,3,7,0,2606.6,0.535669,0.676589,-0.456996,-0.634813,-1.11969,-2.37429,-0.532022,-0.112527,1.05676
-2601.41,0.992183,0.467349,3,7,0,2605.85,0.750684,0.556244,-0.69453,-0.573621,-0.897071,-2.6098,-0.536405,-0.102277,1.08265
-2601.84,0.885128,0.467349,3,7,0,2606.52,0.657639,0.676714,-0.666387,-0.589186,-1.07154,-2.45368,-1.4696,-0.0937643,0.948688
-2602.02,1,0.467349,3,7,0,2604.01,0.724504,0.608866,-0.499909,-0.634197,-0.998972,-2.78558,0.777594,-0.111795,2.0254
-2603.59,0.898353,0.467349,3,15,0,2607.22,0.880322,0.61547,-0.513455,-0.62509,-1.0062,-2.71117,-0.167359,-0.205657,2.28685
-2607.79,0.97338,0.467349,3,7,0,2610.64,0.660806,0.762483,-0.553793,-0.364337,-0.972391,-2.3936,0.862179,-0.176056,2.92696
-2610.13,0.907493,0.467349,3,7,0,2615.85,0.623977,0.683068,-0.656184,-0.425086,-0.855107,-2.23299,0.665965,-0.0956173,2.07952
-2603.24,1,0.467349,3,7,0,2612.67,0.808911,0.682829,-0.584643,-0.598581,-1.25011,-2.81617,-0.168067,-0.15943,1.84158
-2603.95,0.896113,0.467349,3,7,0,2610.16,0.459359,0.602591,-0.500973,-0.702878,-1.00085,-2.47181,-0.676242,0.012705,1.64587
-2601.24,0.653096,0.467349,3,7,0,2611.93,0.569306,0.683224,-0.547732,-0.53367,-1.11379,-2.54553,-1.11811,-0.107384,0.927864
-2600.35,0.96895,0.467349,3,7,0,2604.67,0.778772,0.648654,-0.572758,-0.669684,-1.02241,-2.60408,0.0758621,-0.114105,1.98946
-2602.97,0.925759,0.467349,3,7,0,2606.38,0.472623,0.567776,-0.727852,-0.642969,-1.14154,-2.55787,-1.15046,0.0461915,1.86703
-2600.86,0.960302,0.467349,3,7,0,2608.74,0.731955,0.493757,-0.496122,-0.682406,-1.09349,-2.69316,-0.998486,-0.0660708,1.17095
-2601.51,0.840644,0.467349,3,7,0,2607.29,0.606826,0.5334,-0.672914,-0.524956,-1.06771,-2.559,-0.174644,0.0135169,1.37958
-2602.05,0.990977,0.467349,3,7,0,2607.08,0.535665,0.401236,-0.642166,-0.711587,-1.13659,-2.36443,-0.42138,0.0102621,0.975887
-2599.51,1,0.467349,3,7,0,2603.56,0.672016,0.675368,-0.638659,-0.708241,-1.02216,-2.72098,-0.934985,-0.0551123,1.301
-2606.23,0.795909,0.467349,3,7,0,2608.13,0.570986,0.37268,-0.734849,-0.613844,-0.903011,-2.98388,-0.745257,0.00853133,1.00366
-2602.04,0.986902,0.467349,3,7,0,2609.57,0.648529,0.541613,-0.578421,-0.611291,-1.05319,-2.98594,-0.816076,-0.0171056,1.98819
-2598.89,0.994565,0.467349,3,7,0,2603.57,0.633718,0.674846,-0.592372,-0.548057,-1.12663,-2.54959,-0.94467,-0.109736,1.22588
-2599.64,0.864759,0.467349,3,7,0,2604.67,0.518902,0.535407,-0.612519,-0.74696,-1.10436,-2.7104,-0.364875,0.0214812,1.13996
-2601.85,0.747588,0.467349,3,7,0,2604.38,0.482295,0.528331,-0.628558,-0.716761,-1.14753,-2.60141,-1.36327,0.0638076,1.91425
-2602.63,0.984355,0.467349,3,7,0,2604.08,0.588707,0.446049,-0.595757,-0.7838,-1.15511,-2.58077,-1.68341,0.0151761,2.0304
-2601.32,0.861559,0.467349,3,15,0,2606.9,0.623424,0.684745,-0.616162,-0.523972,-1.05943,-2.78844,0.252053,-0.0920523,1.17744
-2605.83,0.653745,0.467349,3,7,0,2610.41,0.623238,0.373293,-0.588107,-0.612927,-1.16879,-2.85351,-2.07234,-0.068031,1.58418
-2601.96,0.996847,0.467349,3,15,0,2611.2,0.687236,0.782978,-0.562742,-0.508394,-0.912564,-2.71117,-0.493562,-0.0893601,1.1228
-2601.68,0.874102,0.467349,3,7,0,2605.83,0.72802,0.664781,-0.594573,-0.598789,-1.17413,-2.6279,-1.30391,-0.204077,1.40182
-2601.19,0.987913,0.467349,3,7,0,2604.68,0.754679,0.734418,-0.586812,-0.553912,-1.15204,-2.70068,-0.926427,-0.0911756,1.89387
-2600.96,0.876142,0.467349,3,7,0,2603.68,0.772772,0.651455,-0.520209,-0.586944,-0.91949,-2.43067,-0.287937,-0.11533,0.826422
-2603.09,0.970382,0.467349,3,7,0,2604.38,0.680675,0.657924,-0.627154,-0.613503,-1.16815,-2.79745,-0.372978,-0.0307798,2.97869
-2603.09,0.487728,0.467349,3,7,0,2614.83,0.680675,0.657924,-0.627154,-0.613503,-1.16815,-2.79745,-0.372978,-0.0307798,2.97869
-2602.95,1,0.467349,3,7,0,2605.47,0.521315,0.495851,-0.546613,-0.642997,-0.988394,-2.46293,-1.02549,0.0128057,0.720204
-2603.74,0.841541,0.467349,3,7,0,2609.1,0.569772,0.652848,-0.678145,-0.683168,-1.21396,-2.83759,0.260253,-0.000631034,2.4567
-2610.82,0.770508,0.467349,2,7,0,2615.1,0.601739,0.59513,-0.658977,-0.586175,-1.20539,-3.01973,0.975292,-0.126843,4.68772
-2605.4,1,0.467349,3,7,0,2613.06,0.564434,0.727819,-0.561057,-0.595705,-1.18231,-2.85021,0.711128,-0.0292686,2.83419
-2609.01,0.907528,0.467349,3,7,0,2615.11,0.841682,0.682105,-0.667776,-0.72299,-1.20112,-2.53899,-1.194,-0.204044,0.717632
-2602.13,0.802056,0.467349,2,3,0,2613.63,0.783623,0.69441,-0.569078,-0.647592,-1.1352,-2.53533,0.456467,-0.201015,1.19723
-2604.22,0.880186,0.467349,3,7,0,2608.72,0.776424,0.802021,-0.633693,-0.481677,-1.17807,-2.78585,0.482869,-0.181375,1.44004
-2603.34,0.973368,0.467349,3,7,0,2607.31,0.633791,0.594863,-0.482,-0.67108,-0.883548,-2.37576,-1.35062,-0.0961181,1.49252
-2600.82,0.987917,0.467349,3,7,0,2606.21,0.663644,0.591822,-0.682263,-0.595568,-1.15739,-2.76807,0.0868445,-0.0326074,1.25481
-2600.19,0.994961,0.467349,3,7,0,2602.65,0.629169,0.581047,-0.600287,-0.698826,-0.934937,-2.70763,-1.29779,-0.05162,1.52571
-2600.43,0.985822,0.467349,4,23,0,2602.19,0.639581,0.616807,-0.529221,-0.712364,-0.916132,-2.7319,-0.683832,-0.0735604,1.441
